# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   52       1.987800902359e-10       1.890817291871e-14       3.925170456875e-15       1.071677552655e-16       4.755406949945e-11       5.697515613527e-12      -8.932193467467e-15 
   53       2.016019314191e-10       2.007118865746e-14      -2.636518318059e-14       1.113477727680e-16       4.559643727974e-11       5.481233054538e-12      -9.088191724503e-15 
   54       2.044457299180e-10       2.127480099134e-14      -5.841820508451e-14       1.156083132337e-16       4.374164605303e-11       5.276493228568e-12      -9.378921958844e-15 
   55       2.073150867324e-10       2.251910196142e-14      -9.227112036125e-14       1.199492998448e-16       4.198903417779e-11       5.083168098179e-12      -9.765545515252e-15 
   56       2.102126672632e-10       2.380413700648e-14      -1.279637337946e-13       1.243706467295e-16       4.033470614922e-11       4.900755657834e-12      -1.020190555423e-14 
   57       2.131401159401e-10       2.512990396730e-14      -1.655386409588e-13       1.288722588535e-16       3.877132435682e-11       4.728355975215e-12      -1.063417466112e-14 
   58       2.160979708482e-10       2.649635209093e-14      -2.050414393322e-13       1.334540319117e-16       3.728790084179e-11       4.564647232543e-12      -1.100050245523e-14 
   59       2.190861453274e-10       2.790329141341e-14      -2.465072283990e-13       1.381158620366e-16       3.587282225097e-11       4.408247762529e-12      -1.124566255231e-14 
   60       2.221056972696e-10       2.935009859510e-14      -2.899159694899e-13       1.428576778055e-16       3.452421798221e-11       4.258954750097e-12      -1.136976585527e-14 
   61       2.251573205510e-10       3.083594089037e-14      -3.352271138566e-13       1.476794154876e-16       3.324163607120e-11       4.116751361754e-12      -1.139025724385e-14 
   62       2.282407493844e-10       3.235985581125e-14      -3.823921536944e-13       1.525810101000e-16       3.202292507216e-11       3.981435391742e-12      -1.132806376570e-14 
   63       2.313546921664e-10       3.392074709378e-14      -4.313543684760e-13       1.575623956310e-16       3.086413541532e-11       3.852608387916e-12      -1.120775069813e-14 
   64       2.344967653233e-10       3.551738066417e-14      -4.820485712842e-13       1.626235052651e-16       2.975942076423e-11       3.729664777634e-12      -1.105767760986e-14 
   65       2.376645777029e-10       3.714853825051e-14      -5.344149314693e-13       1.677642838859e-16       2.870265124381e-11       3.611962889149e-12      -1.090415997740e-14 
   66       2.408593992652e-10       3.881352509025e-14      -5.884444148950e-13       1.729847281609e-16       2.769287179325e-11       3.499404538340e-12      -1.075216635488e-14 
   67       2.440831533970e-10       4.051176285335e-14      -6.441425421319e-13       1.782848553720e-16       2.672982688063e-11       3.391959112617e-12      -1.060080009480e-14 
   68       2.473373015909e-10       4.224264185366e-14      -7.015162987578e-13       1.836646924418e-16       2.581230082582e-11       3.289486828448e-12      -1.044892167323e-14 
   69       2.506228094749e-10       4.400552142475e-14      -7.605742754347e-13       1.891242765023e-16       2.493806704231e-11       3.191732945219e-12      -1.029513707482e-14 
   70       2.539401128417e-10       4.579973029590e-14      -8.213268079852e-13       1.946636554615e-16       2.410383727908e-11       3.098321979113e-12      -1.013778617776e-14 
   71       2.572890836787e-10       4.762456696801e-14      -8.837861174688e-13       2.002828885715e-16       2.330521086251e-11       3.008751916971e-12      -9.974931138745e-15 
   72       2.606694515980e-10       4.947921461460e-14      -9.479568852487e-13       2.059820515278e-16       2.253780644164e-11       2.922524311249e-12      -9.805174661549e-15 
   73       2.640822372652e-10       5.136246603860e-14      -1.013805572481e-12       2.117612516380e-16       2.180102151890e-11       2.839576332931e-12      -9.630322451421e-15 
   74       2.675285340087e-10       5.327294635460e-14      -1.081285437224e-12       2.176206166037e-16       2.109490619316e-11       2.759921580828e-12      -9.453213207929e-15 
   75       2.710090536262e-10       5.520919223712e-14      -1.150345500675e-12       2.235602909074e-16       2.041902124063e-11       2.683518910513e-12      -9.276941230727e-15 
   76       2.745241028120e-10       5.716965034511e-14      -1.220930468868e-12       2.295804364828e-16       1.977241435460e-11       2.610269750488e-12      -9.104863751635e-15 
   77       2.780735595836e-10       5.915267574632e-14      -1.292980654369e-12       2.356812333864e-16       1.915359638505e-11       2.540015418366e-12      -8.940608266722e-15 
   78       2.816568497089e-10       6.115653034179e-14      -1.366431897977e-12       2.418628804683e-16       1.856051757835e-11       2.472534437050e-12      -8.788079868394e-15 
   79       2.852729231327e-10       6.317938129029e-14      -1.441215490417e-12       2.481255960437e-16       1.799054381690e-11       2.407539850905e-12      -8.651468577474e-15 
   80       2.889207236388e-10       6.521938313871e-14      -1.517263905196e-12       2.544696113111e-16       1.744111070927e-11       2.344752410936e-12      -8.534206771661e-15 
   81       2.926007436271e-10       6.727494410567e-14      -1.594529315990e-12       2.608951478154e-16       1.691186895134e-11       2.284140671769e-12      -8.435616826012e-15 
   82       2.963136975792e-10       6.934450338265e-14      -1.672968167214e-12       2.674024372779e-16       1.640286991102e-11       2.225717887215e-12      -8.353691940436e-15 
   83       3.000600385900e-10       7.142645151035e-14      -1.752535677349e-12       2.739917290295e-16       1.591390983506e-11       2.169468585630e-12      -8.286082409695e-15 
   84       3.038399439285e-10       7.351913035326e-14      -1.833185868260e-12       2.806632905479e-16       1.544451864155e-11       2.115347291074e-12      -8.230083512831e-15 
   85       3.076533005986e-10       7.562083307416e-14      -1.914871594502e-12       2.874174079937e-16       1.499394871237e-11       2.063277244471e-12      -8.182623402583e-15 
   86       3.114996909002e-10       7.772980410873e-14      -1.997544572634e-12       2.942543867479e-16       1.456116368558e-11       2.013149124762e-12      -8.140250994820e-15 
   87       3.153783779900e-10       7.984423914007e-14      -2.081155410529e-12       3.011745519481e-16       1.414482724796e-11       1.964819770070e-12      -8.099123857957e-15 
   88       3.192882914425e-10       8.196228507325e-14      -2.165653636688e-12       3.081782490259e-16       1.374329192739e-11       1.918110898851e-12      -8.054996102382e-15 
   89       3.232283999377e-10       8.408205797438e-14      -2.250986491339e-12       3.152658408642e-16       1.335499127414e-11       1.872852784587e-12      -8.004163091439e-15 
   90       3.271989277997e-10       8.620170016822e-14      -2.337095018540e-12       3.224376975900e-16       1.297971133920e-11       1.829025919048e-12      -7.946491808373e-15 
   91       3.312003035787e-10       8.831933209213e-14      -2.423917412203e-12       3.296942061623e-16       1.261749892852e-11       1.786639318616e-12      -7.882845754091e-15 
   92       3.352327813934e-10       9.043303536915e-14      -2.511390210347e-12       3.370357740877e-16       1.226827087758e-11       1.745686952087e-12      -7.814172635926e-15 
   93       3.392964322915e-10       9.254085305167e-14      -2.599448305858e-12       3.444628299065e-16       1.193180888713e-11       1.706147135290e-12      -7.741506591468e-15 
   94       3.433911356103e-10       9.464078986515e-14      -2.688024957246e-12       3.519758236791e-16       1.160775435890e-11       1.667981925708e-12      -7.665970412395e-15 
   95       3.475165703375e-10       9.673081245177e-14      -2.777051799412e-12       3.595752274720e-16       1.129560323134e-11       1.631136517094e-12      -7.588777768297e-15 
   96       3.516722064712e-10       9.880884961411e-14      -2.866458854406e-12       3.672615358441e-16       1.099470081538e-11       1.595538634094e-12      -7.511235430512e-15 
   97       3.558572963810e-10       1.008727925589e-13      -2.956174542189e-12       3.750352663326e-16       1.070423663009e-11       1.561097926864e-12      -7.434745495950e-15 
   98       3.600708661683e-10       1.029204951405e-13      -3.046125691395e-12       3.828969599397e-16       1.042323923845e-11       1.527705365691e-12      -7.360807610925e-15 
   99       3.643119499195e-10       1.049498258509e-13      -3.136238580330e-12       3.908471805527e-16       1.015079881732e-11       1.495258738529e-12      -7.290694925396e-15 
  100       3.685803489996e-10       1.069588316632e-13      -3.226442204940e-12       3.988865120626e-16       9.886782001287e-12       1.463744573034e-12      -7.224424777590e-15 
  101       3.728759647571e-10       1.089455979561e-13      -3.316665495872e-12       4.070155617387e-16       9.631209167659e-12       1.433166747444e-12      -7.161645668684e-15 
  102       3.771985596021e-10       1.109081996974e-13      -3.406836352479e-12       4.152349617251e-16       9.384033361731e-12       1.403521137523e-12      -7.101948816559e-15 
  103       3.815477513119e-10       1.128447023155e-13      -3.496881666073e-12       4.235453695139e-16       9.145137892927e-12       1.374795327583e-12      -7.044866424854e-15 
  104       3.859230073347e-10       1.147531625701e-13      -3.586727343174e-12       4.319474684186e-16       8.914333930953e-12       1.346968321499e-12      -6.989869952007e-15 
  105       3.903236390952e-10       1.166316294233e-13      -3.676298328760e-12       4.404419680469e-16       8.691358101931e-12       1.320010253726e-12      -6.936368380305e-15 
  106       3.947487962989e-10       1.184781449101e-13      -3.765518629513e-12       4.490296047745e-16       8.475870084547e-12       1.293882100323e-12      -6.883706484928e-15 
  107       3.991974612367e-10       1.202907450096e-13      -3.854311337070e-12       4.577111422182e-16       8.267450206193e-12       1.268535389966e-12      -6.831163102998e-15 
  108       4.036684430899e-10       1.220674605160e-13      -3.942598651272e-12       4.664873717090e-16       8.065597039111e-12       1.243911914967e-12      -6.777949402623e-15 
  109       4.081603722347e-10       1.238063179091e-13      -4.030301903415e-12       4.753591127654e-16       7.869724996535e-12       1.219943442297e-12      -6.723207151942e-15 
  110       4.126719282380e-10       1.255053897961e-13      -4.117342470077e-12       4.843271870004e-16       7.679296268406e-12       1.196567270942e-12      -6.666188252091e-15 
  111       4.172025692261e-10       1.271629517043e-13      -4.203644597665e-12       4.933923350312e-16       7.494240976526e-12       1.173775786879e-12      -6.606823163658e-15 
  112       4.217518856356e-10       1.287773470773e-13      -4.289132984540e-12       5.025552897716e-16       7.314586541651e-12       1.151572738760e-12      -6.545222325543e-15 
  113       4.263193715061e-10       1.303469408410e-13      -4.373731954385e-12       5.118168022583e-16       7.140327079412e-12       1.129957826766e-12      -6.481501443893e-15 
  114       4.309044210824e-10       1.318701207616e-13      -4.457365488206e-12       5.211776418622e-16       6.971422316748e-12       1.108926569366e-12      -6.415781542617e-15 
  115       4.355063254155e-10       1.333452988041e-13      -4.539957256335e-12       5.306385965011e-16       6.807796508343e-12       1.088470170073e-12      -6.348189013891e-15 
  116       4.401242689641e-10       1.347709124897e-13      -4.621430650427e-12       5.402004728518e-16       6.649337353058e-12       1.068575384198e-12      -6.278855668670e-15 
  117       4.447573261962e-10       1.361454262543e-13      -4.701708815470e-12       5.498640965622e-16       6.495894910365e-12       1.049224385611e-12      -6.207918787196e-15 
  118       4.494044581903e-10       1.374673328065e-13      -4.780714681779e-12       5.596303124633e-16       6.347280516781e-12       1.030394633491e-12      -6.135521169513e-15 
  119       4.540645092368e-10       1.387351544859e-13      -4.858370997002e-12       5.694999847817e-16       6.203265702301e-12       1.012058739088e-12      -6.061811185968e-15 
  120       4.587362034398e-10       1.399474446207e-13      -4.934600358119e-12       5.794739973516e-16       6.063581106833e-12       9.941843324789e-13      -5.986942827731e-15 
  121       4.634181413180e-10       1.411027888863e-13      -5.009325243449e-12       5.895532538267e-16       5.927915396631e-12       9.767339293196e-13      -5.911075757297e-15 
  122       4.681087964066e-10       1.421998066628e-13      -5.082468044644e-12       5.997386778930e-16       5.795914180728e-12       9.596647976057e-13      -5.834375359000e-15 
  123       4.728066859090e-10       1.432372006966e-13      -5.153951903506e-12       6.100311834922e-16       5.667256455070e-12       9.429387367660e-13      -5.757000680801e-15 
  124       4.775109120900e-10       1.442139096494e-13      -5.223703263113e-12       6.204315811689e-16       5.541896186934e-12       9.265529708460e-13      -5.679066583518e-15 
  125       4.822206769637e-10       1.451289757151e-13      -5.291649671443e-12       6.309406613145e-16       5.419846571351e-12       9.105125698093e-13      -5.600677318172e-15 
  126       4.869351118056e-10       1.459814996068e-13      -5.357719040756e-12       6.415592231679e-16       5.301104520537e-12       8.948208003975e-13      -5.521938200928e-15 
  127       4.916532751231e-10       1.467706422951e-13      -5.421839685927e-12       6.522880747918e-16       5.185650190311e-12       8.794790708742e-13      -5.442955568338e-15 
  128       4.963741506266e-10       1.474956267460e-13      -5.483940362779e-12       6.631280330490e-16       5.073446506491e-12       8.644868757707e-13      -5.363836732583e-15 
  129       5.010966452005e-10       1.481557396595e-13      -5.543950306420e-12       6.740799235783e-16       4.964438691314e-12       8.498417406303e-13      -5.284689936710e-15 
  130       5.058195868735e-10       1.487503332070e-13      -5.601799269573e-12       6.851445807713e-16       4.858553789833e-12       8.355391667536e-13      -5.205624309878e-15 
  131       5.105417227899e-10       1.492788267699e-13      -5.657417560912e-12       6.963228477482e-16       4.755700196334e-12       8.215725759433e-13      -5.126749822591e-15 
  132       5.152617171801e-10       1.497407086777e-13      -5.710736083397e-12       7.076155763340e-16       4.655767180735e-12       8.079332552488e-13      -5.048177241947e-15 
  133       5.199781493316e-10       1.501355379460e-13      -5.761686372604e-12       7.190236270348e-16       4.558624415002e-12       7.946103017118e-13      -4.970018086872e-15 
  134       5.246895115599e-10       1.504629460147e-13      -5.810200635061e-12       7.305478690144e-16       4.464121499551e-12       7.815905671104e-13      -4.892384583364e-15 
  135       5.293942071792e-10       1.507226384861e-13      -5.856211786585e-12       7.421891800697e-16       4.372087489658e-12       7.688586027047e-13      -4.815389619735e-15 
  136       5.340905484731e-10       1.509143968629e-13      -5.899653490609e-12       7.539484466079e-16       4.282330421870e-12       7.563966039811e-13      -4.739146701846e-15 
  137       5.387769010854e-10       1.510381048048e-13      -5.940460869357e-12       7.658265251371e-16       4.194678022843e-12       7.441886436179e-13      -4.663756134340e-15 
  138       5.434521383498e-10       1.510938262858e-13      -5.978572639253e-12       7.778241222937e-16       4.109105592701e-12       7.322339817053e-13      -4.589262045185e-15 
  139       5.481152303452e-10       1.510817388572e-13      -6.013929270192e-12       7.899419022978e-16       4.025620518602e-12       7.205350345018e-13      -4.515690808498e-15 
  140       5.527651006048e-10       1.510021117320e-13      -6.046472374741e-12       8.021805240584e-16       3.944222069434e-12       7.090931820195e-13      -4.443064288582e-15 
  141       5.574006250162e-10       1.508553076780e-13      -6.076144750743e-12       8.145406409056e-16       3.864901183620e-12       6.979087399877e-13      -4.371399707738e-15 
  142       5.620206307217e-10       1.506417849118e-13      -6.102890423920e-12       8.270229003222e-16       3.787640256916e-12       6.869809318153e-13      -4.300709514084e-15 
  143       5.666238950183e-10       1.503620989925e-13      -6.126654690480e-12       8.396279436759e-16       3.712412930212e-12       6.763078605543e-13      -4.231001249366e-15 
  144       5.712091442580e-10       1.500169047155e-13      -6.147384159719e-12       8.523564059512e-16       3.639183877335e-12       6.658864808628e-13      -4.162277416774e-15 
  145       5.757750527481e-10       1.496069580060e-13      -6.165026796629e-12       8.652089154814e-16       3.567908592846e-12       6.557125709679e-13      -4.094535348755e-15 
  146       5.803202416510e-10       1.491331178131e-13      -6.179531964499e-12       8.781860936804e-16       3.498533179844e-12       6.457807046288e-13      -4.027767074829e-15 
  147       5.848432778847e-10       1.485963480033e-13      -6.190850467521e-12       8.912885547749e-16       3.430994137762e-12       6.360842231000e-13      -3.961959189402e-15 
  148       5.893426730231e-10       1.479977192544e-13      -6.198934593392e-12       9.045169055360e-16       3.365218150175e-12       6.266152070943e-13      -3.897092719580e-15 
  149       5.938168821957e-10       1.473384109491e-13      -6.203738155924e-12       9.178717450114e-16       3.301121872593e-12       6.173644487456e-13      -3.833142992985e-15 
  150       5.982643029882e-10       1.466197130688e-13      -6.205216537643e-12       9.313536642575e-16       3.238611720266e-12       6.083214235726e-13      -3.770079505568e-15 
  151       6.026832743424e-10       1.458430280873e-13      -6.203326732395e-12       9.449632460709e-16       3.177583655983e-12       5.994742624411e-13      -3.707865789424e-15 
  152       6.070720754567e-10       1.450098728648e-13      -6.198027387952e-12       9.587010647208e-16       3.117922977875e-12       5.908097235275e-13      -3.646459280606e-15 
  153       6.114290489401e-10       1.441218557081e-13      -6.189278986579e-12       9.725676399658e-16       3.059528021837e-12       5.823158815720e-13      -3.585816955606e-15 
  154       6.157529854682e-10       1.431806011684e-13      -6.177044315956e-12       9.865632948611e-16       3.002384194080e-12       5.739905358730e-13      -3.525913108432e-15 
  155       6.200427729458e-10       1.421878218325e-13      -6.161288123456e-12       1.000688284164e-15       2.946496446396e-12       5.658335338891e-13      -3.466722981344e-15 
  156       6.242972750023e-10       1.411453442807e-13      -6.141977025061e-12       1.014942838363e-15       2.891865890264e-12       5.578441100994e-13      -3.408217042724e-15 
  157       6.285153305249e-10       1.400551108539e-13      -6.119079548670e-12       1.029327163179e-15       2.838489706444e-12       5.500208718060e-13      -3.350360884277e-15 
  158       6.326957531914e-10       1.389191814209e-13      -6.092566177406e-12       1.043841439064e-15       2.786361054570e-12       5.423617849352e-13      -3.293115118217e-15 
  159       6.368373310035e-10       1.377397351454e-13      -6.062409392920e-12       1.058485820700e-15       2.735468982755e-12       5.348641598405e-13      -3.236435274465e-15 
  160       6.409388258196e-10       1.365190722538e-13      -6.028583718701e-12       1.073260436496e-15       2.685798337177e-12       5.275246371039e-13      -3.180271697844e-15 
  161       6.449989728877e-10       1.352596158021e-13      -5.991065763386e-12       1.088165388090e-15       2.637329671686e-12       5.203391733385e-13      -3.124569445267e-15 
  162       6.490164803786e-10       1.339639134430e-13      -5.949834264058e-12       1.103200749848e-15       2.590039157393e-12       5.133030269904e-13      -3.069268182939e-15 
  163       6.529900289188e-10       1.326346391939e-13      -5.904870129564e-12       1.118366568360e-15       2.543898492269e-12       5.064107441408e-13      -3.014302083545e-15 
  164       6.569182711237e-10       1.312745952033e-13      -5.856156483812e-12       1.133662861945e-15       2.498874810743e-12       4.996561443078e-13      -2.959599723443e-15 
  165       6.607998311301e-10       1.298867135185e-13      -5.803678709087e-12       1.149089620144e-15       2.454930593295e-12       4.930323062490e-13      -2.905083979865e-15 
  166       6.646333041297e-10       1.284740578531e-13      -5.747424489352e-12       1.164646803221e-15       2.412023576057e-12       4.865315537632e-13      -2.850671928102e-15 
  167       6.684172559019e-10       1.270398253537e-13      -5.687383853557e-12       1.180334341665e-15       2.370106660407e-12       4.801454414924e-13      -2.796274738705e-15 
  168       6.721502223468e-10       1.255873483677e-13      -5.623549218947e-12       1.196152135685e-15       2.329127822564e-12       4.738647407243e-13      -2.741797574673e-15 
  169       6.758307090183e-10       1.241200962102e-13      -5.555915434368e-12       1.212100054712e-15       2.289030023188e-12       4.676794251939e-13      -2.687139488654e-15 
  170       6.794571906569e-10       1.226416769315e-13      -5.484479823573e-12       1.228177936898e-15       2.249751116975e-12       4.615786568858e-13      -2.632193320129e-15 
  171       6.830282105319e-10       1.211557241866e-13      -5.409241311759e-12       1.244385561311e-15       2.211236418459e-12       4.555530997566e-13      -2.576871301581e-15 
  172       6.865426887408e-10       1.196655435587e-13      -5.330197632767e-12       1.260722562981e-15       2.173477764438e-12       4.496021071153e-13      -2.521184488090e-15 
  173       6.899996388414e-10       1.181744399952e-13      -5.247347970915e-12       1.277188509779e-15       2.136477550549e-12       4.437271091178e-13      -2.465169784495e-15 
  174       6.933980702965e-10       1.166858313391e-13      -5.160693896082e-12       1.293782928474e-15       2.100236329759e-12       4.379293341264e-13      -2.408864834648e-15 
  175       6.967369884148e-10       1.152032496282e-13      -5.070239403273e-12       1.310505304119e-15       2.064752773604e-12       4.322098040094e-13      -2.352308023502e-15 
  176       7.000153942906e-10       1.137303423929e-13      -4.975990952187e-12       1.327355079440e-15       2.030023633419e-12       4.265693294410e-13      -2.295538479193e-15 
  177       7.032322847445e-10       1.122708739552e-13      -4.877957506784e-12       1.344331654224e-15       1.996043701574e-12       4.210085052016e-13      -2.238596075128e-15 
