# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.615754293160e-10       6.893678259770e-15       2.448307346525e-13       0.000000000000e+00       9.048313349146e-11       7.078657052721e-12      -8.571987706658e-15 
   41       1.639434594698e-10       7.492362530965e-15       2.373985444820e-13       0.000000000000e+00       8.601160347503e-11       6.769424133070e-12      -7.519603196833e-15 
   42       1.663391758692e-10       8.123820644347e-15       2.286523290344e-13       0.000000000000e+00       8.183839652629e-11       6.478693199565e-12      -6.581289384984e-15 
   43       1.687688245945e-10       8.788632391862e-15       2.186685515327e-13       0.000000000000e+00       7.791833977111e-11       6.204520579497e-12      -6.071609954573e-15 
   44       1.712336197304e-10       9.487349168762e-15       2.074196245695e-13       0.000000000000e+00       7.424533256388e-11       5.946740202741e-12      -5.993745610686e-15 
   45       1.737306402025e-10       1.022048015457e-14       1.948445343147e-13       0.000000000000e+00       7.081557483357e-11       5.705075428662e-12      -6.246250578894e-15 
   46       1.762529641314e-10       1.098848558550e-14       1.808754923438e-13       0.000000000000e+00       6.761293270586e-11       5.478375837567e-12      -6.700997549592e-15 
   47       1.787893322425e-10       1.179177440693e-14       1.654374280543e-13       0.000000000000e+00       6.460797714871e-11       5.264548853201e-12      -7.201562544538e-15 
   48       1.813284800121e-10       1.263072040938e-14       1.484581156832e-13       0.000000000000e+00       6.176703371474e-11       5.061236873668e-12      -7.599116228274e-15 
   49       1.838743635295e-10       1.350572149281e-14       1.299031153966e-13       0.000000000000e+00       5.908459150920e-11       4.868233922031e-12      -7.875830257582e-15 
   50       1.864346473194e-10       1.441715307484e-14       1.097498095799e-13       0.000000000000e+00       5.655837819848e-11       4.685632739688e-12      -8.053482690266e-15 
   51       1.890163143686e-10       1.536534969587e-14       8.797766232088e-14       0.000000000000e+00       5.417970704882e-11       4.513109160476e-12      -8.159279858317e-15 
   52       1.916255677363e-10       1.635060361454e-14       6.456825440852e-14       0.000000000000e+00       5.193302634216e-11       4.349891769303e-12      -8.226154828576e-15 
   53       1.942672076151e-10       1.737313480714e-14       3.950537787669e-14       0.000000000000e+00       4.980079983155e-11       4.195026133779e-12      -8.286802285819e-15 
   54       1.969428009376e-10       1.843299514205e-14       1.277526761763e-14       0.000000000000e+00       4.778065864611e-11       4.048317109508e-12      -8.353295369340e-15 
   55       1.996518696189e-10       1.953013711662e-14      -1.563350967730e-14       0.000000000000e+00       4.587187457217e-11       3.909575961208e-12      -8.432747625793e-15 
   56       2.023922562345e-10       2.066443775143e-14      -4.573007320002e-14       0.000000000000e+00       4.407019311961e-11       3.778329413796e-12      -8.533152832002e-15 
   57       2.051600036376e-10       2.183569598686e-14      -7.752119053118e-14       0.000000000000e+00       4.236760646144e-11       3.653801662091e-12      -8.663420831833e-15 
   58       2.079492345761e-10       2.304363007952e-14      -1.110112401454e-13       0.000000000000e+00       4.075212637328e-11       3.534896380524e-12      -8.833413373058e-15 
   59       2.107542237280e-10       2.428794268213e-14      -1.462023940490e-13       0.000000000000e+00       3.921108268340e-11       3.420510279148e-12      -9.049666766909e-15 
   60       2.135764491274e-10       2.556853964497e-14      -1.830953003782e-13       0.000000000000e+00       3.774242881410e-11       3.310599663134e-12      -9.301318517774e-15 
   61       2.164189684398e-10       2.688535751558e-14      -2.216884933359e-13       0.000000000000e+00       3.634566509258e-11       3.205330205051e-12      -9.570969966192e-15 
   62       2.192843254035e-10       2.823830002028e-14      -2.619781575778e-13       0.000000000000e+00       3.501843873101e-11       3.104760562886e-12      -9.838603985315e-15 
   63       2.221745037653e-10       2.962723775498e-14      -3.039580981803e-13       0.000000000000e+00       3.375643627496e-11       3.008835628610e-12      -1.008147460837e-14 
   64       2.250908812169e-10       3.105200787601e-14      -3.476197106076e-13       0.000000000000e+00       3.255327605170e-11       2.917379776741e-12      -1.027399665614e-14 
   65       2.280344578532e-10       3.251233311407e-14      -3.929530147606e-13       0.000000000000e+00       3.140226875312e-11       2.830158637788e-12      -1.039377023450e-14 
   66       2.310067012469e-10       3.400755957529e-14      -4.399500791162e-13       0.000000000000e+00       3.030237413605e-11       2.747094789127e-12      -1.044138509398e-14 
   67       2.340087985318e-10       3.553686269426e-14      -4.886022702180e-13       0.000000000000e+00       2.925331731700e-11       2.668085809873e-12      -1.042462558244e-14 
