# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       1.120680233002e-10       3.021763408262e-16       1.093915985118e-13       5.912855695424e-18       7.138146953419e-10       6.793763658441e-11       8.688244864044e-15 
   13       1.128660994867e-10       2.929489874516e-16       1.147318570400e-13       6.903218328915e-18       6.293349513609e-10       6.063216775953e-11      -2.061343339347e-14 
   14       1.138887097250e-10       3.068632965918e-16       1.221969626525e-13       7.971150433260e-18       5.590304248038e-10       5.457076771419e-11      -3.525348210632e-14 
   15       1.150426466128e-10       3.329197013086e-16       1.305221148663e-13       9.116889388965e-18       4.998437698654e-10       4.929779973525e-11      -3.667255698980e-14 
   16       1.163544799555e-10       3.699364394134e-16       1.390458657178e-13       1.034066895168e-17       4.495052516877e-10       4.469520792603e-11      -2.915103162911e-14 
   17       1.177864255517e-10       4.237542798887e-16       1.475486691468e-13       1.164271696824e-17       4.063110869548e-10       4.070265486983e-11      -1.793852360769e-14 
   18       1.193183238979e-10       4.991069363101e-16       1.562367991348e-13       1.302325330281e-17       3.688161235042e-10       3.722006608879e-11      -7.870562832754e-15 
   19       1.209573479194e-10       5.958315281798e-16       1.653228487335e-13       1.448248882673e-17       3.364156958090e-10       3.420370267323e-11      -1.330359056787e-15 
   20       1.226589913320e-10       7.116020081984e-16       1.749536784746e-13       1.602062287850e-17       3.078762906341e-10       3.154642605443e-11       3.018302045085e-16 
   21       1.244292540733e-10       8.459993448837e-16       1.850582487535e-13       1.763784423270e-17       2.827496659834e-10       2.918509111136e-11      -2.159454855637e-15 
   22       1.262589824892e-10       9.989293372375e-16       1.954180309847e-13       1.933432846529e-17       2.604312770479e-10       2.703856249396e-11      -6.744575086161e-15 
   23       1.281483168482e-10       1.170519024503e-15       2.057052827798e-13       2.111024052137e-17       2.406227376842e-10       2.511182721026e-11      -1.164391960509e-14 
   24       1.300801899514e-10       1.360844212909e-15       2.155159025088e-13       2.296573163248e-17       2.228722024546e-10       2.340860451543e-11      -1.503944523451e-14 
   25       1.320605527868e-10       1.570306440897e-15       2.245612334291e-13       2.490094244517e-17       2.069391413502e-10       2.188831773203e-11      -1.634203508088e-14 
   26       1.340886566657e-10       1.799559309240e-15       2.326028427616e-13       2.691600091784e-17       1.925120160751e-10       2.048539917135e-11      -1.550872957184e-14 
   27       1.361729706334e-10       2.050289192799e-15       2.395869445082e-13       2.901102964392e-17       1.795163937413e-10       1.919549994730e-11      -1.313997208176e-14 
   28       1.383073719713e-10       2.324723841315e-15       2.455435287986e-13       3.118613893902e-17       1.677952847793e-10       1.802162437880e-11      -1.026711287273e-14 
   29       1.404712259382e-10       2.625104725560e-15       2.505286005442e-13       3.344142703493e-17       1.570646148232e-10       1.695432720899e-11      -8.017523252951e-15 
   30       1.426692968317e-10       2.952521920550e-15       2.545666034453e-13       3.577699233908e-17       1.472652371371e-10       1.598471482991e-11      -6.710712624806e-15 
   31       1.449039444617e-10       3.307606572928e-15       2.576886805105e-13       3.819292489259e-17       1.383242328889e-10       1.509385338817e-11      -6.411197281548e-15 
   32       1.471678088245e-10       3.690922048593e-15       2.599196263008e-13       4.068930563460e-17       1.301000031181e-10       1.425687669503e-11      -7.081397120807e-15 
   33       1.494603251097e-10       4.103353163266e-15       2.611753338134e-13       4.326621676780e-17       1.225479001906e-10       1.347430036338e-11      -8.323850048309e-15 
   34       1.517748564202e-10       4.545848204551e-15       2.613261863291e-13       4.592373466845e-17       1.156013280637e-10       1.275095288630e-11      -9.528156546722e-15 
   35       1.541001460899e-10       5.019329205109e-15       2.602377448675e-13       4.866192938028e-17       1.091571990177e-10       1.208774720116e-11      -1.009174286240e-14 
   36       1.564446709562e-10       5.524745043691e-15       2.578250270539e-13       5.148087298818e-17       1.031988504815e-10       1.148310251162e-11      -9.991219300298e-15 
   37       1.588192760945e-10       6.063031853923e-15       2.540158223550e-13       5.438063400443e-17       9.770760191874e-11       1.093122752974e-11      -9.406555282493e-15 
   38       1.612299295718e-10       6.635095918225e-15       2.487360731318e-13       5.736127514805e-17       9.262558308231e-11       1.042116507000e-11      -8.575020654032e-15 
   39       1.636780913583e-10       7.241778570847e-15       2.419256381085e-13       6.042285410602e-17       8.787661229495e-11       9.940161323286e-12      -7.748447862680e-15 
   40       1.661634858025e-10       7.883742303059e-15       2.335925109181e-13       6.356542613445e-17       8.344618973952e-11       9.486258876128e-12      -7.037426833476e-15 
   41       1.686812321249e-10       8.561541833692e-15       2.237767714915e-13       6.678904234072e-17       7.932272769802e-11       9.059238459852e-12      -6.520907299556e-15 
   42       1.712203940364e-10       9.275648655429e-15       2.125372423056e-13       7.009374905210e-17       7.547368380153e-11       8.657006634438e-12      -6.289043309174e-15 
   43       1.737687434106e-10       1.002649786303e-14       1.999260374512e-13       7.347958604399e-17       7.185760949822e-11       8.276601763303e-12      -6.411876717115e-15 
   44       1.763301322825e-10       1.081465773101e-14       1.859002822523e-13       7.694658043170e-17       6.846895707398e-11       7.917973436812e-12      -6.832395834847e-15 
   45       1.789116082360e-10       1.164070472546e-14       1.703846067630e-13       8.049475096889e-17       6.530427490598e-11       7.581106360423e-12      -7.441073479147e-15 
   46       1.815183622365e-10       1.250517476938e-14       1.532946088493e-13       8.412410965217e-17       6.234875272604e-11       7.264867142792e-12      -8.103425952674e-15 
   47       1.841535141500e-10       1.340856160563e-14       1.345362102496e-13       8.783466166172e-17       5.957533600787e-11       6.966915227977e-12      -8.658555541332e-15 
   48       1.868184506547e-10       1.435128342480e-14       1.140218416948e-13       9.162640284407e-17       5.695305628359e-11       6.684498308271e-12      -8.962688817046e-15 
   49       1.895144520694e-10       1.533357544428e-14       9.172589583154e-14       9.549931146027e-17       5.447686529547e-11       6.417311525186e-12      -9.037705153170e-15 
   50       1.922411556055e-10       1.635556423598e-14       6.764379943929e-14       9.945335400959e-17       5.214468914398e-11       6.165291213738e-12      -8.961972425731e-15 
   51       1.949958613006e-10       1.741729364170e-14       4.177675854715e-14       1.034884873039e-16       4.994854143030e-11       5.927757930972e-12      -8.829824274963e-15 
   52       1.977733457203e-10       1.851872151700e-14       1.413197312021e-14       1.076046582831e-16       4.787410784388e-11       5.703372514729e-12      -8.752398307029e-15 
   53       2.005681898249e-10       1.965978708351e-14      -1.528431188114e-14       1.118018054067e-16       4.590524342135e-11       5.490567446593e-12      -8.829888475603e-15 
   54       2.033828941571e-10       2.084064081389e-14      -4.649024529964e-14       1.160798636752e-16       4.403977821821e-11       5.289072311269e-12      -9.057996141603e-15 
   55       2.062215257261e-10       2.206146798514e-14      -7.951058393511e-14       1.204387605783e-16       4.227705194835e-11       5.098704014891e-12      -9.398884437527e-15 
   56       2.090873074397e-10       2.332242295547e-14      -1.143701402262e-13       1.248784145148e-16       4.061315235109e-11       4.918902344070e-12      -9.807306230395e-15 
   57       2.119825372217e-10       2.462362886863e-14      -1.510938679261e-13       1.293987346738e-16       3.904070576088e-11       4.748705953553e-12      -1.023024375658e-14 
   58       2.149085071302e-10       2.596517735829e-14      -1.897069477778e-13       1.339996209166e-16       3.754866767695e-11       4.586728353886e-12      -1.060654825666e-14 
   59       2.178657741661e-10       2.734701630693e-14      -2.302265239470e-13       1.386809720628e-16       3.612536324842e-11       4.431544601050e-12      -1.088070570312e-14 
   60       2.208552298369e-10       2.876858335550e-14      -2.726344777652e-13       1.434427132674e-16       3.476890892302e-11       4.283010766858e-12      -1.104868551879e-14 
   61       2.238771364715e-10       3.022908661005e-14      -3.168984714219e-13       1.482847748035e-16       3.347884517840e-11       4.141208995047e-12      -1.112212132422e-14 
   62       2.269307298166e-10       3.172760509708e-14      -3.629795479589e-13       1.532070843781e-16       3.225300216795e-11       4.006053857160e-12      -1.111523708891e-14 
   63       2.300141500764e-10       3.326308467313e-14      -4.108319339207e-13       1.582095672992e-16       3.108740045715e-11       3.877282262307e-12      -1.104496561677e-14 
   64       2.331243729523e-10       3.483433393445e-14      -4.604028420050e-13       1.632921466411e-16       2.997615175985e-11       3.754443366928e-12      -1.093106703156e-14 
   65       2.362584691560e-10       3.644016976452e-14      -5.116437924999e-13       1.684547559870e-16       2.891308381601e-11       3.637032404809e-12      -1.079260430195e-14 
   66       2.394178478778e-10       3.807989899166e-14      -5.645478076884e-13       1.736973804177e-16       2.789723795634e-11       3.524947784124e-12      -1.063623611715e-14 
   67       2.426047913939e-10       3.975293172762e-14      -6.191197650689e-13       1.790200245259e-16       2.692836182384e-11       3.418113044443e-12      -1.046564912278e-14 
   68       2.458211746873e-10       4.145864082413e-14      -6.753656961611e-13       1.844227011154e-16       2.600523788612e-11       3.316335527320e-12      -1.028499837858e-14 
   69       2.490684336471e-10       4.319636196818e-14      -7.332929113599e-13       1.899054317188e-16       2.512563239935e-11       3.219300311803e-12      -1.009892394286e-14 
   70       2.523475332689e-10       4.496539377733e-14      -7.929101247898e-13       1.954682471156e-16       2.428624437237e-11       3.126564149934e-12      -9.912567456971e-15 
   71       2.556589358543e-10       4.676499789496e-14      -8.542275791590e-13       2.011111878503e-16       2.348265453071e-11       3.037549402255e-12      -9.731588729739e-15 
   72       2.590028659366e-10       4.859433440669e-14      -9.172482199927e-13       2.068343117146e-16       2.271046231262e-11       2.951691455234e-12      -9.561044003481e-15 
   73       2.623802345975e-10       5.045225352581e-14      -9.819389795974e-13       2.126377167072e-16       2.196906293641e-11       2.868927209658e-12      -9.401734623451e-15 
   74       2.657918359308e-10       5.233746390788e-14      -1.048254181023e-12       2.185215234379e-16       2.125850648657e-11       2.789289834629e-12      -9.253184203197e-15 
   75       2.692380414377e-10       5.424859242885e-14      -1.116143922145e-12       2.244858692191e-16       2.057835061543e-11       2.712761076863e-12      -9.114705597998e-15 
   76       2.727187750002e-10       5.618418280364e-14      -1.185553996171e-12       2.305309087426e-16       1.992763663121e-11       2.639268700346e-12      -8.985391500312e-15 
   77       2.762334878561e-10       5.814269420475e-14      -1.256425812137e-12       2.366568147571e-16       1.930486558606e-11       2.568683925993e-12      -8.864105035228e-15 
   78       2.797811335734e-10       6.012249988084e-14      -1.328696315414e-12       2.428637787449e-16       1.870797436415e-11       2.500818871299e-12      -8.749470355914e-15 
   79       2.833601430242e-10       6.212188577538e-14      -1.402297908209e-12       2.491520115988e-16       1.813431176971e-11       2.435423990004e-12      -8.639863239067e-15 
   80       2.869690190928e-10       6.413911806813e-14      -1.477164454774e-12       2.555217379050e-16       1.758129705298e-11       2.372253488620e-12      -8.533805848780e-15 
   81       2.906082947969e-10       6.617266234715e-14      -1.553250672990e-12       2.619731761572e-16       1.704857979953e-11       2.311280292096e-12      -8.431250670919e-15 
   82       2.942788711329e-10       6.822100015597e-14      -1.630515981083e-12       2.685065563262e-16       1.653621324492e-11       2.252513911224e-12      -8.332503430344e-15 
   83       2.979814142062e-10       7.028256334798e-14      -1.708918744703e-12       2.751221264989e-16       1.604399405255e-11       2.195934500153e-12      -8.237836836732e-15 
   84       3.017163416822e-10       7.235573398135e-14      -1.788416310103e-12       2.818201534373e-16       1.557145103950e-11       2.141491554881e-12      -8.147488664629e-15 
   85       3.054838092371e-10       7.443884421402e-14      -1.868965037323e-12       2.886009231365e-16       1.511783390232e-11       2.089102611740e-12      -8.061659833496e-15 
   86       3.092836970089e-10       7.653017619863e-14      -1.950520333372e-12       2.954647413840e-16       1.468210194283e-11       2.038651945887e-12      -7.980512487761e-15 
   87       3.131155960481e-10       7.862796197747e-14      -2.033036685407e-12       3.024119343178e-16       1.426291279389e-11       1.989989269787e-12      -7.904168076870e-15 
   88       3.169787947692e-10       8.073038337745e-14      -2.116467693918e-12       3.094428489852e-16       1.385861114524e-11       1.942928431708e-12      -7.832705435336e-15 
   89       3.208725780479e-10       8.283559260478e-14      -2.200764318010e-12       3.165578474581e-16       1.346762297859e-11       1.897292908131e-12      -7.766079797768e-15 
   90       3.247972078202e-10       8.494177796039e-14      -2.285869223468e-12       3.237572869036e-16       1.308973372192e-11       1.853063296413e-12      -7.703869469919e-15 
   91       3.287530720605e-10       8.704710828754e-14      -2.371721605100e-12       3.310415374020e-16       1.272499075708e-11       1.810250668642e-12      -7.645485696390e-15 
   92       3.327403770863e-10       8.914971339196e-14      -2.458258902012e-12       3.384109885669e-16       1.237331063269e-11       1.768851245282e-12      -7.590245126947e-15 
   93       3.367591386934e-10       9.124768424692e-14      -2.545416804008e-12       3.458660500078e-16       1.203447386497e-11       1.728845794684e-12      -7.537366712077e-15 
   94       3.408091732901e-10       9.333907319831e-14      -2.633129257989e-12       3.534071517916e-16       1.170811973861e-11       1.690199032618e-12      -7.485968598540e-15 
   95       3.448900890327e-10       9.542189416966e-14      -2.721328474346e-12       3.610347449050e-16       1.139374110759e-11       1.652859021783e-12      -7.435065024928e-15 
   96       3.490012769594e-10       9.749412286724e-14      -2.809944933358e-12       3.687493017168e-16       1.109067919607e-11       1.616756571337e-12      -7.383563217216e-15 
   97       3.531419021259e-10       9.955369698513e-14      -2.898907391592e-12       3.765513164395e-16       1.079811839915e-11       1.581804636412e-12      -7.330260284322e-15 
   98       3.573108947396e-10       1.015985164102e-13      -2.988142888294e-12       3.844413055916e-16       1.051508108380e-11       1.547897717637e-12      -7.273840113659e-15 
   99       3.615072086449e-10       1.036264936145e-13      -3.077578172787e-12       3.924198089889e-16       1.024065166102e-11       1.514936953465e-12      -7.213196809062e-15 
  100       3.657306577185e-10       1.056357125326e-13      -3.167144203500e-12       4.004873918797e-16       9.974696254677e-12       1.482910750496e-12      -7.148463987978e-15 
  101       3.699811820242e-10       1.076242926735e-13      -3.256772301031e-12       4.086446439717e-16       9.717235783310e-12       1.451824511366e-12      -7.080126186472e-15 
  102       3.742585854784e-10       1.095903417442e-13      -3.346392807333e-12       4.168921793925e-16       9.468223393203e-12       1.421675675408e-12      -7.008706166222e-15 
  103       3.785625302248e-10       1.115319564628e-13      -3.435935109327e-12       4.252306371581e-16       9.227542038275e-12       1.392453429602e-12      -6.934765768166e-15 
  104       3.828925310106e-10       1.134472233723e-13      -3.525327662529e-12       4.336606816413e-16       8.995002059966e-12       1.364138419523e-12      -6.858906766149e-15 
  105       3.872479495611e-10       1.153342196538e-13      -3.614498014671e-12       4.421830030401e-16       8.770338767131e-12       1.336702460290e-12      -6.781771720562e-15 
  106       3.916279889555e-10       1.171910139397e-13      -3.703372829318e-12       4.507983178465e-16       8.553210015929e-12       1.310108247518e-12      -6.704044831989e-15 
  107       3.960316880023e-10       1.190156671275e-13      -3.791877909492e-12       4.595073693148e-16       8.343193789717e-12       1.284309068258e-12      -6.626452794856e-15 
  108       4.004579156143e-10       1.208062331930e-13      -3.879938221293e-12       4.683109279298e-16       8.139785778936e-12       1.259248511956e-12      -6.549765651066e-15 
  109       4.049053651844e-10       1.225607600034e-13      -3.967477917521e-12       4.772097918758e-16       7.942396961005e-12       1.234860181396e-12      -6.474797643654e-15 
  110       4.093727759644e-10       1.242773381549e-13      -4.054421002385e-12       4.862047643339e-16       7.750486377392e-12       1.211083296360e-12      -6.402249200188e-15 
  111       4.138596414695e-10       1.259542528423e-13      -4.140693371655e-12       4.952965810663e-16       7.563983970111e-12       1.187912394375e-12      -6.332208067324e-15 
  112       4.183655816299e-10       1.275898530376e-13      -4.226221079024e-12       5.044859743981e-16       7.382917581800e-12       1.165353479238e-12      -6.264585632825e-15 
  113       4.228901205369e-10       1.291825064748e-13      -4.310929747940e-12       5.137736957977e-16       7.207281516984e-12       1.143408565550e-12      -6.199269389040e-15 
  114       4.274326830487e-10       1.307306009351e-13      -4.394744601526e-12       5.231605161177e-16       7.037035450674e-12       1.122075545863e-12      -6.136122225166e-15 
  115       4.319925913975e-10       1.322325455319e-13      -4.477590492500e-12       5.326472258356e-16       6.872103336987e-12       1.101348057819e-12      -6.074981719516e-15 
  116       4.365690617953e-10       1.336867719971e-13      -4.559391933102e-12       5.422346352945e-16       6.712372317745e-12       1.081215351293e-12      -6.015659431782e-15 
  117       4.411612010408e-10       1.350917359652e-13      -4.640073125010e-12       5.519235749441e-16       6.557691631094e-12       1.061662155536e-12      -5.957940195308e-15 
  118       4.457680031250e-10       1.364459182600e-13      -4.719557989265e-12       5.617148955812e-16       6.407871520111e-12       1.042668546320e-12      -5.901581409349e-15 
  119       4.503883458383e-10       1.377478261788e-13      -4.797770196192e-12       5.716094685905e-16       6.262682141410e-12       1.024209813076e-12      -5.846312331341e-15 
  120       4.550209873767e-10       1.389959947786e-13      -4.874633195323e-12       5.816081861855e-16       6.121852473759e-12       1.006256326038e-12      -5.791833369168e-15 
  121       4.596645629478e-10       1.401889881610e-13      -4.950070245317e-12       5.917119616492e-16       5.985069226681e-12       9.887734033879e-13      -5.737815373424e-15 
  122       4.643175813776e-10       1.413254007578e-13      -5.024004443880e-12       6.019217295749e-16       5.851975749074e-12       9.717211783942e-13      -5.683898929687e-15 
  123       4.689785955025e-10       1.424039070063e-13      -5.096359652961e-12       6.122384124408e-16       5.722248995871e-12       9.550632345901e-13      -5.629761031883e-15 
  124       4.736467427394e-10       1.434234140990e-13      -5.167063330920e-12       6.226628154733e-16       5.595842764725e-12       9.387939175706e-13      -5.575325282901e-15 
  125       4.783212605108e-10       1.443829292865e-13      -5.236044083632e-12       6.331957201030e-16       5.472770476121e-12       9.229139250550e-13      -5.520574620889e-15 
  126       4.830013160161e-10       1.452815147076e-13      -5.303230834937e-12       6.438379165248e-16       5.353029145839e-12       9.074217566717e-13      -5.465485925304e-15 
  127       4.876860042054e-10       1.461182890560e-13      -5.368552863614e-12       6.545902036743e-16       5.236598907714e-12       8.923136500855e-13      -5.410029839323e-15 
  128       4.923743457526e-10       1.468924292457e-13      -5.431939840343e-12       6.654533892032e-16       5.123442536389e-12       8.775835171264e-13      -5.354170592251e-15 
  129       4.970652850296e-10       1.476031720779e-13      -5.493321864669e-12       6.764282894552e-16       5.013504970073e-12       8.632228799161e-13      -5.297865821928e-15 
  130       5.017576880800e-10       1.482498159065e-13      -5.552629501973e-12       6.875157294425e-16       4.906712833299e-12       8.492208069968e-13      -5.241066397139e-15 
  131       5.064503405925e-10       1.488317223042e-13      -5.609793820430e-12       6.987165428208e-16       4.802973959679e-12       8.355638494586e-13      -5.183716240025e-15 
  132       5.111419458745e-10       1.493483177291e-13      -5.664746427983e-12       7.100315718657e-16       4.702176914661e-12       8.222359770668e-13      -5.125752148486e-15 
  133       5.158311228264e-10       1.497990951901e-13      -5.717419509301e-12       7.214616674487e-16       4.604190518285e-12       8.092185143907e-13      -5.067103618598e-15 
  134       5.205164039147e-10       1.501836159137e-13      -5.767745862750e-12       7.330076890126e-16       4.508863367941e-12       7.964900769303e-13      -5.007692667014e-15 
  135       5.251962331456e-10       1.505015110095e-13      -5.815658937354e-12       7.446705045480e-16       4.416023361127e-12       7.840265072447e-13      -4.947433653377e-15 
  136       5.298689640394e-10       1.507524831366e-13      -5.861092869766e-12       7.564509905685e-16       4.325477218201e-12       7.718008110798e-13      -4.886233102727e-15 
  137       5.345330021925e-10       1.509363339768e-13      -5.903983160894e-12       7.683499982998e-16       4.237051490209e-12       7.597892119030e-13      -4.824021068881e-15 
  138       5.391872539048e-10       1.510530463368e-13      -5.944268706575e-12       7.803682483476e-16       4.150721381818e-12       7.479901568117e-13      -4.760849263369e-15 
  139       5.438307203505e-10       1.511027137400e-13      -5.981890048100e-12       7.925064250331e-16       4.066494416061e-12       7.364071653920e-13      -4.696802791351e-15 
  140       5.484623560557e-10       1.510855171953e-13      -6.016788792051e-12       8.047652089663e-16       3.984369933410e-12       7.250428629718e-13      -4.631969544144e-15 
  141       5.530810677903e-10       1.510017270263e-13      -6.048907651322e-12       8.171452768076e-16       3.904338877852e-12       7.138989555836e-13      -4.566440221831e-15 
  142       5.576857134589e-10       1.508517047017e-13      -6.078190486149e-12       8.296473010289e-16       3.826383582959e-12       7.029762049264e-13      -4.500308355863e-15 
  143       5.622751009928e-10       1.506359046647e-13      -6.104582345135e-12       8.422719496751e-16       3.750477557954e-12       6.922744033287e-13      -4.433670331667e-15 
  144       5.668479872410e-10       1.503548761635e-13      -6.128029506273e-12       8.550198861256e-16       3.676585273786e-12       6.817923487107e-13      -4.366625411250e-15 
  145       5.714030768617e-10       1.500092650807e-13      -6.148479517975e-12       8.678917688557e-16       3.604661949199e-12       6.715278195469e-13      -4.299275755804e-15 
  146       5.759390212138e-10       1.495998157632e-13      -6.165881240092e-12       8.808882511983e-16       3.534653336801e-12       6.614775498283e-13      -4.231726448312e-15 
  147       5.804544172483e-10       1.491273728525e-13      -6.180184884950e-12       8.940099811046e-16       3.466495509135e-12       6.516372040252e-13      -4.164085516154e-15 
  148       5.849478063997e-10       1.485928831142e-13      -6.191342058364e-12       9.072576009065e-16       3.400114644750e-12       6.420013520496e-13      -4.096463953711e-15 
  149       5.894176734772e-10       1.479973972683e-13      -6.199305800672e-12       9.206317470771e-16       3.335426814270e-12       6.325634442174e-13      -4.028975744971e-15 
  150       5.938624455568e-10       1.473420718186e-13      -6.204030627755e-12       9.341330499929e-16       3.272337766467e-12       6.233157862112e-13      -3.961737886135e-15 
  151       5.982804908718e-10       1.466281708829e-13      -6.205472572069e-12       9.477621336947e-16       3.210742714328e-12       6.142495140425e-13      -3.894870408219e-15 
  152       6.026701177049e-10       1.458570680229e-13      -6.203589223664e-12       9.615196156494e-16       3.150526121126e-12       6.053545690146e-13      -3.828496399665e-15 
  153       6.070296963296e-10       1.450302277282e-13      -6.198339960153e-12       9.754060573917e-16       3.091585585100e-12       5.966218268155e-13      -3.762718919206e-15 
  154       6.113580399204e-10       1.441491440820e-13      -6.189686574313e-12       9.894218117916e-16       3.033906441449e-12       5.880497601424e-13      -3.697549272564e-15 
  155       6.156540570943e-10       1.432153998577e-13      -6.177592783301e-12       1.003567161071e-15       2.977493718028e-12       5.796383504282e-13      -3.632972082063e-15 
  156       6.199166315648e-10       1.422306880638e-13      -6.162024086598e-12       1.017842364165e-15       2.922348569431e-12       5.713869754120e-13      -3.568967702982e-15 
  157       6.241446216595e-10       1.411968136707e-13      -6.142947807993e-12       1.032247656229e-15       2.868468185794e-12       5.632943950729e-13      -3.505512128466e-15 
  158       6.283368598384e-10       1.401156953368e-13      -6.120333137574e-12       1.046783248153e-15       2.815845701605e-12       5.553587375628e-13      -3.442576894435e-15 
  159       6.324921522123e-10       1.389893671347e-13      -6.094151173714e-12       1.061449326075e-15       2.764470104498e-12       5.475774851403e-13      -3.380128984486e-15 
  160       6.366092780603e-10       1.378199802775e-13      -6.064374965060e-12       1.076246050885e-15       2.714326144064e-12       5.399474601035e-13      -3.318130734812e-15 
  161       6.406869893484e-10       1.366098048450e-13      -6.030979552520e-12       1.091173557744e-15       2.665394240650e-12       5.324648107238e-13      -3.256539739102e-15 
  162       6.447240102475e-10       1.353612315102e-13      -5.993942011251e-12       1.106231955592e-15       2.617650394164e-12       5.251249971792e-13      -3.195308753455e-15 
  163       6.487190366514e-10       1.340767732654e-13      -5.953241492648e-12       1.121421326658e-15       2.571066092877e-12       5.179227774871e-13      -3.134385601286e-15 
  164       6.526707356949e-10       1.327590671484e-13      -5.908859266332e-12       1.136741725972e-15       2.525608222226e-12       5.108521934384e-13      -3.073713078235e-15 
  165       6.565777452721e-10       1.314108759691e-13      -5.860778762136e-12       1.152193180879e-15       2.481238973619e-12       5.039065565304e-13      -3.013228857078e-15 
  166       6.604386735542e-10       1.300350900356e-13      -5.808985612094e-12       1.167775690547e-15       2.437915753238e-12       4.970784339001e-13      -2.952865392631e-15 
  167       6.642520985081e-10       1.286347288801e-13      -5.753467692429e-12       1.183489225479e-15       2.395591090840e-12       4.903596342578e-13      -2.892549826666e-15 
  168       6.680165674137e-10       1.272129429859e-13      -5.694215165541e-12       1.199333727026e-15       2.354212548563e-12       4.837411938202e-13      -2.832203892811e-15 
  169       6.717305963831e-10       1.257730155132e-13      -5.631220521996e-12       1.215309106896e-15       2.313722629726e-12       4.772133622440e-13      -2.771743821466e-15 
  170       6.753926698775e-10       1.243183640253e-13      -5.564478622511e-12       1.231415246665e-15       2.274058687636e-12       4.707655885589e-13      -2.711080244706e-15 
  171       6.790013398144e-10       1.228524357421e-13      -5.493985913354e-12       1.247651970912e-15       2.235165597844e-12       4.643889346710e-13      -2.650142498934e-15 
  172       6.825555331674e-10       1.213783798838e-13      -5.419737911216e-12       1.264018965112e-15       2.197035151557e-12       4.580835711450e-13      -2.588954005827e-15 
  173       6.860542692098e-10       1.198993511873e-13      -5.341731588106e-12       1.280515849929e-15       2.159669787431e-12       4.518518823835e-13      -2.527563023781e-15 
  174       6.894965621607e-10       1.184186152026e-13      -5.259966217389e-12       1.297142206384e-15       2.123070084948e-12       4.456960911848e-13      -2.466018820350e-15 
  175       6.928814211088e-10       1.169395495845e-13      -5.174443412406e-12       1.313897575259e-15       2.087234725298e-12       4.396182545806e-13      -2.404371676699e-15 
  176       6.962078499375e-10       1.154656453847e-13      -5.085167165083e-12       1.330781456505e-15       2.052160452253e-12       4.336202596738e-13      -2.342672892054e-15 
  177       6.994748472489e-10       1.140005083431e-13      -4.992143884552e-12       1.347793308639e-15       2.017842033044e-12       4.277038194765e-13      -2.280974788148e-15 
