# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   24       1.265787729170e-10       1.192681797087e-15       2.060853254161e-13       2.414920251843e-17       2.420953832844e-10       1.709004068104e-11      -9.694704899548e-15 
   25       1.285714330213e-10       1.378858221388e-15       2.156130104286e-13       2.618506316960e-17       2.247326772246e-10       1.597904013663e-11      -1.358778497619e-14 
   26       1.305835367234e-10       1.582409197002e-15       2.243811389853e-13       2.830528296528e-17       2.090187905941e-10       1.496352708265e-11      -1.573996763717e-14 
   27       1.326237394238e-10       1.804346260128e-15       2.322295916380e-13       3.051000422144e-17       1.948710003080e-10       1.404120995532e-11      -1.602786484158e-14 
   28       1.346980664050e-10       2.046292605364e-15       2.390684128399e-13       3.279934286548e-17       1.821162593984e-10       1.320733555841e-11      -1.475769232418e-14 
   29       1.367993051605e-10       2.309987979866e-15       2.448388581372e-13       3.517338867485e-17       1.704428920504e-10       1.244765677955e-11      -1.241063816049e-14 
   30       1.389321720523e-10       2.596851553710e-15       2.495959914970e-13       3.763221630698e-17       1.597858728920e-10       1.175496658356e-11      -9.631368950850e-15 
   31       1.410945686988e-10       2.908258043747e-15       2.534645160729e-13       4.017587510555e-17       1.500656957802e-10       1.111710592424e-11      -7.263416585838e-15 
   32       1.432763815406e-10       3.245528554617e-15       2.565746049881e-13       4.280438972238e-17       1.411280058811e-10       1.051768734173e-11      -6.121600998904e-15 
   33       1.454843778938e-10       3.609496719735e-15       2.588964557987e-13       4.551777919309e-17       1.329236705655e-10       9.957069134181e-12      -6.126005818734e-15 
   34       1.477243186894e-10       4.000771581606e-15       2.603451040517e-13       4.831604231248e-17       1.253794869046e-10       9.438184478715e-12      -6.842959128114e-15 
   35       1.499956441620e-10       4.419912506239e-15       2.608229402455e-13       5.119916110339e-17       1.183825329251e-10       8.961183195715e-12      -7.786561150412e-15 
   36       1.522991659471e-10       4.867679250054e-15       2.602221468300e-13       5.416713465426e-17       1.119144171531e-10       8.525033765564e-12      -8.720091371009e-15 
   37       1.546304865213e-10       5.344858777813e-15       2.584211453210e-13       5.721995573413e-17       1.059547132228e-10       8.125909913617e-12      -9.449739377660e-15 
   38       1.569768808821e-10       5.852194751646e-15       2.552824964319e-13       6.035760128860e-17       1.004403852162e-10       7.756357189648e-12      -9.741487029429e-15 
   39       1.593236019015e-10       6.390393634689e-15       2.506847063397e-13       6.358004403787e-17       9.528848738402e-11       7.407655686625e-12      -9.403336755997e-15 
   40       1.616774428840e-10       6.960153652487e-15       2.446334655652e-13       6.688729306087e-17       9.048313349146e-11       7.078657052721e-12      -8.571987706658e-15 
   41       1.640497915933e-10       7.562140099461e-15       2.371864324669e-13       7.027936633930e-17       8.601160347503e-11       6.769424133070e-12      -7.519603196833e-15 
   42       1.664498733733e-10       8.196974141187e-15       2.284249157781e-13       7.375628041579e-17       8.183839652629e-11       6.478693199565e-12      -6.581289384984e-15 
   43       1.688839302634e-10       8.865234945328e-15       2.184254193504e-13       7.731805772463e-17       7.791833977111e-11       6.204520579497e-12      -6.071609954573e-15 
   44       1.713531735116e-10       9.567473154301e-15       2.071604024068e-13       8.096475013271e-17       7.424533256388e-11       5.946740202741e-12      -5.993745610686e-15 
   45       1.738546796059e-10       1.030419714082e-14       1.945689036466e-13       8.469642358041e-17       7.081557483357e-11       5.705075428662e-12      -6.246250578894e-15 
   46       1.763815243251e-10       1.107586630903e-14       1.805831931673e-13       8.851315279235e-17       6.761293270586e-11       5.478375837567e-12      -6.700997549592e-15 
   47       1.789224461552e-10       1.188288874743e-14       1.651282650960e-13       9.241502220790e-17       6.460797714871e-11       5.264548853201e-12      -7.201562544538e-15 
   48       1.814661786448e-10       1.272563728637e-14       1.481319644722e-13       9.640212231363e-17       6.176703371474e-11       5.061236873668e-12      -7.599116228274e-15 
   49       1.840166769535e-10       1.360450849995e-14       1.295599273853e-13       1.004745352471e-16       5.908459150920e-11       4.868233922031e-12      -7.875830257582e-15 
   50       1.865816051919e-10       1.451987630340e-14       1.093896183175e-13       1.046323467338e-16       5.655837819848e-11       4.685632739688e-12      -8.053482690266e-15 
   51       1.891679462772e-10       1.547207362709e-14       8.760059014729e-14       1.088756510093e-16       5.417970704882e-11       4.513109160476e-12      -8.159279858317e-15 
   52       1.917819035600e-10       1.646139100833e-14       6.417451934408e-14       1.132045515152e-16       5.193302634216e-11       4.349891769303e-12      -8.226154828576e-15 
   53       1.944282776531e-10       1.748804653293e-14       3.909529913312e-14       1.176191428851e-16       4.980079983155e-11       4.195026133779e-12      -8.286802285819e-15 
   54       1.971086352339e-10       1.855208982648e-14       1.234926609882e-14       1.221194498599e-16       4.778065864611e-11       4.048317109508e-12      -8.353295369340e-15 
   55       1.998224979129e-10       1.965347092096e-14      -1.607490680905e-14       1.267054738778e-16       4.587187457217e-11       3.909575961208e-12      -8.432747625793e-15 
   56       2.025677081480e-10       2.079206419352e-14      -4.618622636539e-14       1.313772103233e-16       4.407019311961e-11       3.778329413796e-12      -8.533152832002e-15 
   57       2.053403088676e-10       2.196766575709e-14      -7.799134144397e-14       1.361346484380e-16       4.236760646144e-11       3.653801662091e-12      -8.663420831833e-15 
   58       2.081344230935e-10       2.317999085098e-14      -1.114945053917e-13       1.409777712327e-16       4.075212637328e-11       3.534896380524e-12      -8.833413373058e-15 
   59       2.109443254500e-10       2.442873900420e-14      -1.466977612100e-13       1.459065404165e-16       3.921108268340e-11       3.420510279148e-12      -9.049666766909e-15 
   60       2.137714918539e-10       2.571381312304e-14      -1.836016327734e-13       1.509208473007e-16       3.774242881410e-11       3.310599663134e-12      -9.301318517774e-15 
   61       2.166189771328e-10       2.703514676084e-14      -2.222045279194e-13       1.560205503165e-16       3.634566509258e-11       3.205330205051e-12      -9.570969966192e-15 
   62       2.194893219508e-10       2.839264051319e-14      -2.625025002965e-13       1.612054884101e-16       3.501843873101e-11       3.104760562886e-12      -9.838603985315e-15 
   63       2.223845067330e-10       2.978616170588e-14      -3.044892192908e-13       1.664754804460e-16       3.375643627496e-11       3.008835628610e-12      -1.008147460837e-14 
   64       2.253059055898e-10       3.121554408292e-14      -3.481559399536e-13       1.718303246109e-16       3.255327605170e-11       2.917379776741e-12      -1.027399665614e-14 
   65       2.282545145913e-10       3.268050707871e-14      -3.934925394958e-13       1.772698144539e-16       3.140226875312e-11       2.830158637788e-12      -1.039377023450e-14 
   66       2.312317962759e-10       3.418039446386e-14      -4.404909494596e-13       1.827937922973e-16       3.030237413605e-11       2.747094789127e-12      -1.044138509398e-14 
   67       2.342389321581e-10       3.571437962781e-14      -4.891423988109e-13       1.884021061048e-16       2.925331731700e-11       2.668085809873e-12      -1.042462558244e-14 
   68       2.372765264756e-10       3.728153859698e-14      -5.394364112759e-13       1.940945937133e-16       2.825377769083e-11       2.592935042424e-12      -1.035276595738e-14 
   69       2.403445677882e-10       3.888084747342e-14      -5.913608051018e-13       1.998710827025e-16       2.730133363462e-11       2.521346757800e-12      -1.023663161824e-14 
   70       2.434423905757e-10       4.051117987336e-14      -6.449016928182e-13       2.057313902633e-16       2.639240721158e-11       2.452921320988e-12      -1.008866033859e-14 
   71       2.465686368367e-10       4.217130436584e-14      -7.000434809979e-13       2.116753230669e-16       2.552220887490e-11       2.387150356281e-12      -9.922963498355e-15 
   72       2.497219203325e-10       4.385999382209e-14      -7.567678216909e-13       2.177027230665e-16       2.468596981537e-11       2.323544651999e-12      -9.752697839738e-15 
   73       2.529030522659e-10       4.557638345576e-14      -8.150502342412e-13       2.238136153726e-16       2.388303573974e-11       2.262057041588e-12      -9.581460609063e-15 
   74       2.561131754130e-10       4.731967719961e-14      -8.748628315773e-13       2.300080886573e-16       2.311346262279e-11       2.202732335468e-12      -9.410345678913e-15 
   75       2.593530773514e-10       4.908904187785e-14      -9.361752873220e-13       2.362862526390e-16       2.237677323149e-11       2.145580000469e-12      -9.240486507929e-15 
   76       2.626231681012e-10       5.088360719977e-14      -9.989548116195e-13       2.426482389996e-16       2.167193122717e-11       2.090572355748e-12      -9.073055969466e-15 
   77       2.659234577653e-10       5.270246575335e-14      -1.063166126962e-12       2.490942023024e-16       2.099731526764e-11       2.037642768713e-12      -8.909266180256e-15 
   78       2.692535341703e-10       5.454467299893e-14      -1.128771444015e-12       2.556243209092e-16       2.035069310930e-11       1.986683850944e-12      -8.750368329062e-15 
   79       2.726125405064e-10       5.640924726284e-14      -1.195730437447e-12       2.622387978986e-16       1.972919570930e-11       1.937545654118e-12      -8.597652505333e-15 
   80       2.759996247957e-10       5.829513349991e-14      -1.264002178802e-12       2.689378678237e-16       1.913003016337e-11       1.890077081559e-12      -8.452254920477e-15 
   81       2.794154273774e-10       6.020108734759e-14      -1.333551374873e-12       2.757218163200e-16       1.855281808211e-11       1.844262374177e-12      -8.314541392855e-15 
   82       2.828608121401e-10       6.212577083008e-14      -1.404343173670e-12       2.825909655941e-16       1.799761793557e-11       1.800105145100e-12      -8.184615980969e-15 
   83       2.863364042272e-10       6.406778613412e-14      -1.476341315476e-12       2.895456698951e-16       1.746421025947e-11       1.757586281025e-12      -8.062500400682e-15 
   84       2.898425764150e-10       6.602567493167e-14      -1.549508144916e-12       2.965863165407e-16       1.695208543947e-11       1.716662938427e-12      -7.948130287071e-15 
   85       2.933794354911e-10       6.799791770260e-14      -1.623804623028e-12       3.037133269426e-16       1.646043149548e-11       1.677267539771e-12      -7.841351456280e-15 
   86       2.969468086318e-10       6.998293305735e-14      -1.699190339326e-12       3.109271576327e-16       1.598812186586e-11       1.639306769723e-12      -7.741916167373e-15 
   87       3.005442297812e-10       7.197907705967e-14      -1.775623523875e-12       3.182283012885e-16       1.553370319179e-11       1.602660571364e-12      -7.649479384192e-15 
   88       3.041709260284e-10       7.398464254928e-14      -1.853061059354e-12       3.256172877592e-16       1.509538310145e-11       1.567181142401e-12      -7.563595037210e-15 
   89       3.078261460740e-10       7.599791122864e-14      -1.931458108664e-12       3.330946243890e-16       1.467145736957e-11       1.532729402969e-12      -7.483788811863e-15 
   90       3.115102343710e-10       7.801732076364e-14      -2.010766904493e-12       3.406606040255e-16       1.426169481609e-11       1.499293143104e-12      -7.409797747424e-15 
   91       3.152237011682e-10       8.004132276964e-14      -2.090937791222e-12       3.483154686438e-16       1.386614815731e-11       1.466885645596e-12      -7.341361511064e-15 
   92       3.189668870442e-10       8.206833249243e-14      -2.171919598710e-12       3.560594674825e-16       1.348472841543e-11       1.435509428027e-12      -7.278146661762e-15 
   93       3.227399544098e-10       8.409672892139e-14      -2.253659648597e-12       3.638928571599e-16       1.311719928522e-11       1.405155800357e-12      -7.219744058618e-15 
   94       3.265428790114e-10       8.612485490264e-14      -2.336103760616e-12       3.718159017903e-16       1.276317150070e-11       1.375804422504e-12      -7.165666269176e-15 
   95       3.303754414340e-10       8.815101725223e-14      -2.419196258900e-12       3.798288731005e-16       1.242209720180e-11       1.347422861931e-12      -7.115344977740e-15 
   96       3.342372186039e-10       9.017348686925e-14      -2.502879978292e-12       3.879320505462e-16       1.209326430106e-11       1.319966151228e-12      -7.068128393692e-15 
   97       3.381275752921e-10       9.219049884906e-14      -2.587096270652e-12       3.961257214282e-16       1.177579085027e-11       1.293376345696e-12      -7.023278659811e-15 
   98       3.420456556171e-10       9.420025259640e-14      -2.671785011165e-12       4.044101810091e-16       1.146861940717e-11       1.267582080933e-12      -6.979969260592e-15 
   99       3.459906200941e-10       9.620094429099e-14      -2.756885394481e-12       4.127857534661e-16       1.117075965199e-11       1.242515556566e-12      -6.937429258801e-15 
  100       3.499624134615e-10       9.819086928661e-14      -2.842338438162e-12       4.212528578871e-16       1.088206762507e-11       1.218167188637e-12      -6.895404918330e-15 
  101       3.539610903316e-10       1.001683344937e-13      -2.928084847190e-12       4.298119518820e-16       1.060256690995e-11       1.194537912396e-12      -6.853758955855e-15 
  102       3.579865738957e-10       1.021316278196e-13      -3.014064271461e-12       4.384635119442e-16       1.033220763912e-11       1.171622218481e-12      -6.812328744121e-15 
  103       3.620386504038e-10       1.040790186743e-13      -3.100215321665e-12       4.472080338198e-16       1.007086386980e-11       1.149407921731e-12      -6.770925499995e-15 
  104       3.661169636436e-10       1.060087584753e-13      -3.186475585165e-12       4.560460328761e-16       9.818330959657e-12       1.127875929995e-12      -6.729333472521e-15 
  105       3.702210094198e-10       1.079190811532e-13      -3.272781641883e-12       4.649780444706e-16       9.574322942605e-12       1.107000012941e-12      -6.687309130977e-15 
  106       3.743501300339e-10       1.098082036568e-13      -3.359069080182e-12       4.740046243204e-16       9.338469904547e-12       1.086746570867e-12      -6.644580352923e-15 
  107       3.785035087629e-10       1.116743264587e-13      -3.445272512745e-12       4.831263488706e-16       9.110315359151e-12       1.067074403510e-12      -6.600845612264e-15 
  108       3.826801643390e-10       1.135156340603e-13      -3.531325592461e-12       4.923438156635e-16       8.889313623605e-12       1.047934478858e-12      -6.555773167296e-15 
  109       3.868789454288e-10       1.153302954973e-13      -3.617161028305e-12       5.016576437074e-16       8.674827194384e-12       1.029269701956e-12      -6.509000248768e-15 
  110       3.910987522319e-10       1.171165097248e-13      -3.702711366851e-12       5.110684972725e-16       8.466270624363e-12       1.011027806901e-12      -6.460207802672e-15 
  111       3.953392453528e-10       1.188726472896e-13      -3.787911416410e-12       5.205771599459e-16       8.263568711929e-12       9.932024040274e-13      -6.409357332305e-15 
  112       3.996002177400e-10       1.205971278186e-13      -3.872696164292e-12       5.301844707888e-16       8.066752311858e-12       9.757967776499e-13      -6.356482988362e-15 
  113       4.038813724248e-10       1.222883776958e-13      -3.957000062050e-12       5.398913023487e-16       7.875815904866e-12       9.588111314276e-13      -6.301618655122e-15 
  114       4.081823192335e-10       1.239448310086e-13      -4.040757048890e-12       5.496985612593e-16       7.690716413195e-12       9.422424861472e-13      -6.244797881053e-15 
  115       4.125025714985e-10       1.255649304938e-13      -4.123900575072e-12       5.596071888389e-16       7.511372016192e-12       9.260845775075e-13      -6.186053809423e-15 
  116       4.168415427698e-10       1.271471284843e-13      -4.206363625321e-12       5.696181616905e-16       7.337660965884e-12       9.103277539046e-13      -6.125419108902e-15 
  117       4.211985435265e-10       1.286898878557e-13      -4.288078742232e-12       5.797324923002e-16       7.169420402562e-12       8.949588742162e-13      -6.062925904173e-15 
  118       4.255727778881e-10       1.301916829723e-13      -4.368978049678e-12       5.899512296367e-16       7.006445170362e-12       8.799612055864e-13      -5.998605706538e-15 
  119       4.299633403262e-10       1.316510006335e-13      -4.448993276216e-12       6.002754597507e-16       6.848486632838e-12       8.653143212102e-13      -5.932489344526e-15 
  120       4.343692123759e-10       1.330663410205e-13      -4.528055778493e-12       6.107063063735e-16       6.695251488551e-12       8.509939981184e-13      -5.864606894499e-15 
  121       4.387892593470e-10       1.344362186425e-13      -4.606096564657e-12       6.212449315167e-16       6.546400586640e-12       8.369721149620e-13      -5.794987611259e-15 
  122       4.432222270358e-10       1.357591632831e-13      -4.683046317757e-12       6.318925360713e-16       6.401547742406e-12       8.232165497970e-13      -5.723659858658e-15 
  123       4.476668984694e-10       1.370337656071e-13      -4.758836107910e-12       6.426502582632e-16       6.260343187610e-12       8.096992338683e-13      -5.650685709336e-15 
  124       4.521225915335e-10       1.382588178974e-13      -4.833399571559e-12       6.535188545354e-16       6.122737299590e-12       7.964215783357e-13      -5.576269392543e-15 
  125       4.565887125822e-10       1.394331913452e-13      -4.906671027848e-12       6.644989829636e-16       5.988745078789e-12       7.833917895868e-13      -5.500661232245e-15 
  126       4.610645995159e-10       1.405557941221e-13      -4.978584840820e-12       6.755913019135e-16       5.858363714556e-12       7.706169372198e-13      -5.424124295183e-15 
  127       4.655495197528e-10       1.416255726777e-13      -5.049075448248e-12       6.867964698367e-16       5.731572066622e-12       7.581029159981e-13      -5.346934594250e-15 
  128       4.700426681989e-10       1.426415130375e-13      -5.118077390453e-12       6.981151450655e-16       5.608330146569e-12       7.458544078046e-13      -5.269381291868e-15 
  129       4.745431652188e-10       1.436026421007e-13      -5.185525339139e-12       7.095479856092e-16       5.488578599296e-12       7.338748435967e-13      -5.191766903368e-15 
  130       4.790500546061e-10       1.445080289379e-13      -5.251354126210e-12       7.210956489492e-16       5.372238184499e-12       7.221663653606e-13      -5.114407500364e-15 
  131       4.835623015543e-10       1.453567860889e-13      -5.315498772602e-12       7.327587918347e-16       5.259209258130e-12       7.107297880658e-13      -5.037632914136e-15 
  132       4.880787906269e-10       1.461480708606e-13      -5.377894517107e-12       7.445380700780e-16       5.149371253877e-12       6.995645616202e-13      -4.961786939001e-15 
  133       4.925983237284e-10       1.468810866243e-13      -5.438476845197e-12       7.564341383505e-16       5.042582164629e-12       6.886687328243e-13      -4.887227535699e-15 
  134       4.971196180744e-10       1.475550841142e-13      -5.497181517853e-12       7.684476499777e-16       4.938678023950e-12       6.780389073255e-13      -4.814327034763e-15 
  135       5.016413041629e-10       1.481693627245e-13      -5.553944600388e-12       7.805792567350e-16       4.837472387545e-12       6.676702115736e-13      -4.743472339900e-15 
  136       5.061619237439e-10       1.487232718076e-13      -5.608702491275e-12       7.928296086435e-16       4.738755814736e-12       6.575562547745e-13      -4.675065131371e-15 
  137       5.106800687755e-10       1.492162436042e-13      -5.661392664558e-12       8.051993898947e-16       4.642340373043e-12       6.476903588222e-13      -4.609427464956e-15 
  138       5.151948188140e-10       1.496478931330e-13      -5.711955922771e-12       8.176894312562e-16       4.548199447182e-12       6.380694722697e-13      -4.546507113413e-15 
  139       5.197053452471e-10       1.500179311460e-13      -5.760334432890e-12       8.303006089641e-16       4.456341481587e-12       6.286905911225e-13      -4.486141977667e-15 
  140       5.242107732461e-10       1.503261349088e-13      -5.806471066711e-12       8.430338096621e-16       4.366766024787e-12       6.195494974828e-13      -4.428151561973e-15 
  141       5.287101806315e-10       1.505723496982e-13      -5.850309434202e-12       8.558899304257e-16       4.279463496652e-12       6.106407295526e-13      -4.372336576823e-15 
  142       5.332025967384e-10       1.507564903017e-13      -5.891793916862e-12       8.688698787875e-16       4.194414955627e-12       6.019575516360e-13      -4.318478541850e-15 
  143       5.376870012818e-10       1.508785425153e-13      -5.930869701071e-12       8.819745727621e-16       4.111591865979e-12       5.934919241422e-13      -4.266339388738e-15 
  144       5.421623232220e-10       1.509385646424e-13      -5.967482811453e-12       8.952049408705e-16       4.030955865034e-12       5.852344735878e-13      -4.215661064119e-15 
  145       5.466274396304e-10       1.509366889923e-13      -6.001580144222e-12       9.085619221654e-16       3.952458530419e-12       5.771744626001e-13      -4.166165132488e-15 
  146       5.510811745543e-10       1.508731233787e-13      -6.033109500544e-12       9.220464662559e-16       3.876041147303e-12       5.692997599190e-13      -4.117552379102e-15 
  147       5.555222978830e-10       1.507481526183e-13      -6.062019619888e-12       9.356595333324e-16       3.801634475638e-12       5.615968104005e-13      -4.069502412888e-15 
  148       5.599495242125e-10       1.505621400294e-13      -6.088260213385e-12       9.494020941912e-16       3.729158517400e-12       5.540506050187e-13      -4.021673269348e-15 
  149       5.643615117117e-10       1.503155289302e-13      -6.111781997178e-12       9.632751302599e-16       3.658522283828e-12       5.466446508690e-13      -3.973701013464e-15 
  150       5.687568609873e-10       1.500088441376e-13      -6.132536725782e-12       9.772796336216e-16       3.589623562667e-12       5.393609411703e-13      -3.925199342604e-15 
  151       5.731341139492e-10       1.496426934659e-13      -6.150477225437e-12       9.914166070403e-16       3.522348685407e-12       5.321799252681e-13      -3.875759189428e-15 
  152       5.774917526762e-10       1.492177692247e-13      -6.165557427460e-12       1.005687063986e-15       3.456572294526e-12       5.250804786372e-13      -3.824948324793e-15 
  153       5.818283132299e-10       1.487348486986e-13      -6.177732734524e-12       1.020091924900e-15       3.392183297826e-12       5.180447175607e-13      -3.772410788690e-15 
  154       5.861427413867e-10       1.481947924800e-13      -6.186961087565e-12       1.034631695106e-15       3.329165935494e-12       5.110730097961e-13      -3.718176416777e-15 
  155       5.904340679571e-10       1.475985488377e-13      -6.193202062086e-12       1.049306756870e-15       3.267525838471e-12       5.041703082584e-13      -3.662379457165e-15 
  156       5.947012962638e-10       1.469471562031e-13      -6.196416578907e-12       1.064117469975e-15       3.207264419922e-12       4.973414264442e-13      -3.605161438165e-15 
  157       5.989434015931e-10       1.462417446638e-13      -6.196566939217e-12       1.079064171214e-15       3.148378775855e-12       4.905910331082e-13      -3.546671279617e-15 
  158       6.031593306450e-10       1.454835374570e-13      -6.193616859627e-12       1.094147173885e-15       3.090861585722e-12       4.839236469392e-13      -3.487065404212e-15 
  159       6.073480009847e-10       1.446738524625e-13      -6.187531507214e-12       1.109366767292e-15       3.034701013036e-12       4.773436312369e-13      -3.426507848818e-15 
  160       6.115083004931e-10       1.438141036964e-13      -6.178277534579e-12       1.124723216236e-15       2.979880605978e-12       4.708551885880e-13      -3.365170375805e-15 
  161       6.156390868176e-10       1.429058028046e-13      -6.165823114895e-12       1.140216760518e-15       2.926379198007e-12       4.644623555427e-13      -3.303232584364e-15 
  162       6.197391868232e-10       1.419505605555e-13      -6.150137976956e-12       1.155847614428e-15       2.874170808472e-12       4.581689972911e-13      -3.240882021839e-15 
  163       6.238073960433e-10       1.409500883341e-13      -6.131193440227e-12       1.171615966246e-15       2.823224543223e-12       4.519788023392e-13      -3.178314295044e-15 
  164       6.278424781303e-10       1.399061996348e-13      -6.108962449899e-12       1.187521977739e-15       2.773504495218e-12       4.458952771857e-13      -3.115733181594e-15 
  165       6.318431643068e-10       1.388208115550e-13      -6.083419611937e-12       1.203565783654e-15       2.724969645136e-12       4.399217409984e-13      -3.053350741222e-15 
  166       6.358081528161e-10       1.376959462886e-13      -6.054541228129e-12       1.219747491217e-15       2.677573761985e-12       4.340613202900e-13      -2.991387427111e-15 
  167       6.397361083733e-10       1.365337326190e-13      -6.022305331140e-12       1.236067179630e-15       2.631265303718e-12       4.283169435951e-13      -2.930072197212e-15 
  168       6.436256616163e-10       1.353364074127e-13      -5.986691719559e-12       1.252524899564e-15       2.585987317833e-12       4.226913361462e-13      -2.869642625571e-15 
  169       6.474754085561e-10       1.341063171127e-13      -5.947681992954e-12       1.269120672659e-15       2.541677341995e-12       4.171870145502e-13      -2.810345013655e-15 
  170       6.512839100282e-10       1.328459192316e-13      -5.905259586918e-12       1.285854491019e-15       2.498267304637e-12       4.118062814646e-13      -2.752434501671e-15 
  171       6.550497884379e-10       1.315577172841e-13      -5.859409423131e-12       1.302726321241e-15       2.455697315133e-12       4.065506249006e-13      -2.696120576344e-15 
  172       6.587720281999e-10       1.302440563696e-13      -5.810116753414e-12       1.319736117934e-15       2.413958532683e-12       4.014188710705e-13      -2.641398262483e-15 
  173       6.624496994138e-10       1.289073133275e-13      -5.757368286009e-12       1.336883810368e-15       2.373053698068e-12       3.964088666042e-13      -2.588203003771e-15 
  174       6.660818626738e-10       1.275499629760e-13      -5.701152595116e-12       1.354169297563e-15       2.332983523441e-12       3.915180523645e-13      -2.536463888728e-15 
  175       6.696675689158e-10       1.261745793346e-13      -5.641460154384e-12       1.371592447798e-15       2.293746649609e-12       3.867434556946e-13      -2.486103539251e-15 
  176       6.732058592660e-10       1.247838368454e-13      -5.578283370379e-12       1.389153098134e-15       2.255339603307e-12       3.820816826651e-13      -2.437037999160e-15 
  177       6.766957648881e-10       1.233805115952e-13      -5.511616616072e-12       1.406851053922e-15       2.217756754482e-12       3.775289103216e-13      -2.389176622740e-15 
