# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.046647965653e-10       2.130746636230e-14      -5.892747484474e-14       1.144524114568e-16       4.308637537347e-11       5.672081308466e-12      -9.394946212633e-15 
   55       2.075392170534e-10       2.255342211123e-14      -9.287970406765e-14       1.187500342692e-16       4.136189105645e-11       5.467344286491e-12      -9.774459011789e-15 
   56       2.104449629357e-10       2.384015292581e-14      -1.286841060938e-13       1.231271644919e-16       3.973405336259e-11       5.273956905612e-12      -1.020342454606e-14 
   57       2.133819374775e-10       2.516767149396e-14      -1.663742317839e-13       1.275837008864e-16       3.819564736597e-11       5.090944599731e-12      -1.062923686899e-14 
   58       2.163486582404e-10       2.653594402278e-14      -2.059852716378e-13       1.321195326103e-16       3.673586715133e-11       4.916884266765e-12      -1.099143761119e-14 
   59       2.193432031932e-10       2.794479520699e-14      -2.475431607355e-13       1.367345509738e-16       3.534329148634e-11       4.750298596404e-12      -1.123597379169e-14 
   60       2.223665280308e-10       2.939359941272e-14      -2.910285951584e-13       1.414286881638e-16       3.401608310421e-11       4.591003773720e-12      -1.136262152460e-14 
   61       2.254197475295e-10       3.088151605496e-14      -3.364049117965e-13       1.462018873214e-16       3.275380012438e-11       4.439030343208e-12      -1.138798519654e-14 
   62       2.285030979824e-10       3.240757341123e-14      -3.836281815183e-13       1.510540917377e-16       3.155432868945e-11       4.294219973614e-12      -1.133200977886e-14 
   63       2.316158746624e-10       3.397066452828e-14      -4.326469860928e-13       1.559852451384e-16       3.041378590768e-11       4.156214245226e-12      -1.121813075795e-14 
   64       2.347563692840e-10       3.556954312881e-14      -4.834021951115e-13       1.609952919698e-16       2.932642279537e-11       4.024443437159e-12      -1.107342406575e-14 
   65       2.379228280463e-10       3.720297867359e-14      -5.358394038176e-13       1.660841894677e-16       2.828621129857e-11       3.898292433140e-12      -1.092308054709e-14 
   66       2.411167020565e-10       3.887026891137e-14      -5.899498092833e-13       1.712519461993e-16       2.729221401554e-11       3.777664462715e-12      -1.077213246413e-14 
   67       2.443399755317e-10       4.057082888172e-14      -6.457376179055e-13       1.764985922174e-16       2.634418154941e-11       3.662517059681e-12      -1.062011356149e-14 
   68       2.475941726071e-10       4.230404168983e-14      -7.032082769951e-13       1.818241685996e-16       2.544091975883e-11       3.552689337122e-12      -1.046638438388e-14 
   69       2.508803233450e-10       4.406925886512e-14      -7.623686058506e-13       1.872287280630e-16       2.458023980750e-11       3.447895729054e-12      -1.031012345227e-14 
   70       2.541989297458e-10       4.586580071978e-14      -8.232269268310e-13       1.927123355784e-16       2.375890821375e-11       3.347719732078e-12      -1.015031844009e-14 
   71       2.575499317579e-10       4.769295670744e-14      -8.857931964285e-13       1.982750689856e-16       2.297259690012e-11       3.251607647028e-12      -9.985757349460e-15 
   72       2.609331006547e-10       4.954990206087e-14      -9.500700144564e-13       2.039170205388e-16       2.221699670122e-11       3.159011720354e-12      -9.815663825020e-15 
   73       2.643493821176e-10       5.143542838320e-14      -1.016023362381e-12       2.096383005208e-16       2.149151633473e-11       3.069865284894e-12      -9.641763885001e-15 
   74       2.677997507335e-10       5.334816175103e-14      -1.083606458933e-12       2.154390354368e-16       2.079620648522e-11       2.984187937165e-12      -9.466601800131e-15 
   75       2.712847816489e-10       5.528664032680e-14      -1.152768308444e-12       2.213193677702e-16       2.013063626674e-11       2.901941419672e-12      -9.292936888575e-15 
   76       2.748046263379e-10       5.724931280607e-14      -1.223453623657e-12       2.272794566181e-16       1.949386983535e-11       2.823026773510e-12      -9.123749398462e-15 
   77       2.783589883692e-10       5.923453686459e-14      -1.295602748540e-12       2.333194783279e-16       1.888444300164e-11       2.747281490971e-12      -8.962246390426e-15 
   78       2.819470991736e-10       6.124057760553e-14      -1.369151581091e-12       2.394396271328e-16       1.830033984331e-11       2.674476668139e-12      -8.811867620128e-15 
   79       2.855676938110e-10       6.326560600663e-14      -1.444031496156e-12       2.456401157880e-16       1.773896931763e-11       2.604314157503e-12      -8.676291420794e-15 
   80       2.892195303108e-10       6.530777951222e-14      -1.520175088556e-12       2.519211680376e-16       1.719780893004e-11       2.536503146273e-12      -8.558518681136e-15 
   81       2.929031048697e-10       6.736550334405e-14      -1.597534720923e-12       2.582829931108e-16       1.667651592589e-11       2.471011471292e-12      -8.457928633140e-15 
   82       2.966191916830e-10       6.943721194903e-14      -1.676067071166e-12       2.647258079368e-16       1.617514176332e-11       2.407852955365e-12      -8.372720099267e-15 
   83       3.003683118804e-10       7.152129085392e-14      -1.755727628370e-12       2.712498453973e-16       1.569348675788e-11       2.347010502721e-12      -8.300776965674e-15 
   84       3.041507193603e-10       7.361607663371e-14      -1.836470723394e-12       2.778553548118e-16       1.523108904791e-11       2.288434722472e-12      -8.239656992437e-15 
   85       3.079663866226e-10       7.571985687998e-14      -1.918249559460e-12       2.845426024218e-16       1.478721355999e-11       2.232042552058e-12      -8.186580623774e-15 
   86       3.118149906024e-10       7.783087016926e-14      -2.001016242751e-12       2.913118718758e-16       1.436084097434e-11       2.177715880695e-12      -8.138419798270e-15 
   87       3.156958985038e-10       7.994730603143e-14      -2.084721813007e-12       2.981634647139e-16       1.395065669023e-11       2.125300172829e-12      -8.091686759099e-15 
   88       3.196081536330e-10       8.206730491806e-14      -2.169316274115e-12       3.050977008522e-16       1.355503979145e-11       2.074603091582e-12      -8.042522864253e-15 
   89       3.235508255772e-10       8.418897667542e-14      -2.254747229917e-12       3.121149208707e-16       1.317244906886e-11       2.025442158346e-12      -7.987563276674e-15 
   90       3.275241545730e-10       8.631045935337e-14      -2.340955479688e-12       3.192154922289e-16       1.280267453850e-11       1.977799300142e-12      -7.926710875781e-15 
   91       3.315285613867e-10       8.842986960631e-14      -2.427878784882e-12       3.263998049223e-16       1.244576282908e-11       1.931688122328e-12      -7.860778890481e-15 
   92       3.355642903635e-10       9.054528525194e-14      -2.515453211983e-12       3.336682702719e-16       1.210163258646e-11       1.887106397667e-12      -7.790655660585e-15 
   93       3.396314007189e-10       9.265474551689e-14      -2.603613142199e-12       3.410213214349e-16       1.177006938752e-11       1.844035424406e-12      -7.717306568820e-15 
   94       3.437297578308e-10       9.475625128228e-14      -2.692291281164e-12       3.484594139174e-16       1.145072065399e-11       1.802439384345e-12      -7.641775972855e-15 
   95       3.478590245314e-10       9.684776532931e-14      -2.781418668635e-12       3.559830260855e-16       1.114309056631e-11       1.762264700913e-12      -7.565189137318e-15 
   96       3.520186523990e-10       9.892721258487e-14      -2.870924688191e-12       3.635926596771e-16       1.084653497743e-11       1.723439397237e-12      -7.488754165820e-15 
   97       3.562078730496e-10       1.009924803672e-13      -2.960737076932e-12       3.712888403137e-16       1.056025632672e-11       1.685872454223e-12      -7.413763932973e-15 
   98       3.604256894293e-10       1.030414186312e-13      -3.050781935177e-12       3.790721180121e-16       1.028329855373e-11       1.649453168622e-12      -7.341598016411e-15 
   99       3.646711131971e-10       1.050718922407e-13      -3.140984902872e-12       3.869430648632e-16       1.001476623724e-11       1.614077244806e-12      -7.273417145074e-15 
  100       3.689439340637e-10       1.070819456999e-13      -3.231274857955e-12       3.949022665871e-16       9.754528422738e-12       1.579730674522e-12      -7.209192985666e-15 
  101       3.732440437530e-10       1.090696623196e-13      -3.321580762290e-12       4.029503307267e-16       9.502605501263e-12       1.546416600744e-12      -7.148543883616e-15 
  102       3.775711939793e-10       1.110331151373e-13      -3.411830565227e-12       4.110878898455e-16       9.258951539675e-12       1.514129330045e-12      -7.091028314524e-15 
  103       3.819249907219e-10       1.129703677936e-13      -3.501951227445e-12       4.193156020049e-16       9.023451912394e-12       1.482854014712e-12      -7.036143089111e-15 
  104       3.863048885001e-10       1.148794754086e-13      -3.591868744794e-12       4.276341512414e-16       8.795920933124e-12       1.452566334866e-12      -6.983321558161e-15 
  105       3.907101846479e-10       1.167584854577e-13      -3.681508172135e-12       4.360442480443e-16       8.576099486572e-12       1.423232180577e-12      -6.931931817468e-15 
  106       3.951400135889e-10       1.186054386482e-13      -3.770793647178e-12       4.445466298326e-16       8.363652660173e-12       1.394807333988e-12      -6.881274912779e-15 
  107       3.995933411108e-10       1.204183697952e-13      -3.859648414328e-12       4.531420614330e-16       8.158167375816e-12       1.367237151427e-12      -6.830583044740e-15 
  108       4.040689586405e-10       1.221953086983e-13      -3.947994848520e-12       4.618313355566e-16       7.959150021564e-12       1.340456245530e-12      -6.779017773840e-15 
  109       4.085654775187e-10       1.239342810170e-13      -4.035754479063e-12       4.706152732767e-16       7.766024083375e-12       1.314388167357e-12      -6.725668225359e-15 
  110       4.130815610971e-10       1.256333584822e-13      -4.122848833366e-12       4.794946943917e-16       7.578260088670e-12       1.288962782720e-12      -6.669744295669e-15 
  111       4.176166670733e-10       1.272908149511e-13      -4.209202039695e-12       4.884703231792e-16       7.395789418919e-12       1.264171610629e-12      -6.611188225090e-15 
  112       4.221703898864e-10       1.289049920562e-13      -4.294738603676e-12       4.975428714180e-16       7.218639270393e-12       1.240019005021e-12      -6.550138297887e-15 
  113       4.267422280375e-10       1.304742530020e-13      -4.379382649720e-12       5.067130676030e-16       7.046804020737e-12       1.216504951299e-12      -6.486740957458e-15 
  114       4.313315807024e-10       1.319969839256e-13      -4.463057952925e-12       5.159816571270e-16       6.880244161053e-12       1.193624922347e-12      -6.421150927758e-15 
  115       4.359377443434e-10       1.334715952582e-13      -4.545687970967e-12       5.253494024621e-16       6.718885227988e-12       1.171369734548e-12      -6.353531334720e-15 
  116       4.405599093211e-10       1.348965230860e-13      -4.627195876006e-12       5.348170833410e-16       6.562616735813e-12       1.149725403803e-12      -6.284053827673e-15 
  117       4.451971565072e-10       1.362702305111e-13      -4.707504586579e-12       5.443854969383e-16       6.411291108516e-12       1.128673001544e-12      -6.212898700764e-15 
  118       4.498484538960e-10       1.375912090130e-13      -4.786536799502e-12       5.540554580521e-16       6.264722611882e-12       1.108188510757e-12      -6.140255014376e-15 
  119       4.545126532167e-10       1.388579798092e-13      -4.864215021766e-12       5.638277992855e-16       6.122686285583e-12       1.088242681992e-12      -6.066320716552e-15 
  120       4.591884865455e-10       1.400690952165e-13      -4.940461602437e-12       5.737033712276e-16       5.984916875255e-12       1.068800889385e-12      -5.991302764411e-15 
  121       4.638745629179e-10       1.412231400122e-13      -5.015198764555e-12       5.836830426353e-16       5.851107764595e-12       1.049822986675e-12      -5.915417245572e-15 
  122       4.685693649405e-10       1.423187327948e-13      -5.088348637031e-12       5.937677006145e-16       5.720909907435e-12       1.031263163219e-12      -5.838889499569e-15 
  123       4.732714169626e-10       1.433545759097e-13      -5.159834125094e-12       6.039582276361e-16       5.594007144406e-12       1.013080441652e-12      -5.761927901139e-15 
  124       4.779798186839e-10       1.443296088192e-13      -5.229581566912e-12       6.142554292083e-16       5.470354224937e-12       9.952718431113e-13      -5.684641541111e-15 
  125       4.826937667495e-10       1.452428749989e-13      -5.297518443708e-12       6.246600981985e-16       5.349964244428e-12       9.778427784884e-13      -5.607113273329e-15 
  126       4.874123866635e-10       1.460934766770e-13      -5.363572606645e-12       6.351730372532e-16       5.232834246743e-12       9.607966884164e-13      -5.529425120825e-15 
  127       4.921347307518e-10       1.468805765771e-13      -5.427672315320e-12       6.457950587976e-16       5.118944757282e-12       9.441349830124e-13      -5.451658190013e-15 
  128       4.968597761232e-10       1.476033996618e-13      -5.489746276266e-12       6.565269850346e-16       5.008259316038e-12       9.278569816210e-13      -5.373892584891e-15 
  129       5.015864226316e-10       1.482612348757e-13      -5.549723681441e-12       6.673696479437e-16       4.900724010669e-12       9.119598525582e-13      -5.296207321229e-15 
  130       5.063134908382e-10       1.488534368884e-13      -5.607534246730e-12       6.783238892807e-16       4.796267009559e-12       8.964385528551e-13      -5.218680240772e-15 
  131       5.110397199728e-10       1.493794278378e-13      -5.663108250436e-12       6.893905605760e-16       4.694798094889e-12       8.812857680013e-13      -5.141387925437e-15 
  132       5.157637658962e-10       1.498386990736e-13      -5.716376571782e-12       7.005705231348e-16       4.596208195695e-12       8.664918516885e-13      -5.064405611503e-15 
  133       5.204841990619e-10       1.502308128997e-13      -5.767270729401e-12       7.118646480351e-16       4.500368920939e-12       8.520447655545e-13      -4.987807103815e-15 
  134       5.251995024779e-10       1.505554043180e-13      -5.815722919835e-12       7.232738161279e-16       4.407132092573e-12       8.379300189264e-13      -4.911664689975e-15 
  135       5.299080696689e-10       1.508121827715e-13      -5.861666056031e-12       7.347989180357e-16       4.316329278602e-12       8.241306085646e-13      -4.836049054542e-15 
  136       5.346082026378e-10       1.510009338871e-13      -5.905033805837e-12       7.464408541517e-16       4.227771326154e-12       8.106269584059e-13      -4.761029193225e-15 
  137       5.392982580179e-10       1.511215456144e-13      -5.945761293647e-12       7.582004903814e-16       4.141288486559e-12       7.974015271589e-13      -4.686667732437e-15 
  138       5.439771069101e-10       1.511740860038e-13      -5.983787205800e-12       7.700785201989e-16       4.056856465143e-12       7.844532967508e-13      -4.613006522941e-15 
  139       5.486437189863e-10       1.511587368190e-13      -6.019051977052e-12       7.820755882484e-16       3.974482590360e-12       7.717846758638e-13      -4.540079385821e-15 
  140       5.532970174818e-10       1.510757717449e-13      -6.051497189278e-12       7.941923330416e-16       3.894166184770e-12       7.593969362617e-13      -4.467916459465e-15 
  141       5.579358780977e-10       1.509255582848e-13      -6.081065614184e-12       8.064293866762e-16       3.815898355750e-12       7.472901821611e-13      -4.396544084601e-15 
  142       5.625591279034e-10       1.507085596592e-13      -6.107701256007e-12       8.187873745540e-16       3.739661786204e-12       7.354633196031e-13      -4.325984689330e-15 
  143       5.671655442392e-10       1.504253367033e-13      -6.131349394222e-12       8.312669150993e-16       3.665430525276e-12       7.239140258242e-13      -4.256256674158e-15 
  144       5.717538536185e-10       1.500765497652e-13      -6.151956626247e-12       8.438686194769e-16       3.593169779058e-12       7.126387186283e-13      -4.187374297032e-15 
  145       5.763227306308e-10       1.496629606038e-13      -6.169470910149e-12       8.565930913107e-16       3.522835701301e-12       7.016325257573e-13      -4.119347558372e-15 
  146       5.808707968437e-10       1.491854342869e-13      -6.183841607348e-12       8.694409264014e-16       3.454375184128e-12       6.908892542632e-13      -4.052182086102e-15 
  147       5.853966197056e-10       1.486449410892e-13      -6.195019525321e-12       8.824127124452e-16       3.387725648742e-12       6.804013598788e-13      -3.985879020688e-15 
  148       5.898987114481e-10       1.480425583902e-13      -6.202956960311e-12       8.955090287519e-16       3.322814836139e-12       6.701599163898e-13      -3.920434900169e-15 
  149       5.943755279887e-10       1.473794725724e-13      -6.207607740030e-12       9.087304459629e-16       3.259560597817e-12       6.601545850055e-13      -3.855841545187e-15 
  150       5.988254678331e-10       1.466569809192e-13      -6.208927266362e-12       9.220775257698e-16       3.197870686487e-12       6.503735837305e-13      -3.792085944028e-15 
  151       6.032468709776e-10       1.458764935127e-13      -6.206872558071e-12       9.355508206324e-16       3.137642546784e-12       6.408036567362e-13      -3.729150137648e-15 
  152       6.076380178121e-10       1.450395351322e-13      -6.201402293507e-12       9.491508734968e-16       3.078763105979e-12       6.314300437318e-13      -3.667011104712e-15 
  153       6.119972516536e-10       1.441477220955e-13      -6.192476986443e-12       9.628781772740e-16       3.021132145120e-12       6.222394710436e-13      -3.605642743408e-15 
  154       6.163233614742e-10       1.432026863688e-13      -6.180059442113e-12       9.767330496289e-16       2.964735296974e-12       6.132295021049e-13      -3.545022266114e-15 
  155       6.206152328158e-10       1.422061479897e-13      -6.164114425180e-12       9.907157459630e-16       2.909577464852e-12       6.044000016221e-13      -3.485124182600e-15 
  156       6.248717268918e-10       1.411599412455e-13      -6.144608573427e-12       1.004826498126e-15       2.855659763457e-12       5.957501768567e-13      -3.425918153243e-15 
  157       6.290916801188e-10       1.400660164434e-13      -6.121510441146e-12       1.019065513929e-15       2.802979429688e-12       5.872785623864e-13      -3.367368884739e-15 
  158       6.332739036487e-10       1.389264416809e-13      -6.094790542515e-12       1.033432976658e-15       2.751529733446e-12       5.789830048659e-13      -3.309436025811e-15 
  159       6.374171829013e-10       1.377434046163e-13      -6.064421394985e-12       1.047929044586e-15       2.701299888438e-12       5.708606477872e-13      -3.252074062926e-15 
  160       6.415202770959e-10       1.365192142389e-13      -6.030377562663e-12       1.062553850488e-15       2.652274962979e-12       5.629079162412e-13      -3.195232216003e-15 
  161       6.455819187838e-10       1.352563026396e-13      -5.992635699693e-12       1.077307501154e-15       2.604435790802e-12       5.551205016776e-13      -3.138854334129e-15 
  162       6.496008133804e-10       1.339572267813e-13      -5.951174593644e-12       1.092190076902e-15       2.557758881858e-12       5.474933466662e-13      -3.082878791270e-15 
  163       6.535756386971e-10       1.326246702690e-13      -5.905975208886e-12       1.107201631091e-15       2.512216333123e-12       5.400206296576e-13      -3.027238381980e-15 
  164       6.575050444737e-10       1.312614451206e-13      -5.857020729980e-12       1.122342189632e-15       2.467775739400e-12       5.326957497435e-13      -2.971860217118e-15 
  165       6.613876519105e-10       1.298704935370e-13      -5.804296605058e-12       1.137611750507e-15       2.424400104126e-12       5.255113114184e-13      -2.916665619558e-15 
  166       6.652220532002e-10       1.284548896726e-13      -5.747790589205e-12       1.153010283278e-15       2.382047750178e-12       5.184591093393e-13      -2.861570019900e-15 
  167       6.690068110604e-10       1.270178414058e-13      -5.687492787847e-12       1.168537728601e-15       2.340672230672e-12       5.115301130873e-13      -2.806482852183e-15 
  168       6.727404582656e-10       1.255626921092e-13      -5.623395700128e-12       1.184193997740e-15       2.300222239774e-12       5.047144519278e-13      -2.751307449600e-15 
  169       6.764214971792e-10       1.240929224201e-13      -5.555494262299e-12       1.199978972079e-15       2.260641523499e-12       4.980013995718e-13      -2.695940940205e-15 
  170       6.800483992858e-10       1.226121520110e-13      -5.483785891097e-12       1.215892502637e-15       2.221868790521e-12       4.913793589360e-13      -2.640274142630e-15 
  171       6.836197049954e-10       1.211240259641e-13      -5.408269611365e-12       1.231934379193e-15       2.183850107484e-12       4.848383802989e-13      -2.584217927251e-15 
  172       6.871343333733e-10       1.196318595569e-13      -5.328943266456e-12       1.248104235789e-15       2.146577431485e-12       4.783779832888e-13      -2.527784984578e-15 
  173       6.905912974597e-10       1.181389671135e-13      -5.245806157275e-12       1.264401636382e-15       2.110053134510e-12       4.719999609358e-13      -2.471014706704e-15 
  174       6.939896062638e-10       1.166487760234e-13      -5.158859976464e-12       1.280826103907e-15       2.074277770156e-12       4.657059001183e-13      -2.413947339219e-15 
  175       6.973282647048e-10       1.151648280416e-13      -5.068108848042e-12       1.297377119679e-15       2.039250035373e-12       4.594971766596e-13      -2.356623984897e-15 
  176       7.006062735537e-10       1.136907805879e-13      -4.973559367056e-12       1.314054122769e-15       2.004966732198e-12       4.533749504253e-13      -2.299086607386e-15 
  177       7.038226293740e-10       1.122304080469e-13      -4.875220639225e-12       1.330856509404e-15       1.971422729505e-12       4.473401604196e-13      -2.241378034901e-15 
