# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   60       2.195638833484e-10       2.822842227986e-14      -2.564651142991e-13       1.451779969986e-16       3.543289478943e-11       3.996098873586e-12      -1.099943605837e-14 
   61       2.225493395686e-10       2.966452745623e-14      -2.997977169640e-13       1.500793344154e-16       3.411819110959e-11       3.865169979220e-12      -1.104028086930e-14 
   62       2.255667545901e-10       3.113847836214e-14      -3.449540790443e-13       1.550619690991e-16       3.286894292466e-11       3.740718153991e-12      -1.099606140929e-14 
   63       2.286153125081e-10       3.264932883353e-14      -3.918775049883e-13       1.601258136434e-16       3.168110087800e-11       3.622218230079e-12      -1.089571061286e-14 
   64       2.316931591179e-10       3.419600542377e-14      -4.405025973872e-13       1.652707764410e-16       3.054867100089e-11       3.508932359327e-12      -1.077254356825e-14 
   65       2.347983179414e-10       3.577742754834e-14      -4.907694139364e-13       1.704967748956e-16       2.946536877044e-11       3.400113013275e-12      -1.065693779470e-14 
   66       2.379318077581e-10       3.739290595190e-14      -5.426700256127e-13       1.758037781116e-16       2.843021559707e-11       3.295686439200e-12      -1.055216901373e-14 
   67       2.410950726863e-10       3.904182214691e-14      -5.962113683487e-13       1.811917734299e-16       2.744295029318e-11       3.195694888271e-12      -1.045376364244e-14 
   68       2.442890243259e-10       4.072351165489e-14      -6.514018206289e-13       1.866607545501e-16       2.650232740191e-11       3.100090659558e-12      -1.035651682909e-14 
   69       2.475140050785e-10       4.243726370644e-14      -7.082513387540e-13       1.922107219853e-16       2.560606516004e-11       3.008731181677e-12      -1.025446222713e-14 
   70       2.507697514669e-10       4.418232094128e-14      -7.667715921067e-13       1.978416835183e-16       2.475079346100e-11       2.921374094435e-12      -1.014084176920e-14 
   71       2.540553574560e-10       4.595787910824e-14      -8.269760984158e-13       2.035536546570e-16       2.393200181779e-11       2.837672330477e-12      -1.000807544115e-14 
   72       2.573698581991e-10       4.776304805538e-14      -8.888711543416e-13       2.093466698418e-16       2.314519953026e-11       2.757268148010e-12      -9.850064313154e-15 
   73       2.607141925120e-10       4.959672669809e-14      -9.524263112158e-13       2.152208175455e-16       2.238976963953e-11       2.680107054830e-12      -9.669678586534e-15 
   74       2.640895525636e-10       5.145770339726e-14      -1.017598450180e-12       2.211762127658e-16       2.166576414515e-11       2.606175534312e-12      -9.472658946115e-15 
   75       2.674967746934e-10       5.334469137905e-14      -1.084340411117e-12       2.272129875595e-16       2.097273340051e-11       2.535404819459e-12      -9.265433309710e-15 
   76       2.709363168973e-10       5.525632755111e-14      -1.152600917758e-12       2.333312917435e-16       2.030970175175e-11       2.467668233699e-12      -9.055139872856e-15 
   77       2.744082363120e-10       5.719117131883e-14      -1.222324502800e-12       2.395312935961e-16       1.967514317662e-11       2.402778531689e-12      -8.849650153533e-15 
   78       2.779121667007e-10       5.914770340154e-14      -1.293451433018e-12       2.458131805580e-16       1.906695692331e-11       2.340485240119e-12      -8.657592036893e-15 
   79       2.814472959377e-10       6.112432464876e-14      -1.365917634373e-12       2.521771599335e-16       1.848244314933e-11       2.280471998511e-12      -8.488372819985e-15 
   80       2.850128093185e-10       6.311940864797e-14      -1.439660216788e-12       2.586234543484e-16       1.791897351661e-11       2.222434888901e-12      -8.349959965759e-15 
   81       2.886093576845e-10       6.513147267388e-14      -1.514635318156e-12       2.651522856738e-16       1.737619069033e-11       2.166338941041e-12      -8.241728817474e-15 
   82       2.922378043539e-10       6.715903440527e-14      -1.590803237033e-12       2.717638895774e-16       1.685414813506e-11       2.112201527590e-12      -8.160409028088e-15 
   83       2.958987682686e-10       6.920056058552e-14      -1.668123136581e-12       2.784585211131e-16       1.635263777124e-11       2.060014190286e-12      -8.102198333461e-15 
   84       2.995926101052e-10       7.125446683501e-14      -1.746553073383e-12       2.852364553251e-16       1.587117848363e-11       2.009741480541e-12      -8.062744073182e-15 
   85       3.033194183866e-10       7.331911746349e-14      -1.826050026250e-12       2.920979878515e-16       1.540900462970e-11       1.961319800043e-12      -8.037124711386e-15 
   86       3.070789955936e-10       7.539282528242e-14      -1.906569925031e-12       2.990434355290e-16       1.496505454806e-11       1.914656241345e-12      -8.019831357585e-15 
   87       3.108708442764e-10       7.747385141736e-14      -1.988067679426e-12       3.060731369965e-16       1.453795906690e-11       1.869627428465e-12      -8.004749287486e-15 
   88       3.146941531657e-10       7.956040512033e-14      -2.070497207789e-12       3.131874532990e-16       1.412603001236e-11       1.826078357481e-12      -7.985139463817e-15 
   89       3.185481078902e-10       8.165066834240e-14      -2.153809952293e-12       3.203867570064e-16       1.372766222945e-11       1.783860718041e-12      -7.955084954008e-15 
   90       3.224329092606e-10       8.374287427799e-14      -2.237950094657e-12       3.276713962964e-16       1.334263696704e-11       1.742957274383e-12      -7.914130493838e-15 
   91       3.263488898758e-10       8.583524085323e-14      -2.322858639510e-12       3.350417263239e-16       1.297100273050e-11       1.703374950325e-12      -7.863340059814e-15 
   92       3.302961948374e-10       8.792594724335e-14      -2.408474867278e-12       3.424981206310e-16       1.261267474773e-11       1.665106525268e-12      -7.803900179923e-15 
   93       3.342747727250e-10       9.001313405593e-14      -2.494736340320e-12       3.500409715785e-16       1.226742967251e-11       1.628130066270e-12      -7.737123400466e-15 
   94       3.382843665697e-10       9.209490351424e-14      -2.581578909057e-12       3.576706907782e-16       1.193490028787e-11       1.592408360114e-12      -7.664451752913e-15 
   95       3.423245048290e-10       9.416931964054e-14      -2.668936718110e-12       3.653877095248e-16       1.161457020947e-11       1.557888345381e-12      -7.587460220736e-15 
   96       3.463944923615e-10       9.623440843939e-14      -2.756742212431e-12       3.731924792277e-16       1.130576858890e-11       1.524500544519e-12      -7.507860206263e-15 
   97       3.504934014008e-10       9.828815808098e-14      -2.844926143437e-12       3.810854718430e-16       1.100766481712e-11       1.492158495913e-12      -7.427502997512e-15 
   98       3.546200625306e-10       1.003285190844e-13      -2.933417575143e-12       3.890671803056e-16       1.071926322776e-11       1.460758185956e-12      -7.348383235044e-15 
   99       3.587733550056e-10       1.023534515415e-13      -3.022145298717e-12       3.971381216472e-16       1.043963132454e-11       1.430202848166e-12      -7.272238983909e-15 
  100       3.629531441469e-10       1.043610740252e-13      -3.111042291503e-12       4.052988459215e-16       1.016863279781e-11       1.400482596104e-12      -7.199279820692e-15 
  101       3.671594605719e-10       1.063495362111e-13      -3.200041903909e-12       4.135499293519e-16       9.906288976956e-12       1.371605067206e-12      -7.129284193201e-15 
  102       3.713922073632e-10       1.083169744629e-13      -3.289076530250e-12       4.218919722158e-16       9.652552134063e-12       1.343570804837e-12      -7.061985338271e-15 
  103       3.756511546720e-10       1.102615125861e-13      -3.378077631946e-12       4.303255993101e-16       9.407303017925e-12       1.316372997849e-12      -6.997069858966e-15 
  104       3.799359343206e-10       1.121812625807e-13      -3.466975760732e-12       4.388514604147e-16       9.170348387982e-12       1.289997220127e-12      -6.934176301795e-15 
  105       3.842460344056e-10       1.140743253957e-13      -3.555700581861e-12       4.474702307578e-16       8.941418548277e-12       1.264421170138e-12      -6.872893733915e-15 
  106       3.885807939007e-10       1.159387916816e-13      -3.644180897308e-12       4.561826114802e-16       8.720164881412e-12       1.239614410485e-12      -6.812760320342e-15 
  107       3.929393972595e-10       1.177727425447e-13      -3.732344668979e-12       4.649893300994e-16       8.506157382507e-12       1.215538107450e-12      -6.753261901160e-15 
  108       3.973208690188e-10       1.195742503002e-13      -3.820119041912e-12       4.738911409745e-16       8.298882193156e-12       1.192144770551e-12      -6.693830568730e-15 
  109       4.017240684009e-10       1.213413792259e-13      -3.907430367483e-12       4.828888257707e-16       8.097739135381e-12       1.169377992086e-12      -6.633843244896e-15 
  110       4.061478805116e-10       1.230722342145e-13      -3.994204721703e-12       4.919831752959e-16       7.902177008592e-12       1.147185492404e-12      -6.572748396145e-15 
  111       4.105918293206e-10       1.247651121918e-13      -4.080369485708e-12       5.011749313721e-16       7.712124450807e-12       1.125560711970e-12      -6.510467662885e-15 
  112       4.150555333940e-10       1.264183715772e-13      -4.165852011902e-12       5.104648383593e-16       7.527609859813e-12       1.104506079530e-12      -6.447043206466e-15 
  113       4.195385128866e-10       1.280303873272e-13      -4.250579174700e-12       5.198536613969e-16       7.348627459930e-12       1.084020054017e-12      -6.382514004373e-15 
  114       4.240401860778e-10       1.295995521594e-13      -4.334477398599e-12       5.293421866848e-16       7.175136189899e-12       1.064096994873e-12      -6.316915686777e-15 
  115       4.285598659058e-10       1.311242777766e-13      -4.417472686247e-12       5.389312217651e-16       7.007058590778e-12       1.044727032364e-12      -6.250280373089e-15 
  116       4.330967565034e-10       1.326029960918e-13      -4.499490646518e-12       5.486215958034e-16       6.844279693830e-12       1.025895937899e-12      -6.182636508502e-15 
  117       4.376499497323e-10       1.340341604515e-13      -4.580456522578e-12       5.584141598701e-16       6.686645908420e-12       1.007584994350e-12      -6.114008700550e-15 
  118       4.422184217189e-10       1.354162468607e-13      -4.660295219956e-12       5.683097872219e-16       6.533963909906e-12       9.897708663704e-13      -6.044417555651e-15 
  119       4.468010293887e-10       1.367477552067e-13      -4.738931334622e-12       5.783093735836e-16       6.385999527530e-12       9.724254707125e-13      -5.973879515658e-15 
  120       4.513965070019e-10       1.380272104835e-13      -4.816289181047e-12       5.884138374290e-16       6.242476632310e-12       9.555158465465e-13      -5.902406694410e-15 
  121       4.560034626878e-10       1.392531640161e-13      -4.892292820284e-12       5.986241202624e-16       6.103076024938e-12       9.390040257789e-13      -5.830006714284e-15 
  122       4.606203749807e-10       1.404241946847e-13      -4.966866088030e-12       6.089411869005e-16       5.967434323666e-12       9.228469033712e-13      -5.756682542739e-15 
  123       4.652457757527e-10       1.415389576676e-13      -5.039933593263e-12       6.193659856146e-16       5.835222389865e-12       9.070063198404e-13      -5.682460969141e-15 
  124       4.698788301922e-10       1.425963344028e-13      -5.111423784227e-12       6.298993227756e-16       5.706393175273e-12       8.914808965381e-13      -5.607482087683e-15 
  125       4.745188172350e-10       1.435953022419e-13      -5.181266289214e-12       6.405419742714e-16       5.580960384635e-12       8.762776303032e-13      -5.531919834265e-15 
  126       4.791649471557e-10       1.445348900558e-13      -5.249391012891e-12       6.512947243217e-16       5.458921007019e-12       8.614019600320e-13      -5.455954328233e-15 
  127       4.838163595693e-10       1.454141798330e-13      -5.315728172009e-12       6.621583654438e-16       5.340254829500e-12       8.468577173444e-13      -5.379771934266e-15 
  128       4.884721214327e-10       1.462323082778e-13      -5.380208331111e-12       6.731336984179e-16       5.224923950836e-12       8.326470772499e-13      -5.303565324260e-15 
  129       4.931312250467e-10       1.469884684084e-13      -5.442762438234e-12       6.842215322529e-16       5.112872295153e-12       8.187705088140e-13      -5.227533539217e-15 
  130       4.977925860570e-10       1.476819111548e-13      -5.503321860622e-12       6.954226841523e-16       5.004025125622e-12       8.052267258242e-13      -5.151882051132e-15 
  131       5.024550414562e-10       1.483119469573e-13      -5.561818420430e-12       7.067379794794e-16       4.898288558142e-12       7.920126374559e-13      -5.076822824875e-15 
  132       5.071173475854e-10       1.488779473642e-13      -5.618184430433e-12       7.181682517228e-16       4.795549075019e-12       7.791232989388e-13      -5.002574380081e-15 
  133       5.117781781355e-10       1.493793466303e-13      -5.672352729727e-12       7.297143424629e-16       4.695673038650e-12       7.665518622232e-13      -4.929361853036e-15 
  134       5.164361221492e-10       1.498156433146e-13      -5.724256719447e-12       7.413771013364e-16       4.598506205196e-12       7.542895266457e-13      -4.857417058561e-15 
  135       5.210896820223e-10       1.501864018788e-13      -5.773830398462e-12       7.531573860028e-16       4.503873238272e-12       7.423254895954e-13      -4.786978551901e-15 
  136       5.257372715053e-10       1.504912542854e-13      -5.821008399091e-12       7.650560621095e-16       4.411577222621e-12       7.306468971805e-13      -4.718291690610e-15 
  137       5.303773522107e-10       1.507299289595e-13      -5.865726635373e-12       7.770739760657e-16       4.321441449265e-12       7.192414164649e-13      -4.651548633390e-15 
  138       5.350088633070e-10       1.509023376757e-13      -5.907924248009e-12       7.892118702566e-16       4.233440680399e-12       7.081053570170e-13      -4.586701198187e-15 
  139       5.396308327069e-10       1.510085007343e-13      -5.947541929323e-12       8.014704589495e-16       4.147582608834e-12       6.972363001457e-13      -4.523628665992e-15 
  140       5.442422414424e-10       1.510485221592e-13      -5.984521367979e-12       8.138504544934e-16       4.063866589304e-12       6.866305203454e-13      -4.462195789940e-15 
  141       5.488420225459e-10       1.510225914702e-13      -6.018805288575e-12       8.263525671126e-16       3.982283420444e-12       6.762829526015e-13      -4.402252475966e-15 
  142       5.534290599305e-10       1.509309854539e-13      -6.050337491238e-12       8.389775046988e-16       3.902815126785e-12       6.661871596964e-13      -4.343633463454e-15 
  143       5.580021872708e-10       1.507740699366e-13      -6.079062891221e-12       8.517259726051e-16       3.825434740735e-12       6.563352995151e-13      -4.286158005898e-15 
  144       5.625601868841e-10       1.505523015552e-13      -6.104927558498e-12       8.645986734385e-16       3.750106084564e-12       6.467180923512e-13      -4.229629551553e-15 
  145       5.671017886103e-10       1.502662295295e-13      -6.127878757357e-12       8.775963068527e-16       3.676783552392e-12       6.373247882122e-13      -4.173835424091e-15 
  146       5.716256686933e-10       1.499164974337e-13      -6.147864985996e-12       8.907195693420e-16       3.605411892173e-12       6.281431341256e-13      -4.118546503256e-15 
  147       5.761304486614e-10       1.495038449686e-13      -6.164836016121e-12       9.039691540333e-16       3.535925987682e-12       6.191593414445e-13      -4.063516905515e-15 
  148       5.806146942080e-10       1.490291097329e-13      -6.178742932535e-12       9.173457504800e-16       3.468250640500e-12       6.103580531535e-13      -4.008483664719e-15 
  149       5.850769140725e-10       1.484932289955e-13      -6.189538172740e-12       9.308500444544e-16       3.402300351999e-12       6.017223111742e-13      -3.953166412753e-15 
  150       5.895155589210e-10       1.478972414670e-13      -6.197175566526e-12       9.444827177412e-16       3.337979105328e-12       5.932335236711e-13      -3.897267060191e-15 
  151       5.939290202268e-10       1.472422890714e-13      -6.201610375571e-12       9.582444479302e-16       3.275180147401e-12       5.848714323573e-13      -3.840469476951e-15 
  152       5.983156291514e-10       1.465296187183e-13      -6.202799333033e-12       9.721359082095e-16       3.213785770878e-12       5.766140798004e-13      -3.782439172952e-15 
  153       6.026737784408e-10       1.457605673471e-13      -6.200700913343e-12       9.861577123828e-16       3.153691652014e-12       5.684428571571e-13      -3.722904475163e-15 
  154       6.070023032188e-10       1.449365117678e-13      -6.195276086467e-12       1.000310244607e-15       3.094882868159e-12       5.603582440536e-13      -3.661909219946e-15 
  155       6.113001336145e-10       1.440589175148e-13      -6.186487709561e-12       1.014593813364e-15       3.037364562322e-12       5.523654759984e-13      -3.599583045669e-15 
  156       6.155661744380e-10       1.431293568283e-13      -6.174300343503e-12       1.029008704330e-15       2.981137930087e-12       5.444695886618e-13      -3.536062101897e-15 
  157       6.197993046884e-10       1.421495103407e-13      -6.158680293661e-12       1.043555179890e-15       2.926200126665e-12       5.366754110559e-13      -3.471489145099e-15 
  158       6.239983770600e-10       1.411211687630e-13      -6.139595650658e-12       1.058233478654e-15       2.872544173937e-12       5.289875587143e-13      -3.406013634361e-15 
  159       6.281622174505e-10       1.400462345717e-13      -6.117016331142e-12       1.073043814968e-15       2.820158867502e-12       5.214104268727e-13      -3.339791827097e-15 
  160       6.322896244676e-10       1.389267236950e-13      -6.090914118553e-12       1.087986378431e-15       2.769028683728e-12       5.139481836486e-13      -3.272986874762e-15 
  161       6.363793689366e-10       1.377647672002e-13      -6.061262703888e-12       1.103061333407e-15       2.719133686795e-12       5.066047632217e-13      -3.205768918561e-15 
  162       6.404301934074e-10       1.365626129794e-13      -6.028037726471e-12       1.118268818538e-15       2.670449435742e-12       4.993838590137e-13      -3.138315185163e-15 
  163       6.444408116618e-10       1.353226274368e-13      -5.991216814721e-12       1.133608946263e-15       2.622946891520e-12       4.922889168687e-13      -3.070810082409e-15 
  164       6.484099082208e-10       1.340472971748e-13      -5.950779626917e-12       1.149081802327e-15       2.576592324034e-12       4.853231282332e-13      -3.003445295027e-15 
  165       6.523361378518e-10       1.327392306810e-13      -5.906707891968e-12       1.164687445297e-15       2.531347219192e-12       4.784894233360e-13      -2.936419880341e-15 
  166       6.562181250758e-10       1.314011600146e-13      -5.858985450179e-12       1.180425906076e-15       2.487168185951e-12       4.717904643687e-13      -2.869940363985e-15 
  167       6.600544636746e-10       1.300359424932e-13      -5.807598294017e-12       1.196297187418e-15       2.444006863368e-12       4.652286386652e-13      -2.804220835611e-15 
  168       6.638437161982e-10       1.286465623792e-13      -5.752534608884e-12       1.212301263439e-15       2.401809827643e-12       4.588060518825e-13      -2.739483044603e-15 
  169       6.675844134718e-10       1.272361325664e-13      -5.693784813877e-12       1.228438079134e-15       2.360518499170e-12       4.525245211803e-13      -2.675956495786e-15 
  170       6.712750541031e-10       1.258078962669e-13      -5.631341602561e-12       1.244707549893e-15       2.320069049581e-12       4.463855684012e-13      -2.613878545140e-15 
  171       6.749142027109e-10       1.243651299341e-13      -5.565199242899e-12       1.261109536708e-15       2.280405315220e-12       4.403899779088e-13      -2.553443638549e-15 
  172       6.785007948330e-10       1.229108394185e-13      -5.495351326196e-12       1.277643770525e-15       2.241518940427e-12       4.345364430067e-13      -2.494646078073e-15 
  173       6.820338566156e-10       1.214480415914e-13      -5.421792907703e-12       1.294309920627e-15       2.203412418907e-12       4.288227930626e-13      -2.437424267724e-15 
  174       6.855124082916e-10       1.199798621010e-13      -5.344521268022e-12       1.311107617783e-15       2.166086349015e-12       4.232464101593e-13      -2.381710279383e-15 
  175       6.889354640906e-10       1.185095366570e-13      -5.263535950853e-12       1.328036453670e-15       2.129539393862e-12       4.178042204990e-13      -2.327429741015e-15 
  176       6.923020321487e-10       1.170404123136e-13      -5.178838800734e-12       1.345095980282e-15       2.093768241435e-12       4.124926858070e-13      -2.274501724886e-15 
  177       6.956111144187e-10       1.155759487535e-13      -5.090434000790e-12       1.362285709346e-15       2.058767564705e-12       4.073077947358e-13      -2.222838635782e-15 
