# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   15       1.127659974754e-10       3.305912620319e-16       1.289756101843e-13       9.403233848620e-18       5.271216401819e-10       4.203482014278e-11      -3.846931508573e-14 
   16       1.141455829137e-10       3.635552148514e-16       1.370814210060e-13       1.066519197283e-17       4.739407073858e-10       3.801385673153e-11      -3.394311047359e-14 
   17       1.156419110786e-10       4.098826193046e-16       1.451751505799e-13       1.200786251344e-17       4.283170918112e-10       3.453349809062e-11      -2.385128044670e-14 
   18       1.172357690185e-10       4.759430471491e-16       1.533919846049e-13       1.343148880027e-17       3.887209094984e-10       3.152386310380e-11      -1.307653161996e-14 
   19       1.189260424359e-10       5.631199083256e-16       1.619632704287e-13       1.493630664233e-17       3.545118962953e-10       2.892481096783e-11      -4.532181917213e-15 
   20       1.206722365728e-10       6.703122336556e-16       1.711236637641e-13       1.652254200633e-17       3.243847226609e-10       2.660000359124e-11      -4.653608412017e-16 
   21       1.224749560959e-10       7.964726552550e-16       1.808664469439e-13       1.819040985021e-17       2.978647515150e-10       2.452719177327e-11      -7.810787850101e-16 
   22       1.243203274218e-10       9.402868917571e-16       1.910284099113e-13       1.994011181413e-17       2.743127873991e-10       2.268825964012e-11      -4.181500348058e-15 
   23       1.262220283014e-10       1.102056806762e-15       2.013031549120e-13       2.177183660630e-17       2.534130407869e-10       2.106289843022e-11      -8.999814990099e-15 
   24       1.281797691527e-10       1.282360005722e-15       2.112822433556e-13       2.368575728200e-17       2.346878017352e-10       1.960837576790e-11      -1.327645392583e-14 
   25       1.301852185395e-10       1.481093219388e-15       2.206221160886e-13       2.568203241055e-17       2.178826950058e-10       1.829946967339e-11      -1.593939822005e-14 
   26       1.322156858281e-10       1.698089262836e-15       2.290068720076e-13       2.776080419193e-17       2.026684812642e-10       1.710514317861e-11      -1.633019514988e-14 
   27       1.342823961486e-10       1.934800430118e-15       2.363386456653e-13       2.992220397155e-17       1.889661208649e-10       1.601849549096e-11      -1.481374192364e-14 
   28       1.363928608222e-10       2.193418306573e-15       2.426071792164e-13       3.216634585337e-17       1.766094238165e-10       1.502746494870e-11      -1.228929125697e-14 
   29       1.385404369613e-10       2.476209378653e-15       2.478386738742e-13       3.449332692034e-17       1.652981366435e-10       1.411034022522e-11      -9.794015516612e-15 
   30       1.407271390611e-10       2.784445176823e-15       2.521068815832e-13       3.690323934549e-17       1.549697074005e-10       1.326627112691e-11      -7.797088411456e-15 
   31       1.429461243420e-10       3.119048089264e-15       2.555321947011e-13       3.939616111628e-17       1.455472336084e-10       1.249481414836e-11      -6.641944286901e-15 
   32       1.451815405350e-10       3.480863949177e-15       2.582277604955e-13       4.197215574969e-17       1.368813842442e-10       1.178955670701e-11      -6.596011095859e-15 
   33       1.474354680339e-10       3.870695535286e-15       2.601083029393e-13       4.463128583318e-17       1.289249263662e-10       1.114632292166e-11      -7.383558951533e-15 
   34       1.497085969466e-10       4.289267415715e-15       2.610092541028e-13       4.737360324082e-17       1.216074311505e-10       1.055674345178e-11      -8.468282859656e-15 
   35       1.519971024429e-10       4.737273722755e-15       2.607574833497e-13       5.019914996258e-17       1.148199981363e-10       1.000914052093e-11      -9.293247333846e-15 
   36       1.543099788173e-10       5.215600996279e-15       2.592528316806e-13       5.310797526010e-17       1.085449589872e-10       9.501268304113e-12      -9.729516806134e-15 
   37       1.566563302221e-10       5.725175801820e-15       2.564129307553e-13       5.610012393913e-17       1.027625600321e-10       9.031248999579e-12      -9.777297012215e-15 
   38       1.590399492654e-10       6.266903370235e-15       2.521511861066e-13       5.917563162844e-17       9.741174494999e-11       8.593798157850e-12      -9.448401110582e-15 
   39       1.614599460055e-10       6.841621732142e-15       2.463951321889e-13       6.233452921162e-17       9.241215766027e-11       8.182212784869e-12      -8.785996166445e-15 
   40       1.639144747411e-10       7.449949754454e-15       2.391498292272e-13       6.557685827786e-17       8.774844319620e-11       7.795913672951e-12      -7.929474178921e-15 
   41       1.663971892222e-10       8.092384224798e-15       2.304555316269e-13       6.890266070741e-17       8.340831400455e-11       7.434950068300e-12      -7.073400443645e-15 
   42       1.688955268785e-10       8.769334293029e-15       2.203719502123e-13       7.231197476286e-17       7.935739856514e-11       7.097783696425e-12      -6.453104597833e-15 
   43       1.713959767289e-10       9.481192632105e-15       2.089544545451e-13       7.580483630498e-17       7.555194848427e-11       6.782018923479e-12      -6.279717359588e-15 
   44       1.739031654555e-10       1.022858781075e-14       1.961712037716e-13       7.938128239041e-17       7.198609039059e-11       6.487194762815e-12      -6.515261767779e-15 
   45       1.764257835787e-10       1.101220180627e-14       1.819620332057e-13       8.304134915353e-17       6.865617954185e-11       6.212629004323e-12      -7.031570854350e-15 
   46       1.789710956438e-10       1.183270008837e-14       1.662606449984e-13       8.678507116807e-17       6.554661308151e-11       5.956543187011e-12      -7.669845233655e-15 
   47       1.815447522961e-10       1.269073123200e-14       1.489941336834e-13       9.061248172246e-17       6.262889778518e-11       5.715978680639e-12      -8.238841228779e-15 
   48       1.841504853242e-10       1.358685715962e-14       1.300932119655e-13       9.452360974770e-17       5.987041858183e-11       5.487672825717e-12      -8.564608770963e-15 
   49       1.867895296281e-10       1.452132151846e-14       1.095274037402e-13       9.851846893415e-17       5.726584221660e-11       5.271175209668e-12      -8.660512102935e-15 
   50       1.894607154350e-10       1.549421534653e-14       8.727895639019e-14       1.025970660201e-16       5.481296417959e-11       5.066465649590e-12      -8.602022827614e-15 
   51       1.921603819816e-10       1.650553691300e-14       6.333307641049e-14       1.067594039734e-16       5.250335426590e-11       4.873036753832e-12      -8.480152661698e-15 
   52       1.948821836185e-10       1.755518779181e-14       3.767800088503e-14       1.110054820965e-16       5.032191925948e-11       4.689858986207e-12      -8.402271652452e-15 
   53       1.976196054741e-10       1.864305142992e-14       1.030246781947e-14       1.153352907202e-16       4.825163932772e-11       4.515732925102e-12      -8.465684245970e-15 
   54       2.003747162174e-10       1.976926160909e-14      -1.881280106557e-14       1.197487934444e-16       4.629021371250e-11       4.350532801440e-12      -8.668497013533e-15 
   55       2.031513280733e-10       2.093399617396e-14      -4.968864869282e-14       1.242459405132e-16       4.443693318018e-11       4.194221839528e-12      -8.977257232715e-15 
   56       2.059524057898e-10       2.213740012292e-14      -8.234510992975e-14       1.288266737060e-16       4.268766554411e-11       4.046474771463e-12      -9.351872124465e-15 
   57       2.087799863509e-10       2.337958514056e-14      -1.168014491745e-13       1.334909262151e-16       4.103463527560e-11       3.906659135930e-12      -9.745284841446e-15 
   58       2.116350986888e-10       2.466062913014e-14      -1.530761979415e-13       1.382386225240e-16       3.946620311486e-11       3.773816576993e-12      -1.010315045637e-14 
   59       2.145181696996e-10       2.598050396866e-14      -1.911808736629e-13       1.430696788372e-16       3.797006868376e-11       3.646932409843e-12      -1.037617910248e-14 
   60       2.174305347427e-10       2.733884024191e-14      -2.310993473504e-13       1.479840047657e-16       3.654424737405e-11       3.525859894555e-12      -1.056124857817e-14 
   61       2.203731366510e-10       2.873510695049e-14      -2.728037424026e-13       1.529815018178e-16       3.518825764342e-11       3.410577935955e-12      -1.066928363652e-14 
   62       2.233460077710e-10       3.016867564201e-14      -3.162601590968e-13       1.580620627796e-16       3.389981992485e-11       3.300912942160e-12      -1.071353153669e-14 
   63       2.263482061606e-10       3.163881751048e-14      -3.614284979796e-13       1.632255716114e-16       3.267475227143e-11       3.196529895125e-12      -1.070966742726e-14 
   64       2.293777517863e-10       3.314470049559e-14      -4.082622832557e-13       1.684719033442e-16       3.150686600129e-11       3.096923421202e-12      -1.067589972954e-14 
   65       2.324325830293e-10       3.468545917900e-14      -4.567193881428e-13       1.738009382497e-16       3.038967279325e-11       3.001559757813e-12      -1.062902113234e-14 
   66       2.355138049624e-10       3.626042819354e-14      -5.067972477146e-13       1.792126080696e-16       2.932216057952e-11       2.910357656029e-12      -1.057135280609e-14 
   67       2.386230169819e-10       3.786895320693e-14      -5.585048098556e-13       1.847068594211e-16       2.830405795711e-11       2.823293663557e-12      -1.050121541189e-14 
   68       2.417613185973e-10       3.951032163846e-14      -6.118524172795e-13       1.902836406772e-16       2.733407799228e-11       2.740255594919e-12      -1.041673163359e-14 
   69       2.449292741688e-10       4.118376179465e-14      -6.668519358689e-13       1.959429022628e-16       2.640986453538e-11       2.661037822872e-12      -1.031581815164e-14 
   70       2.481268776453e-10       4.288844200486e-14      -7.235168830152e-13       2.016845969500e-16       2.552793853575e-11       2.585336569839e-12      -1.019617761692e-14 
   71       2.513535173016e-10       4.462346975693e-14      -7.818625559583e-13       2.075086801546e-16       2.468364435653e-11       2.512745199329e-12      -1.005529062465e-14 
   72       2.546085035300e-10       4.638789071364e-14      -8.418968485903e-13       2.134151307785e-16       2.387234696428e-11       2.442860294860e-12      -9.891611085407e-15 
   73       2.578928478630e-10       4.818068746445e-14      -9.035903759564e-13       2.194040177138e-16       2.309340884035e-11       2.375633933323e-12      -9.708435812270e-15 
   74       2.612077632992e-10       5.000077897099e-14      -9.669008203840e-13       2.254754466980e-16       2.234688297416e-11       2.311080836164e-12      -9.510766654472e-15 
   75       2.645541094795e-10       5.184701981260e-14      -1.031781652089e-12       2.316295416501e-16       2.163230492712e-11       2.249171431103e-12      -9.304192030538e-15 
   76       2.679323702807e-10       5.371819931928e-14      -1.098182044921e-12       2.378664454353e-16       2.094866770632e-11       2.189829672950e-12      -9.094906376961e-15 
   77       2.713426314070e-10       5.561304070457e-14      -1.166046792116e-12       2.441863206296e-16       2.029439663811e-11       2.132930864425e-12      -8.889729596879e-15 
   78       2.747845579837e-10       5.753020019845e-14      -1.235316222039e-12       2.505893502851e-16       1.966732424175e-11       2.078299476981e-12      -8.696126508748e-15 
   79       2.782573721491e-10       5.946826618025e-14      -1.305926113934e-12       2.570757386947e-16       1.906466510307e-11       2.025706971620e-12      -8.522226295025e-15 
   80       2.817602810300e-10       6.142578735304e-14      -1.377813769315e-12       2.636457099490e-16       1.848370759968e-11       1.974929633371e-12      -8.374945606765e-15 
   81       2.852938955567e-10       6.340136480934e-14      -1.450937625770e-12       2.702995016358e-16       1.792408269990e-11       1.925938435821e-12      -8.253939711263e-15 
   82       2.888590182968e-10       6.539357444608e-14      -1.525260911552e-12       2.770373714381e-16       1.738584515325e-11       1.878738325847e-12      -8.156631449660e-15 
   83       2.924562011074e-10       6.740093901894e-14      -1.600745821760e-12       2.838595999568e-16       1.686877996640e-11       1.833310087262e-12      -8.079998850883e-15 
   84       2.960857310689e-10       6.942192781315e-14      -1.677353548081e-12       2.907664914352e-16       1.637239055174e-11       1.789609272997e-12      -8.020559462838e-15 
   85       2.997476164173e-10       7.145495631413e-14      -1.755044308529e-12       2.977583744831e-16       1.589588687611e-11       1.747565137284e-12      -7.974354683604e-15 
   86       3.034415724780e-10       7.349838587822e-14      -1.833777377187e-12       3.048356028004e-16       1.543817360943e-11       1.707079567839e-12      -7.936934092631e-15 
   87       3.071670075984e-10       7.555052340340e-14      -1.913511113949e-12       3.119985559012e-16       1.499783827337e-11       1.668026018050e-12      -7.903339781928e-15 
   88       3.109230090812e-10       7.760962100001e-14      -1.994202994259e-12       3.192476398380e-16       1.457313939003e-11       1.630248439156e-12      -7.868090687262e-15 
   89       3.147086832614e-10       7.967390746457e-14      -2.075808027472e-12       3.265832629383e-16       1.416242115612e-11       1.593599117186e-12      -7.826349807573e-15 
   90       3.185242675375e-10       8.174168907751e-14      -2.158273662763e-12       3.340057570745e-16       1.376545784713e-11       1.558061313510e-12      -7.777669854901e-15 
   91       3.223701676765e-10       8.381126408419e-14      -2.241544135197e-12       3.415154453203e-16       1.338229945251e-11       1.523643984746e-12      -7.722809040047e-15 
   92       3.262466105595e-10       8.588089244446e-14      -2.325562011499e-12       3.491126661833e-16       1.301285853892e-11       1.490344112416e-12      -7.662602514171e-15 
   93       3.301536354206e-10       8.794879597984e-14      -2.410268195650e-12       3.567977739545e-16       1.265690478875e-11       1.458146217977e-12      -7.597964421164e-15 
   94       3.340910850854e-10       9.001315852063e-14      -2.495601934496e-12       3.645711390583e-16       1.231405953866e-11       1.427021877842e-12      -7.529889950010e-15 
   95       3.380585972094e-10       9.207212605314e-14      -2.581500823339e-12       3.724331484015e-16       1.198379031820e-11       1.396929238414e-12      -7.459457387150e-15 
   96       3.420555955168e-10       9.412380686678e-14      -2.667900811544e-12       3.803842057237e-16       1.166540538833e-11       1.367812531105e-12      -7.387830168854e-15 
   97       3.460812810393e-10       9.616627170128e-14      -2.754736208136e-12       3.884247319465e-16       1.135804827997e-11       1.339601587368e-12      -7.316258933584e-15 
   98       3.501346233541e-10       9.819755389383e-14      -2.841939687404e-12       3.965551655231e-16       1.106069233259e-11       1.312211353720e-12      -7.246083574357e-15 
   99       3.542146285041e-10       1.002156920153e-13      -2.929443528709e-12       4.047759706357e-16       1.077237602669e-11       1.285562245814e-12      -7.178458082627e-15 
  100       3.583212049950e-10       1.022188643515e-13      -3.017183524204e-12       4.130876623559e-16       1.049295882039e-11       1.259645548520e-12      -7.113476173814e-15 
  101       3.624544047538e-10       1.042052738320e-13      -3.105095637586e-12       4.214907857139e-16       1.022246272291e-11       1.234466421361e-12      -7.050925050682e-15 
  102       3.666141520509e-10       1.061731078944e-13      -3.193114839571e-12       4.299859086084e-16       9.960838541013e-12       1.210023656443e-12      -6.990550271761e-15 
  103       3.708002380933e-10       1.081205391462e-13      -3.281175128448e-12       4.385736222512e-16       9.707963336295e-12       1.186309446074e-12      -6.932054443606e-15 
  104       3.750123156161e-10       1.100457260273e-13      -3.369209550642e-12       4.472545416120e-16       9.463637882444e-12       1.163309150387e-12      -6.875095913059e-15 
  105       3.792498934752e-10       1.119468134719e-13      -3.457150221276e-12       4.560293058630e-16       9.227584122517e-12       1.141001064959e-12      -6.819287459518e-15 
  106       3.835123312396e-10       1.138219335710e-13      -3.544928344729e-12       4.648985788241e-16       8.999442626215e-12       1.119356188436e-12      -6.764194987191e-15 
  107       3.877988337836e-10       1.156692062341e-13      -3.632474235199e-12       4.738630494071e-16       8.778770047153e-12       1.098337990148e-12      -6.709336217370e-15 
  108       3.921084458791e-10       1.174867398520e-13      -3.719717337264e-12       4.829234320611e-16       8.565036580137e-12       1.077902177735e-12      -6.654179380685e-15 
  109       3.964400467881e-10       1.192726319585e-13      -3.806586246439e-12       4.920804672166e-16       8.357623418439e-12       1.057996464766e-12      -6.598141909372e-15 
  110       4.007925466548e-10       1.210250168259e-13      -3.893009306106e-12       5.013349147361e-16       8.155962261059e-12       1.038572631352e-12      -6.540708620651e-15 
  111       4.051655158509e-10       1.227422137532e-13      -3.978916441006e-12       5.106875323565e-16       7.959979581813e-12       1.019624958812e-12      -6.481806262861e-15 
  112       4.095586264274e-10       1.244225990833e-13      -4.064237597960e-12       5.201390953073e-16       7.769704723028e-12       1.001156301813e-12      -6.421474678759e-15 
  113       4.139714541291e-10       1.260645620764e-13      -4.148902216408e-12       5.296904034302e-16       7.585131794534e-12       9.831661247912e-13      -6.359751467441e-15 
  114       4.184034749708e-10       1.276665060338e-13      -4.232839254633e-12       5.393422815552e-16       7.406218527012e-12       9.656503903887e-13      -6.296671850967e-15 
  115       4.228540618123e-10       1.292268494213e-13      -4.315977215985e-12       5.490955798767e-16       7.232885125333e-12       9.486014478910e-13      -6.232268540980e-15 
  116       4.273224809343e-10       1.307440269926e-13      -4.398244175107e-12       5.589511743293e-16       7.065013121903e-12       9.320079216627e-13      -6.166571605333e-15 
  117       4.318078886136e-10       1.322164909127e-13      -4.479567804160e-12       5.689099669642e-16       6.902444230001e-12       9.158545995844e-13      -6.099608334708e-15 
  118       4.363093276996e-10       1.336427118813e-13      -4.559875399051e-12       5.789728863250e-16       6.744979197125e-12       9.001223214895e-13      -6.031403109243e-15 
  119       4.408257241887e-10       1.350211802563e-13      -4.639093905652e-12       5.891408878236e-16       6.592376658335e-12       8.847878676007e-13      -5.961977265154e-15 
  120       4.453558838010e-10       1.363504071774e-13      -4.717149946030e-12       5.994149541165e-16       6.444351989589e-12       8.698238469666e-13      -5.891348961356e-15 
  121       4.498984885551e-10       1.376289256894e-13      -4.793969844674e-12       6.097960954806e-16       6.300576161094e-12       8.551985858983e-13      -5.819533046088e-15 
  122       4.544520933443e-10       1.388552918653e-13      -4.869479654713e-12       6.202853501893e-16       6.160674590640e-12       8.408760164061e-13      -5.746540923536e-15 
  123       4.590153036056e-10       1.400281325532e-13      -4.943606085938e-12       6.308837275073e-16       6.024307999836e-12       8.268243100179e-13      -5.672411740632e-15 
  124       4.635873387345e-10       1.411462924321e-13      -5.016279353692e-12       6.415920284575e-16       5.891427943145e-12       8.130431399707e-13      -5.597310288373e-15 
  125       4.681675272445e-10       1.422087060457e-13      -5.087430708214e-12       6.524110050763e-16       5.762048610229e-12       7.995393552848e-13      -5.521440148602e-15 
  126       4.727551294915e-10       1.432143541679e-13      -5.156991595138e-12       6.633414158758e-16       5.636166956091e-12       7.863184735878e-13      -5.445013493102e-15 
  127       4.773493356739e-10       1.441622652929e-13      -5.224893688812e-12       6.743840257684e-16       5.513762199597e-12       7.733846383586e-13      -5.368251196633e-15 
  128       4.819492638336e-10       1.450515171253e-13      -5.291068925624e-12       6.855396059916e-16       5.394795322009e-12       7.607405761710e-13      -5.291382949984e-15 
  129       4.865539578562e-10       1.458812380709e-13      -5.355449537316e-12       6.968089340322e-16       5.279208565504e-12       7.483875539374e-13      -5.214647373013e-15 
  130       4.911623854710e-10       1.466506087263e-13      -5.417968084308e-12       7.081927935511e-16       5.166924931706e-12       7.363253361526e-13      -5.138292127693e-15 
  131       4.957734362522e-10       1.473588633696e-13      -5.478557489017e-12       7.196919743078e-16       5.057847680209e-12       7.245521421375e-13      -5.062574031155e-15 
  132       5.003859196185e-10       1.480052914507e-13      -5.537151069178e-12       7.313072720848e-16       4.951859827104e-12       7.130646032829e-13      -4.987759168738e-15 
  133       5.049985628341e-10       1.485892390812e-13      -5.593682571165e-12       7.430394886124e-16       4.848823643506e-12       7.018577202929e-13      -4.914123007025e-15 
  134       5.096100090090e-10       1.491101105248e-13      -5.648086203309e-12       7.548894314932e-16       4.748580154080e-12       6.909248204290e-13      -4.841950506895e-15 
  135       5.142188150992e-10       1.495673696877e-13      -5.700296669219e-12       7.668579141266e-16       4.650948635566e-12       6.802575147537e-13      -4.771536236564e-15 
  136       5.188234499072e-10       1.499605416089e-13      -5.750249201106e-12       7.789457556333e-16       4.555726115308e-12       6.698456553741e-13      -4.703184484630e-15 
  137       5.234224293550e-10       1.502892430097e-13      -5.797880226153e-12       7.911537708662e-16       4.462730452006e-12       6.596793396870e-13      -4.637135617426e-15 
  138       5.280147423328e-10       1.505532743562e-13      -5.843129372953e-12       8.034827394354e-16       4.371935670835e-12       6.497552476915e-13      -4.573336311181e-15 
  139       5.325994653309e-10       1.507525401934e-13      -5.885937736838e-12       8.159334333203e-16       4.283349747072e-12       6.400708824412e-13      -4.511645647324e-15 
  140       5.371756280026e-10       1.508870225999e-13      -5.926247302450e-12       8.285066263581e-16       4.196972057663e-12       6.306225523969e-13      -4.451906383037e-15 
  141       5.417422120366e-10       1.509567828619e-13      -5.964000981074e-12       8.412030941057e-16       4.112793156376e-12       6.214053416624e-13      -4.393944596154e-15 
  142       5.462981500284e-10       1.509619631489e-13      -5.999142647980e-12       8.540236137014e-16       4.030794548946e-12       6.124130802213e-13      -4.337569330072e-15 
  143       5.508423243521e-10       1.509027881875e-13      -6.031617179760e-12       8.669689637263e-16       3.950948468232e-12       6.036383141735e-13      -4.282572238644e-15 
  144       5.553735660322e-10       1.507795669366e-13      -6.061370491667e-12       8.800399240663e-16       3.873217649365e-12       5.950722759712e-13      -4.228727231090e-15 
  145       5.598906536149e-10       1.505926942620e-13      -6.088349574952e-12       8.932372757733e-16       3.797555104898e-12       5.867048546558e-13      -4.175790116898e-15 
  146       5.643923120404e-10       1.503426526111e-13      -6.112502534204e-12       9.065618009273e-16       3.723903899961e-12       5.785245660939e-13      -4.123498250723e-15 
  147       5.688772115142e-10       1.500300136875e-13      -6.133778624689e-12       9.200142824975e-16       3.652196927407e-12       5.705185232143e-13      -4.071570177298e-15 
  148       5.733439663790e-10       1.496554401259e-13      -6.152128289687e-12       9.335955042043e-16       3.582356682967e-12       5.626724062439e-13      -4.019705276328e-15 
  149       5.777911339861e-10       1.492196871668e-13      -6.167503197829e-12       9.473062503810e-16       3.514295040400e-12       5.549704329441e-13      -3.967583407401e-15 
  150       5.822172135677e-10       1.487236043309e-13      -6.179856280440e-12       9.611473058351e-16       3.447913026643e-12       5.473953288479e-13      -3.914864554887e-15 
  151       5.866206451081e-10       1.481681370942e-13      -6.189141768873e-12       9.751194557101e-16       3.383100596961e-12       5.399282974956e-13      -3.861188472840e-15 
  152       5.909998082155e-10       1.475543285624e-13      -6.195315231851e-12       9.892234853474e-16       3.319736410103e-12       5.325489906716e-13      -3.806174329904e-15 
  153       5.953531417647e-10       1.468833104513e-13      -6.198333886417e-12       1.003460111258e-15       3.257712924405e-12       5.252401848822e-13      -3.749510687908e-15 
  154       5.996795177106e-10       1.461562715598e-13      -6.198157484731e-12       1.017829767111e-15       3.197014783763e-12       5.180023624731e-13      -3.691235594503e-15 
  155       6.039779000262e-10       1.453744895462e-13      -6.194747581267e-12       1.032332797500e-15       3.137647321840e-12       5.108404351996e-13      -3.631481965678e-15 
  156       6.082472265455e-10       1.445393429662e-13      -6.188067305011e-12       1.046969524560e-15       3.079611800757e-12       5.037591540308e-13      -3.570389695694e-15 
  157       6.124864084499e-10       1.436523128927e-13      -6.178081398193e-12       1.061740247475e-15       3.022905315198e-12       4.967631033548e-13      -3.508105762055e-15 
  158       6.166943297554e-10       1.427149845366e-13      -6.164756255021e-12       1.076645241993e-15       2.967520696524e-12       4.898566951834e-13      -3.444784330471e-15 
  159       6.208698467988e-10       1.417290488668e-13      -6.148059960411e-12       1.091684759935e-15       2.913446416879e-12       4.830441633574e-13      -3.380586859831e-15 
  160       6.250117877252e-10       1.406963042304e-13      -6.127962328721e-12       1.106859028704e-15       2.860666493300e-12       4.763295577517e-13      -3.315682207168e-15 
  161       6.291189519743e-10       1.396186579728e-13      -6.104434942478e-12       1.122168250799e-15       2.809160391828e-12       4.697167384803e-13      -3.250246732626e-15 
  162       6.331901097675e-10       1.384981280583e-13      -6.077451191119e-12       1.137612603324e-15       2.758902931615e-12       4.632093701012e-13      -3.184464404430e-15 
  163       6.372240015942e-10       1.373368446902e-13      -6.046986309714e-12       1.153192237500e-15       2.709864189036e-12       4.568109158220e-13      -3.118526903851e-15 
  164       6.412193376993e-10       1.361370519308e-13      -6.013017417702e-12       1.168907278172e-15       2.662009401794e-12       4.505246317042e-13      -3.052633730178e-15 
  165       6.451747975693e-10       1.349011093218e-13      -5.975523557623e-12       1.184757823326e-15       2.615298873035e-12       4.443535608689e-13      -2.986992305680e-15 
  166       6.490890294197e-10       1.336314935049e-13      -5.934485733850e-12       1.200743943594e-15       2.569687875451e-12       4.383005277016e-13      -2.921818080578e-15 
  167       6.529606496812e-10       1.323307998414e-13      -5.889886951318e-12       1.216865681767e-15       2.525126555394e-12       4.323681320571e-13      -2.857334638011e-15 
  168       6.567882424869e-10       1.310017440328e-13      -5.841712254263e-12       1.233123052309e-15       2.481559836985e-12       4.265587434652e-13      -2.793773799004e-15 
  169       6.605703591590e-10       1.296471637411e-13      -5.789948764944e-12       1.249516040861e-15       2.438927326221e-12       4.208744953347e-13      -2.731375727436e-15 
  170       6.643055176955e-10       1.282700202087e-13      -5.734585722383e-12       1.266044603758e-15       2.397163215084e-12       4.153172791598e-13      -2.670389035008e-15 
  171       6.679923008052e-10       1.268733129838e-13      -5.675613916232e-12       1.282708650347e-15       2.356209599660e-12       4.098882431156e-13      -2.611018024974e-15 
  172       6.716296602589e-10       1.254598127229e-13      -5.613023854316e-12       1.299507989324e-15       2.316057881379e-12       4.045862530667e-13      -2.553259267329e-15 
  173       6.752166370500e-10       1.240323091101e-13      -5.546807515807e-12       1.316442376962e-15       2.276710650177e-12       3.994092915345e-13      -2.497051534780e-15 
  174       6.787522650206e-10       1.225936970028e-13      -5.476958978323e-12       1.333511533350e-15       2.238168540369e-12       3.943549339962e-13      -2.442327327548e-15 
  175       6.822355707499e-10       1.211469776979e-13      -5.403474454193e-12       1.350715141824e-15       2.200430189486e-12       3.894203410680e-13      -2.389012762658e-15 
  176       6.856655734435e-10       1.196952601972e-13      -5.326352326722e-12       1.368052848417e-15       2.163492197115e-12       3.846022506882e-13      -2.337027463237e-15 
  177       6.890412848222e-10       1.182417624728e-13      -5.245593186455e-12       1.385524261292e-15       2.127349083736e-12       3.798969702999e-13      -2.286284447807e-15 
