# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   17       1.306324723223e-10       5.604835491733e-16       1.653228092902e-13       0.000000000000e+00       3.263200992074e-10       6.258004172257e-11       2.550453588791e-15 
   18       1.317274727997e-10       6.851103509368e-16       1.759557212597e-13       0.000000000000e+00       2.964975398864e-10       5.724589845420e-11      -1.093586845860e-15 
   19       1.330339949542e-10       8.311723554790e-16       1.870973341303e-13       0.000000000000e+00       2.706822657562e-10       5.261935398286e-11      -7.017329921175e-15 
   20       1.344580629528e-10       9.984864953592e-16       1.985306497082e-13       0.000000000000e+00       2.479105749342e-10       4.848625571785e-11      -1.191911360037e-14 
   21       1.360072749156e-10       1.187455530460e-15       2.098013469899e-13       0.000000000000e+00       2.278342393164e-10       4.479763819231e-11      -1.435964467061e-14 
   22       1.376823482398e-10       1.398751897059e-15       2.203270444867e-13       0.000000000000e+00       2.099780822849e-10       4.149880737562e-11      -1.379994242813e-14 
   23       1.394783781366e-10       1.634246566680e-15       2.297759766779e-13       0.000000000000e+00       1.941098386847e-10       3.854773600359e-11      -1.137806207424e-14 
   24       1.413622825001e-10       1.896272463309e-15       2.379357757510e-13       0.000000000000e+00       1.798746519408e-10       3.587194991383e-11      -8.913429634696e-15 
   25       1.433295380597e-10       2.186851611108e-15       2.448700098641e-13       0.000000000000e+00       1.670839947938e-10       3.344756826496e-11      -7.262731284501e-15 
   26       1.453682044562e-10       2.507866200473e-15       2.507430977171e-13       0.000000000000e+00       1.554918069919e-10       3.124533385765e-11      -6.900159719445e-15 
   27       1.474863466149e-10       2.860777711882e-15       2.555772581681e-13       0.000000000000e+00       1.450402709256e-10       2.925786454114e-11      -7.591574889722e-15 
   28       1.496782546972e-10       3.246839057587e-15       2.593630117110e-13       0.000000000000e+00       1.356050793624e-10       2.746063046983e-11      -8.743655544698e-15 
   29       1.519212266363e-10       3.667220241200e-15       2.620712407397e-13       0.000000000000e+00       1.269602087844e-10       2.580918039764e-11      -9.689742347917e-15 
   30       1.542192867793e-10       4.123150732513e-15       2.635287660652e-13       0.000000000000e+00       1.190594623724e-10       2.429251625673e-11      -1.020144346748e-14 
   31       1.565725056276e-10       4.615817618214e-15       2.634888662635e-13       0.000000000000e+00       1.118455054669e-10       2.289676864127e-11      -1.017208086327e-14 
   32       1.589704112556e-10       5.146343163423e-15       2.617177128524e-13       0.000000000000e+00       1.052058821778e-10       2.159852930416e-11      -9.557513649297e-15 
   33       1.614155359882e-10       5.715862113007e-15       2.581994483171e-13       0.000000000000e+00       9.910535823195e-11       2.039604340590e-11      -8.625418358170e-15 
   34       1.639058679614e-10       6.325462271590e-15       2.530083751316e-13       0.000000000000e+00       9.349085194431e-11       1.928745054443e-11      -7.807298424120e-15 
   35       1.664333677275e-10       6.976181426828e-15       2.462252691592e-13       0.000000000000e+00       8.827992325534e-11       1.826484852252e-11      -7.517773511696e-15 
   36       1.690047776555e-10       7.669085554827e-15       2.378229365541e-13       0.000000000000e+00       8.345949903719e-11       1.732509765158e-11      -7.727377200102e-15 
   37       1.716263308931e-10       8.405210663949e-15       2.277422240373e-13       0.000000000000e+00       7.901482073401e-11       1.646149112863e-11      -8.241980635188e-15 
   38       1.742972175159e-10       9.185537717007e-15       2.159218292865e-13       0.000000000000e+00       7.489957640635e-11       1.566006689170e-11      -8.810803945012e-15 
   39       1.770117741220e-10       1.001096548389e-14       2.022987773569e-13       0.000000000000e+00       7.105268998413e-11       1.490424735119e-11      -9.192688810137e-15 
   40       1.797688983834e-10       1.088222627656e-14       1.868110028202e-13       0.000000000000e+00       6.746266233397e-11       1.419223676037e-11      -9.391904580236e-15 
   41       1.825645041615e-10       1.179993575856e-14       1.693949890681e-13       0.000000000000e+00       6.412029203030e-11       1.352447206363e-11      -9.496001443950e-15 
   42       1.853882424216e-10       1.276460903086e-14       1.499846508846e-13       0.000000000000e+00       6.099947193178e-11       1.289860618072e-11      -9.613760532997e-15 
   43       1.882285016566e-10       1.377667319402e-14       1.285174700969e-13       0.000000000000e+00       5.806689739743e-11       1.231076396191e-11      -9.847752595334e-15 
   44       1.910906394567e-10       1.483652221587e-14       1.049559684048e-13       0.000000000000e+00       5.531817660116e-11       1.176036133118e-11      -1.019861322855e-14 
   45       1.939834628672e-10       1.594447027723e-14       7.927237508027e-14       0.000000000000e+00       5.275058286958e-11       1.124637373097e-11      -1.063318011109e-14 
   46       1.969139280950e-10       1.710073139834e-14       5.144282230952e-14       0.000000000000e+00       5.035220832334e-11       1.076581806254e-11      -1.111021173308e-14 
   47       1.998869168706e-10       1.830541529751e-14       2.144742525410e-14       0.000000000000e+00       4.810124773534e-11       1.031360178523e-11      -1.157990646501e-14 
   48       2.029052257585e-10       1.955858780272e-14      -1.073236943369e-14       0.000000000000e+00       4.597272692103e-11       9.884078735534e-12      -1.199419444000e-14 
   49       2.059700523466e-10       2.086048188706e-14      -4.512280870339e-14       0.000000000000e+00       4.396260170327e-11       9.476587291825e-12      -1.234216600094e-14 
   50       2.090802618724e-10       2.221133900629e-14      -8.175121452221e-14       0.000000000000e+00       4.206922173866e-11       9.091214086175e-12      -1.262380380488e-14 
   51       2.122319787044e-10       2.361134891269e-14      -1.206435322925e-13       0.000000000000e+00       4.028615105328e-11       8.727161334332e-12      -1.284014896435e-14 
   52       2.154183735689e-10       2.506064880723e-14      -1.618243901548e-13       0.000000000000e+00       3.860183172399e-11       8.382683012600e-12      -1.299336974945e-14 
   53       2.186323226567e-10       2.655918902551e-14      -2.053102182986e-13       0.000000000000e+00       3.700322022229e-11       8.055693868154e-12      -1.308635224424e-14 
   54       2.218756774714e-10       2.810629149944e-14      -2.510863931961e-13       0.000000000000e+00       3.548856837750e-11       7.745927215770e-12      -1.312119059626e-14 
   55       2.251520078232e-10       2.970097627947e-14      -2.991243195281e-13       0.000000000000e+00       3.405734279150e-11       7.453220768524e-12      -1.310042828336e-14 
   56       2.284638483151e-10       3.134207876377e-14      -3.493876292710e-13       0.000000000000e+00       3.270637392134e-11       7.176857561595e-12      -1.302754974085e-14 
   57       2.318126059838e-10       3.302824325433e-14      -4.018319500146e-13       0.000000000000e+00       3.142968632910e-11       6.915530340192e-12      -1.290702901971e-14 
   58       2.351984679414e-10       3.475791651303e-14      -4.564046732802e-13       0.000000000000e+00       3.021832893196e-11       6.667305947469e-12      -1.274437844484e-14 
   59       2.386211224711e-10       3.652955307221e-14      -5.130554751107e-13       0.000000000000e+00       2.906284009279e-11       6.430160272311e-12      -1.254611185611e-14 
   60       2.420823276340e-10       3.834230147905e-14      -5.717712570748e-13       0.000000000000e+00       2.796169692536e-11       6.203809044943e-12      -1.231951385116e-14 
   61       2.455837769983e-10       4.019546631208e-14      -6.325489245600e-13       0.000000000000e+00       2.691453164751e-11       5.988240022892e-12      -1.207290285514e-14 
   62       2.491262751706e-10       4.208831115829e-14      -6.953854780460e-13       0.000000000000e+00       2.591959047445e-11       5.783163875022e-12      -1.181575665441e-14 
   63       2.527096730115e-10       4.402005934725e-14      -7.602781459068e-13       0.000000000000e+00       2.497365318536e-11       5.587997910475e-12      -1.155875815923e-14 
   64       2.563328028521e-10       4.598989468539e-14      -8.272245172123e-13       0.000000000000e+00       2.407195268998e-11       5.401849807598e-12      -1.131384116653e-14 
   65       2.599942586150e-10       4.799684220130e-14      -8.962150579318e-13       0.000000000000e+00       2.320949004857e-11       5.223768638003e-12      -1.109177042450e-14 
   66       2.636950737260e-10       5.003937937766e-14      -9.672085190858e-13       0.000000000000e+00       2.238548389494e-11       5.053596276608e-12      -1.089418335978e-14 
   67       2.674364962064e-10       5.211574365415e-14      -1.040151542474e-12       0.000000000000e+00       2.159972232636e-11       4.891267752252e-12      -1.071993975100e-14 
   68       2.712191534284e-10       5.422404257808e-14      -1.114985738962e-12       0.000000000000e+00       2.085120997281e-11       4.736551233386e-12      -1.056741593232e-14 
   69       2.750430109656e-10       5.636225118223e-14      -1.191647608231e-12       0.000000000000e+00       2.013812659719e-11       4.589039233791e-12      -1.043448158556e-14 
   70       2.789073314419e-10       5.852820936276e-14      -1.270068458530e-12       0.000000000000e+00       1.945778569561e-11       4.448139818292e-12      -1.031847653238e-14 
   71       2.828106333812e-10       6.071961925707e-14      -1.350174326423e-12       0.000000000000e+00       1.880659309763e-11       4.313067808487e-12      -1.021618752642e-14 
   72       2.867514076011e-10       6.293414840109e-14      -1.431891023797e-12       0.000000000000e+00       1.818097030055e-11       4.183046998325e-12      -1.012432708208e-14 
   73       2.907305170364e-10       6.516976795195e-14      -1.515160578759e-12       0.000000000000e+00       1.758042165729e-11       4.057981280517e-12      -1.004112794028e-14 
   74       2.947491853411e-10       6.742447495084e-14      -1.599927820235e-12       0.000000000000e+00       1.700498386041e-11       3.937897049947e-12      -9.965014145090e-15 
   75       2.988082567105e-10       6.969619209234e-14      -1.686135566525e-12       0.000000000000e+00       1.645429432918e-11       3.822739699002e-12      -9.894114579092e-15 
   76       3.029081720263e-10       7.198276751739e-14      -1.773724662109e-12       0.000000000000e+00       1.592757183577e-11       3.712369640860e-12      -9.826251217553e-15 
   77       3.070489450020e-10       7.428197460620e-14      -1.862634014460e-12       0.000000000000e+00       1.542359713139e-11       3.606558332793e-12      -9.758927382607e-15 
   78       3.112301383275e-10       7.659151177116e-14      -1.952800630857e-12       0.000000000000e+00       1.494069357240e-11       3.504984299458e-12      -9.689315997426e-15 
   79       3.154508398148e-10       7.890900224979e-14      -2.044159655189e-12       0.000000000000e+00       1.447670774646e-11       3.407229156197e-12      -9.614247840401e-15 
   80       3.197100697507e-10       8.123201777010e-14      -2.136642942608e-12       0.000000000000e+00       1.402954327811e-11       3.312884658036e-12      -9.531043260669e-15 
   81       3.240081369073e-10       8.355815473526e-14      -2.230174417399e-12       0.000000000000e+00       1.359891162893e-11       3.221904005239e-12      -9.440199508645e-15 
   82       3.283454755799e-10       8.588497095354e-14      -2.324673972351e-12       0.000000000000e+00       1.318485140812e-11       3.134304573700e-12      -9.343150846435e-15 
   83       3.327222196700e-10       8.820996317243e-14      -2.420058868904e-12       0.000000000000e+00       1.278719321009e-11       3.050060417050e-12      -9.241470352400e-15 
   84       3.371381868162e-10       9.053056731361e-14      -2.516243746879e-12       0.000000000000e+00       1.240555048468e-11       2.969100345982e-12      -9.136873794979e-15 
   85       3.415928625244e-10       9.284415870799e-14      -2.613140634216e-12       0.000000000000e+00       1.203931040731e-11       2.891306007583e-12      -9.031223506528e-15 
   86       3.460853842985e-10       9.514805233071e-14      -2.710658956701e-12       0.000000000000e+00       1.168762474923e-11       2.816509964659e-12      -8.926532257143e-15 
   87       3.506145257704e-10       9.743950303615e-14      -2.808705547709e-12       0.000000000000e+00       1.134940074773e-11       2.744493775064e-12      -8.824967128499e-15 
   88       3.551786808309e-10       9.971570579291e-14      -2.907184657928e-12       0.000000000000e+00       1.102329197629e-11       2.674986071027e-12      -8.728853387671e-15 
   89       3.597762826723e-10       1.019738626643e-13      -3.005999869134e-12       0.000000000000e+00       1.070801809993e-11       2.607727280435e-12      -8.640117260193e-15 
   90       3.644071708439e-10       1.042113952785e-13      -3.105060158318e-12       0.000000000000e+00       1.040340152597e-11       2.542679612585e-12      -8.558505629490e-15 
   91       3.690714104025e-10       1.064257662761e-13      -3.204274807183e-12       0.000000000000e+00       1.010947730573e-11       2.479846626943e-12      -8.483092904265e-15 
   92       3.737688668666e-10       1.086144167495e-13      -3.303551620510e-12       0.000000000000e+00       9.826174581733e-12       2.419208614121e-12      -8.412812789390e-15 
   93       3.784991968627e-10       1.107747674776e-13      -3.402796964421e-12       0.000000000000e+00       9.553312385083e-12       2.360721673589e-12      -8.346453753735e-15 
   94       3.832618387711e-10       1.129042201609e-13      -3.501915804637e-12       0.000000000000e+00       9.290595432736e-12       2.304316791383e-12      -8.282654497994e-15 
   95       3.880560033719e-10       1.150001586564e-13      -3.600811744734e-12       0.000000000000e+00       9.037609924848e-12       2.249898917814e-12      -8.219899422510e-15 
   96       3.928806644910e-10       1.170599502126e-13      -3.699387064403e-12       0.000000000000e+00       8.793819342090e-12       2.197346045179e-12      -8.156514095105e-15 
   97       3.977345496461e-10       1.190809467045e-13      -3.797542757710e-12       0.000000000000e+00       8.558560242972e-12       2.146508285469e-12      -8.090660718903e-15 
   98       4.026161306926e-10       1.210604858681e-13      -3.895178571351e-12       0.000000000000e+00       8.331038061163e-12       2.097206948076e-12      -8.020333600156e-15 
   99       4.075238866207e-10       1.229959557422e-13      -3.992193706942e-12       0.000000000000e+00       8.110508600211e-12       2.049276517372e-12      -7.943841559784e-15 
  100       4.124571546383e-10       1.248849957368e-13      -4.088488958678e-12       0.000000000000e+00       7.896860934748e-12       2.002699363312e-12      -7.861342930293e-15 
  101       4.174153828204e-10       1.267253264707e-13      -4.183964950932e-12       0.000000000000e+00       7.690109649002e-12       1.957488486855e-12      -7.773520569987e-15 
  102       4.223978627341e-10       1.285146910816e-13      -4.278521546967e-12       0.000000000000e+00       7.490214577974e-12       1.913645925129e-12      -7.681115668813e-15 
  103       4.274037233832e-10       1.302508572276e-13      -4.372057895239e-12       0.000000000000e+00       7.297078855645e-12       1.871162349142e-12      -7.584929118537e-15 
  104       4.324319251531e-10       1.319316190881e-13      -4.464472475707e-12       0.000000000000e+00       7.110546963171e-12       1.830016661490e-12      -7.485822882911e-15 
  105       4.374812537559e-10       1.335547993648e-13      -4.555663146137e-12       0.000000000000e+00       6.930402777083e-12       1.790175594060e-12      -7.384721367858e-15 
  106       4.425503141744e-10       1.351182512827e-13      -4.645527188412e-12       0.000000000000e+00       6.756367617488e-12       1.751593305745e-12      -7.282612791637e-15 
  107       4.476375246077e-10       1.366198605916e-13      -4.733961354838e-12       0.000000000000e+00       6.588098296268e-12       1.714210980144e-12      -7.180550555023e-15 
  108       4.527411104156e-10       1.380575475666e-13      -4.820861914453e-12       0.000000000000e+00       6.425185165280e-12       1.677956423275e-12      -7.079654611480e-15 
  109       4.578590980633e-10       1.394292690095e-13      -4.906124699332e-12       0.000000000000e+00       6.267150164552e-12       1.642743661279e-12      -6.981112837334e-15 
  110       4.629895625771e-10       1.407330849435e-13      -4.989646392364e-12       0.000000000000e+00       6.113554160924e-12       1.608492418563e-12      -6.885925998842e-15 
  111       4.681314188953e-10       1.419673641049e-13      -5.071328478552e-12       0.000000000000e+00       5.964338764351e-12       1.575190248497e-12      -6.794102618026e-15 
  112       4.732837209324e-10       1.431306086169e-13      -5.151073888403e-12       0.000000000000e+00       5.819524807520e-12       1.542837638229e-12      -6.705363151974e-15 
  113       4.784454135984e-10       1.442213942536e-13      -5.228785859508e-12       0.000000000000e+00       5.679106098212e-12       1.511428634498e-12      -6.619386048436e-15 
  114       4.836153292351e-10       1.452383730773e-13      -5.304367995048e-12       0.000000000000e+00       5.543048541611e-12       1.480950636725e-12      -6.535806596064e-15 
  115       4.887921840528e-10       1.461802760747e-13      -5.377724322299e-12       0.000000000000e+00       5.411289262610e-12       1.451384190111e-12      -6.454215774659e-15 
  116       4.939745745661e-10       1.470459157946e-13      -5.448759351146e-12       0.000000000000e+00       5.283735728115e-12       1.422702778722e-12      -6.374159105411e-15 
  117       4.991609740305e-10       1.478341889839e-13      -5.517378132590e-12       0.000000000000e+00       5.160264869359e-12       1.394872618590e-12      -6.295135501139e-15 
  118       5.043497288784e-10       1.485440792253e-13      -5.583486317251e-12       0.000000000000e+00       5.040722204202e-12       1.367852450799e-12      -6.216596116538e-15 
  119       5.095390551558e-10       1.491746595737e-13      -5.646990213885e-12       0.000000000000e+00       4.924920959442e-12       1.341593334581e-12      -6.137943198416e-15 
  120       5.147270349583e-10       1.497250951932e-13      -5.707796847886e-12       0.000000000000e+00       4.812641193120e-12       1.316038440408e-12      -6.058528935941e-15 
  121       5.199116128675e-10       1.501946459939e-13      -5.765814019799e-12       0.000000000000e+00       4.703628916826e-12       1.291122843085e-12      -5.977654310879e-15 
  122       5.250905923871e-10       1.505826692689e-13      -5.820950363823e-12       0.000000000000e+00       4.597595218012e-12       1.266773314839e-12      -5.894567947838e-15 
  123       5.302618367383e-10       1.508886645683e-13      -5.873116361213e-12       0.000000000000e+00       4.494278352629e-12       1.242924746251e-12      -5.808649351761e-15 
  124       5.354239049554e-10       1.511124085407e-13      -5.922227387659e-12       0.000000000000e+00       4.393639969716e-12       1.219571985811e-12      -5.719984905239e-15 
  125       5.405754824900e-10       1.512538406242e-13      -5.968201127885e-12       0.000000000000e+00       4.295689880350e-12       1.196723593581e-12      -5.628856184176e-15 
  126       5.457151814622e-10       1.513130251350e-13      -6.010956717466e-12       0.000000000000e+00       4.200424728099e-12       1.174385671486e-12      -5.535561795300e-15 
  127       5.508415387042e-10       1.512901542373e-13      -6.050414808844e-12       0.000000000000e+00       4.107827606769e-12       1.152561787229e-12      -5.440417677134e-15 
  128       5.559530138046e-10       1.511855509121e-13      -6.086497637355e-12       0.000000000000e+00       4.017867678150e-12       1.131252898206e-12      -5.343757400963e-15 
  129       5.610479871528e-10       1.509996719262e-13      -6.119129087242e-12       0.000000000000e+00       3.930499789760e-12       1.110457275429e-12      -5.245932471802e-15 
  130       5.661247579831e-10       1.507331108020e-13      -6.148234757686e-12       0.000000000000e+00       3.845664092596e-12       1.090170427439e-12      -5.147312629366e-15 
  131       5.711815424184e-10       1.503866007862e-13      -6.173742028820e-12       0.000000000000e+00       3.763285658875e-12       1.070385024222e-12      -5.048286149032e-15 
  132       5.762164715150e-10       1.499610178190e-13      -6.195580127753e-12       0.000000000000e+00       3.683274099785e-12       1.051090821135e-12      -4.949260142816e-15 
  133       5.812275893063e-10       1.494573835037e-13      -6.213680194593e-12       0.000000000000e+00       3.605523183226e-12       1.032274582811e-12      -4.850660860332e-15 
  134       5.862128508472e-10       1.488768680754e-13      -6.227975348465e-12       0.000000000000e+00       3.529910451564e-12       1.013920007089e-12      -4.752933989767e-15 
  135       5.911701202579e-10       1.482207933706e-13      -6.238400753535e-12       0.000000000000e+00       3.456296839369e-12       9.960076489217e-13      -4.656544958845e-15 
  136       5.960971687687e-10       1.474906357962e-13      -6.244893685030e-12       0.000000000000e+00       3.384526291166e-12       9.785148442976e-13      -4.561979235795e-15 
  137       6.009918342713e-10       1.466880130167e-13      -6.247393939905e-12       0.000000000000e+00       3.314458720889e-12       9.614208756706e-13      -4.469648711915e-15 
  138       6.058525227506e-10       1.458146361761e-13      -6.245844977054e-12       0.000000000000e+00       3.246073548665e-12       9.447232325614e-13      -4.379599278745e-15 
  139       6.106777552738e-10       1.448723583384e-13      -6.240193020816e-12       0.000000000000e+00       3.179376203040e-12       9.284228971672e-13      -4.291773420999e-15 
  140       6.154660102166e-10       1.438631931659e-13      -6.230386794493e-12       0.000000000000e+00       3.114365571542e-12       9.125192114085e-13      -4.206101127484e-15 
  141       6.202157223322e-10       1.427893177843e-13      -6.216377588552e-12       0.000000000000e+00       3.051033830053e-12       8.970098341155e-13      -4.122499595952e-15 
  142       6.249252818203e-10       1.416530756490e-13      -6.198119328844e-12       0.000000000000e+00       2.989366272180e-12       8.818906982146e-13      -4.040872937946e-15 
  143       6.295930333972e-10       1.404569794111e-13      -6.175568644805e-12       0.000000000000e+00       2.929341138632e-12       8.671559679146e-13      -3.961111883654e-15 
  144       6.342172753639e-10       1.392037137826e-13      -6.148684937669e-12       0.000000000000e+00       2.870929446589e-12       8.527979958930e-13      -3.883093486757e-15 
  145       6.387962586766e-10       1.378961384032e-13      -6.117430448673e-12       0.000000000000e+00       2.814094819074e-12       8.388072804821e-13      -3.806680829279e-15 
  146       6.433281860150e-10       1.365372907050e-13      -6.081770327270e-12       0.000000000000e+00       2.758793314329e-12       8.251724228560e-13      -3.731722726436e-15 
  147       6.478112108520e-10       1.351303887796e-13      -6.041672699337e-12       0.000000000000e+00       2.704973255184e-12       8.118800842160e-13      -3.658053431486e-15 
  148       6.522434365230e-10       1.336788342428e-13      -5.997108735383e-12       0.000000000000e+00       2.652575058431e-12       7.989149429778e-13      -3.585492340582e-15 
  149       6.566229152951e-10       1.321862151013e-13      -5.948052718755e-12       0.000000000000e+00       2.601531064196e-12       7.862596519572e-13      -3.513843697619e-15 
  150       6.609476474365e-10       1.306563086181e-13      -5.894482113852e-12       0.000000000000e+00       2.551765365312e-12       7.738947955566e-13      -3.442896299082e-15 
  151       6.652155802852e-10       1.290930841786e-13      -5.836377634333e-12       0.000000000000e+00       2.503193636691e-12       7.617988469515e-13      -3.372423198901e-15 
  152       6.694246073193e-10       1.275007061561e-13      -5.773723311322e-12       0.000000000000e+00       2.455722964699e-12       7.499481252766e-13      -3.302181413297e-15 
  153       6.735727120165e-10       1.258834150565e-13      -5.706505735355e-12       0.000000000000e+00       2.409270972695e-12       7.383214703043e-13      -3.231958747839e-15 
  154       6.776584164400e-10       1.242451524887e-13      -5.634711559388e-12       0.000000000000e+00       2.363825556829e-12       7.269148454399e-13      -3.161719796724e-15 
  155       6.816803727626e-10       1.225899066421e-13      -5.558329892691e-12       0.000000000000e+00       2.319390402438e-12       7.157280165752e-13      -3.091473012678e-15 
  156       6.856372220307e-10       1.209218331022e-13      -5.477353169727e-12       0.000000000000e+00       2.275966115090e-12       7.047599379404e-13      -3.021224749540e-15 
  157       6.895275939715e-10       1.192452570968e-13      -5.391777214152e-12       0.000000000000e+00       2.233550148225e-12       6.940087333162e-13      -2.950979207109e-15 
  158       6.933501067990e-10       1.175646757423e-13      -5.301601302812e-12       0.000000000000e+00       2.192136730804e-12       6.834716772464e-13      -2.880738375980e-15 
  159       6.971033670211e-10       1.158847602891e-13      -5.206828229748e-12       0.000000000000e+00       2.151716794955e-12       6.731451762497e-13      -2.810501982386e-15 
  160       7.007859692461e-10       1.142103583678e-13      -5.107464370196e-12       0.000000000000e+00       2.112277903623e-12       6.630247500325e-13      -2.740267433040e-15 
  161       7.043964959895e-10       1.125464962349e-13      -5.003519744585e-12       0.000000000000e+00       2.073804178211e-12       6.531050127006e-13      -2.670029759975e-15 
  162       7.079335174808e-10       1.108983810192e-13      -4.895008082542e-12       0.000000000000e+00       2.036276226232e-12       6.433796539718e-13      -2.599781565383e-15 
  163       7.113955914698e-10       1.092714029672e-13      -4.781946886888e-12       0.000000000000e+00       1.999671068955e-12       6.338414203881e-13      -2.529512966459e-15 
  164       7.147812630336e-10       1.076711376894e-13      -4.664357497643e-12       0.000000000000e+00       1.963962069050e-12       6.244820965280e-13      -2.459211540239e-15 
  165       7.180890643833e-10       1.061033484061e-13      -4.542265156025e-12       0.000000000000e+00       1.929118858236e-12       6.152924862183e-13      -2.388862268443e-15 
  166       7.213175146705e-10       1.045739881931e-13      -4.415699068448e-12       0.000000000000e+00       1.895107264926e-12       6.062623937472e-13      -2.318447482312e-15 
  167       7.244651197941e-10       1.030892022282e-13      -4.284692470529e-12       0.000000000000e+00       1.861889241879e-12       5.973806050759e-13      -2.247946807455e-15 
  168       7.275303722071e-10       1.016553300365e-13      -4.149282691084e-12       0.000000000000e+00       1.829422793841e-12       5.886348690508e-13      -2.177337108682e-15 
  169       7.305117507230e-10       1.002789077367e-13      -4.009511216129e-12       0.000000000000e+00       1.797661905196e-12       5.800118786163e-13      -2.106592434852e-15 
  170       7.334077203227e-10       9.896667028708e-14      -3.865423752882e-12       0.000000000000e+00       1.766556467608e-12       5.714972520266e-13      -2.035683963710e-15 
  171       7.362168324760e-10       9.772527523452e-14      -3.717067403304e-12       0.000000000000e+00       1.736062374583e-12       5.630787753304e-13      -1.964594039828e-15 
  172       7.389380358975e-10       9.656044341309e-14      -3.564481786266e-12       0.000000000000e+00       1.706172901119e-12       5.547564725480e-13      -1.893359717401e-15 
  173       7.415703914518e-10       9.547775056630e-14      -3.407707294334e-12       0.000000000000e+00       1.676889814060e-12       5.465333430641e-13      -1.822032759306e-15 
  174       7.441129741868e-10       9.448290049559e-14      -3.246787969410e-12       0.000000000000e+00       1.648213410062e-12       5.384121704954e-13      -1.750665873124e-15 
  175       7.465648735498e-10       9.358172616999e-14      -3.081771554941e-12       0.000000000000e+00       1.620142484722e-12       5.303955172089e-13      -1.679312713485e-15 
  176       7.489251936048e-10       9.278019083586e-14      -2.912709548126e-12       0.000000000000e+00       1.592674301701e-12       5.224857188397e-13      -1.608027884406e-15 
  177       7.511930532489e-10       9.208438912648e-14      -2.739657252127e-12       0.000000000000e+00       1.565804561857e-12       5.146848788096e-13      -1.536866941628e-15 
