# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   59       2.164592234885e-10       2.677454644514e-14      -2.169385423307e-13       0.000000000000e+00       3.731097870355e-11       3.740606362380e-12      -1.087867401338e-14 
   60       2.194207732925e-10       2.817102477427e-14      -2.585341246547e-13       0.000000000000e+00       3.590744258654e-11       3.614693380518e-12      -1.103217382891e-14 
   61       2.224135953001e-10       2.960596404229e-14      -3.020211959120e-13       0.000000000000e+00       3.457269696036e-11       3.495049213078e-12      -1.108488937365e-14 
   62       2.254375150903e-10       3.107859414598e-14      -3.473447930694e-13       0.000000000000e+00       3.330449545880e-11       3.381407753024e-12      -1.105760849422e-14 
   63       2.284913508279e-10       3.258803032039e-14      -3.944405092862e-13       0.000000000000e+00       3.209871886503e-11       3.273322089900e-12      -1.097472811551e-14 
   64       2.315728480158e-10       3.413326975439e-14      -4.432341838601e-13       0.000000000000e+00       3.094927238706e-11       3.170154690604e-12      -1.086440911468e-14 
   65       2.346797116678e-10       3.571329703501e-14      -4.936582490491e-13       0.000000000000e+00       2.984976624492e-11       3.071251531730e-12      -1.075254890941e-14 
   66       2.378131034613e-10       3.732743403852e-14      -5.457054908026e-13       0.000000000000e+00       2.879920185026e-11       2.976529415407e-12      -1.064286768123e-14 
   67       2.409747707711e-10       3.897505830908e-14      -5.993861530127e-13       0.000000000000e+00       2.779730978983e-11       2.885995851542e-12      -1.053286914934e-14 
   68       2.441659806950e-10       4.065550043436e-14      -6.547124382512e-13       0.000000000000e+00       2.684282092028e-11       2.799571495355e-12      -1.041963299750e-14 
   69       2.473874855014e-10       4.236804370523e-14      -7.116986636422e-13       0.000000000000e+00       2.593341352645e-11       2.717085473654e-12      -1.029979681693e-14 
   70       2.506394880783e-10       4.411192377536e-14      -7.703614167334e-13       0.000000000000e+00       2.506566047976e-11       2.638270711108e-12      -1.016953804929e-14 
   71       2.539216073814e-10       4.588632832092e-14      -8.307197113689e-13       0.000000000000e+00       2.423497639652e-11       2.562759256524e-12      -1.002455592957e-14 
   72       2.572333609905e-10       4.769035734189e-14      -8.927846114166e-13       0.000000000000e+00       2.343679626527e-11       2.490179587242e-12      -9.861554693483e-15 
   73       2.605757967952e-10       4.952289600056e-14      -9.565254497336e-13       0.000000000000e+00       2.267049067202e-11       2.420480531590e-12      -9.683062927902e-15 
   74       2.639501135291e-10       5.138271664568e-14      -1.021897376428e-12       0.000000000000e+00       2.193611010821e-11       2.353661366660e-12      -9.493510969586e-15 
   75       2.673571490545e-10       5.326851479018e-14      -1.088851233319e-12       0.000000000000e+00       2.123319578486e-11       2.289673043775e-12      -9.297827548950e-15 
   76       2.707973576165e-10       5.517890787222e-14      -1.157333469349e-12       0.000000000000e+00       2.056075490667e-11       2.228415843025e-12      -9.101456008442e-15 
   77       2.742707870975e-10       5.711243401626e-14      -1.227286055996e-12       0.000000000000e+00       1.991723594606e-11       2.169737027811e-12      -8.910370520927e-15 
   78       2.777770562719e-10       5.906755079410e-14      -1.298646402683e-12       0.000000000000e+00       1.930050391725e-11       2.113428499391e-12      -8.731092308062e-15 
   79       2.813153320604e-10       6.104263398594e-14      -1.371347272197e-12       0.000000000000e+00       1.870781565034e-11       2.059224451417e-12      -8.570705858675e-15 
   80       2.848847596385e-10       6.303603440061e-14      -1.445322899853e-12       0.000000000000e+00       1.813650067282e-11       2.006867613005e-12      -8.435190105895e-15 
   81       2.884858888244e-10       6.504626242579e-14      -1.520528760949e-12       0.000000000000e+00       1.758619442763e-11       1.956326386551e-12      -8.324042513528e-15 
   82       2.921194550431e-10       6.707183341625e-14      -1.596925097907e-12       0.000000000000e+00       1.705694956741e-11       1.907611314259e-12      -8.234746611738e-15 
   83       2.957859343374e-10       6.911121232010e-14      -1.674471051249e-12       0.000000000000e+00       1.654855331495e-11       1.860708780234e-12      -8.164359360373e-15 
   84       2.994855290080e-10       7.116281351504e-14      -1.753124689899e-12       0.000000000000e+00       1.606051580406e-11       1.815579935182e-12      -8.109496162872e-15 
   85       3.032181532543e-10       7.322500064456e-14      -1.832843041477e-12       0.000000000000e+00       1.559205842043e-11       1.772159621115e-12      -8.066315880180e-15 
   86       3.069834188148e-10       7.529608645420e-14      -1.913582122593e-12       0.000000000000e+00       1.514210214251e-11       1.730355296046e-12      -8.030505844657e-15 
   87       3.107806206083e-10       7.737433262775e-14      -1.995296969149e-12       0.000000000000e+00       1.470925588236e-11       1.690045958690e-12      -7.997266873988e-15 
   88       3.146087223743e-10       7.945794962348e-14      -2.077941666630e-12       0.000000000000e+00       1.429180482655e-11       1.651081073168e-12      -7.961298285099e-15 
   89       3.184667240410e-10       8.154511951490e-14      -2.161467901195e-12       0.000000000000e+00       1.388811852313e-11       1.613317358070e-12      -7.917946518980e-15 
   90       3.223548611753e-10       8.363406897619e-14      -2.245820286405e-12       0.000000000000e+00       1.349797392071e-11       1.576738111322e-12      -7.866890175825e-15 
   91       3.262735681069e-10       8.572300749735e-14      -2.330940355821e-12       0.000000000000e+00       1.312141935580e-11       1.541350709447e-12      -7.809008120604e-15 
   92       3.302231044310e-10       8.781010557715e-14      -2.416767984971e-12       0.000000000000e+00       1.275836798649e-11       1.507149908563e-12      -7.745269743931e-15 
   93       3.342035463672e-10       8.989349490409e-14      -2.503241399492e-12       0.000000000000e+00       1.240859242159e-11       1.474117336338e-12      -7.676737408346e-15 
   94       3.382147781194e-10       9.197126853717e-14      -2.590297183261e-12       0.000000000000e+00       1.207171934992e-11       1.442220983948e-12      -7.604568894602e-15 
   95       3.422564832351e-10       9.404148108682e-14      -2.677870286535e-12       0.000000000000e+00       1.174722416942e-11       1.411414698036e-12      -7.530019847948e-15 
   96       3.463281359645e-10       9.610214889574e-14      -2.765894034085e-12       0.000000000000e+00       1.143442561644e-11       1.381637672663e-12      -7.454446224416e-15 
   97       3.504289926204e-10       9.815125021976e-14      -2.854300133333e-12       0.000000000000e+00       1.113248039487e-11       1.352813941270e-12      -7.379306737102e-15 
   98       3.545580829373e-10       1.001867254087e-13      -2.943018682488e-12       0.000000000000e+00       1.084037780538e-11       1.324851868633e-12      -7.306165302454e-15 
   99       3.587144555042e-10       1.022065241187e-13      -3.031979266059e-12       0.000000000000e+00       1.055717126744e-11       1.297665731042e-12      -7.236364006268e-15 
  100       3.628979724052e-10       1.042087541883e-13      -3.121114400869e-12       0.000000000000e+00       1.028272191276e-11       1.271245042737e-12      -7.169983859788e-15 
  101       3.671086116051e-10       1.061915542837e-13      -3.210356595522e-12       0.000000000000e+00       1.001705082808e-11       1.245594150856e-12      -7.106740703330e-15 
  102       3.713462174264e-10       1.081530494896e-13      -3.299637327622e-12       0.000000000000e+00       9.760109090862e-12       1.220710785969e-12      -7.046300026500e-15 
  103       3.756104949889e-10       1.100913520603e-13      -3.388887065086e-12       0.000000000000e+00       9.511775269900e-12       1.196585821773e-12      -6.988275420782e-15 
  104       3.799010046488e-10       1.120045621707e-13      -3.478035287461e-12       0.000000000000e+00       9.271852925964e-12       1.173203034784e-12      -6.932227032117e-15 
  105       3.842171564374e-10       1.138907686673e-13      -3.567010507242e-12       0.000000000000e+00       9.040068112418e-12       1.150538864030e-12      -6.877660013490e-15 
  106       3.885582045005e-10       1.157480498189e-13      -3.655740291185e-12       0.000000000000e+00       8.816066875858e-12       1.128562170743e-12      -6.824022977512e-15 
  107       3.929232415378e-10       1.175744740679e-13      -3.744151281630e-12       0.000000000000e+00       8.599412756736e-12       1.107233998055e-12      -6.770706449008e-15 
  108       3.973111932411e-10       1.193681007807e-13      -3.832169217808e-12       0.000000000000e+00       8.389584289996e-12       1.086507330685e-12      -6.717041317597e-15 
  109       4.017208127345e-10       1.211269809993e-13      -3.919718957166e-12       0.000000000000e+00       8.185972505701e-12       1.066326854636e-12      -6.662297290277e-15 
  110       4.061508947551e-10       1.228492070594e-13      -4.006725279619e-12       0.000000000000e+00       7.988018123551e-12       1.046641472802e-12      -6.605827573319e-15 
  111       4.106009612831e-10       1.245330670525e-13      -4.093115371562e-12       0.000000000000e+00       7.795648454304e-12       1.027444187798e-12      -6.547527282493e-15 
  112       4.150706536588e-10       1.261769116292e-13      -4.178816701131e-12       0.000000000000e+00       7.608891994981e-12       1.008736897296e-12      -6.487431076446e-15 
  113       4.195595173222e-10       1.277791081155e-13      -4.263756292358e-12       0.000000000000e+00       7.427742619658e-12       9.905179807487e-13      -6.425572062696e-15 
  114       4.240669984110e-10       1.293380417441e-13      -4.347860754183e-12       0.000000000000e+00       7.252158453002e-12       9.727821844489e-13      -6.361981687355e-15 
  115       4.285924403600e-10       1.308521168856e-13      -4.431056309467e-12       0.000000000000e+00       7.082060743821e-12       9.555205065878e-13      -6.296689624859e-15 
  116       4.331350804994e-10       1.323197582797e-13      -4.513268824000e-12       0.000000000000e+00       6.917332738601e-12       9.387200823123e-13      -6.229723667693e-15 
  117       4.376940466537e-10       1.337394122665e-13      -4.594423835513e-12       0.000000000000e+00       6.757818555052e-12       9.223640687836e-13      -6.161109616123e-15 
  118       4.422683537405e-10       1.351095480177e-13      -4.674446582691e-12       0.000000000000e+00       6.603322055653e-12       9.064315302352e-13      -6.090871167915e-15 
  119       4.468569003689e-10       1.364286587678e-13      -4.753262034185e-12       0.000000000000e+00       6.453605721188e-12       8.908973230307e-13      -6.019029808070e-15 
  120       4.514584654389e-10       1.376952630450e-13      -4.830794917617e-12       0.000000000000e+00       6.308389524297e-12       8.757319807217e-13      -5.945604698547e-15 
  121       4.560717047393e-10       1.389079059030e-13      -4.906969748599e-12       0.000000000000e+00       6.167349803013e-12       8.609015991063e-13      -5.870612567991e-15 
  122       4.606951475471e-10       1.400651601518e-13      -4.981710859739e-12       0.000000000000e+00       6.030118134310e-12       8.463677212868e-13      -5.794067601459e-15 
  123       4.653273686533e-10       1.411656748098e-13      -5.054943234158e-12       0.000000000000e+00       5.896360808307e-12       8.320965206382e-13      -5.716015376155e-15 
  124       4.699675340632e-10       1.422083241406e-13      -5.126595052669e-12       0.000000000000e+00       5.766029988457e-12       8.180877890829e-13      -5.636639317913e-15 
  125       4.746149118690e-10       1.431920781374e-13      -5.196595495256e-12       0.000000000000e+00       5.639139416574e-12       8.043490779330e-13      -5.556166323766e-15 
  126       4.792687004377e-10       1.441159584229e-13      -5.264873997763e-12       0.000000000000e+00       5.515685909313e-12       7.908866569063e-13      -5.474833967329e-15 
  127       4.839280263900e-10       1.449790398514e-13      -5.331360287231e-12       0.000000000000e+00       5.395648865866e-12       7.777054723381e-13      -5.392890656393e-15 
  128       4.885919425790e-10       1.457804521118e-13      -5.395984417238e-12       0.000000000000e+00       5.278989775652e-12       7.648091053934e-13      -5.310595790523e-15 
  129       4.932594260696e-10       1.465193813302e-13      -5.458676803244e-12       0.000000000000e+00       5.165651726020e-12       7.521997302797e-13      -5.228219918651e-15 
  130       4.979293761168e-10       1.471950716727e-13      -5.519368257927e-12       0.000000000000e+00       5.055558909934e-12       7.398780724591e-13      -5.146044896670e-15 
  131       5.026006121456e-10       1.478068269482e-13      -5.577990026528e-12       0.000000000000e+00       4.948616133674e-12       7.278433668603e-13      -5.064364045032e-15 
  132       5.072718717292e-10       1.483540122112e-13      -5.634473822189e-12       0.000000000000e+00       4.844708324529e-12       7.160933160914e-13      -4.983482306339e-15 
  133       5.119418085682e-10       1.488360553642e-13      -5.688751861297e-12       0.000000000000e+00       4.743700038491e-12       7.046240486521e-13      -4.903716402942e-15 
  134       5.166089904697e-10       1.492524487608e-13      -5.740756898821e-12       0.000000000000e+00       4.645434967950e-12       6.934300771456e-13      -4.825394994534e-15 
  135       5.212718973260e-10       1.496027508082e-13      -5.790422263655e-12       0.000000000000e+00       4.549735449386e-12       6.825042564917e-13      -4.748858835745e-15 
  136       5.259289190940e-10       1.498865875702e-13      -5.837681893958e-12       0.000000000000e+00       4.456401971069e-12       6.718377421383e-13      -4.674460933736e-15 
  137       5.305784963401e-10       1.501036823190e-13      -5.882471066574e-12       0.000000000000e+00       4.365255489110e-12       6.614219222897e-13      -4.602488838304e-15 
  138       5.352195625699e-10       1.502539442498e-13      -5.924728595655e-12       0.000000000000e+00       4.276270359758e-12       6.512545287069e-13      -4.532922102981e-15 
  139       5.398511440513e-10       1.503373920282e-13      -5.964394929613e-12       0.000000000000e+00       4.189454293437e-12       6.413340819605e-13      -4.465649908177e-15 
  140       5.444722202500e-10       1.503541284278e-13      -6.001411516841e-12       0.000000000000e+00       4.104806562082e-12       6.316579451659e-13      -4.400546343238e-15 
  141       5.490817227127e-10       1.503043421108e-13      -6.035720845450e-12       0.000000000000e+00       4.022317778550e-12       6.222222947251e-13      -4.337470069798e-15 
  142       5.536785339513e-10       1.501883094077e-13      -6.067266483024e-12       0.000000000000e+00       3.941969676026e-12       6.130220910683e-13      -4.276263985140e-15 
  143       5.582614863268e-10       1.500063960976e-13      -6.095993116361e-12       0.000000000000e+00       3.863734887429e-12       6.040510493961e-13      -4.216754885542e-15 
  144       5.628293609328e-10       1.497590591884e-13      -6.121846591219e-12       0.000000000000e+00       3.787576724822e-12       5.953016104208e-13      -4.158753129642e-15 
  145       5.673808864798e-10       1.494468486969e-13      -6.144773952066e-12       0.000000000000e+00       3.713448958817e-12       5.867649111086e-13      -4.102052301786e-15 
  146       5.719147381789e-10       1.490704094289e-13      -6.164723481826e-12       0.000000000000e+00       3.641295597986e-12       5.784307554209e-13      -4.046428875388e-15 
  147       5.764295366254e-10       1.486304827594e-13      -6.181644741620e-12       0.000000000000e+00       3.571050668263e-12       5.702875850567e-13      -3.991641876280e-15 
  148       5.809238466831e-10       1.481279084127e-13      -6.195488610518e-12       0.000000000000e+00       3.502637992356e-12       5.623224501935e-13      -3.937432546071e-15 
  149       5.853961763680e-10       1.475636262426e-13      -6.206207325283e-12       0.000000000000e+00       3.435970969153e-12       5.545209802301e-13      -3.883524005502e-15 
  150       5.898449757320e-10       1.469386780123e-13      -6.213754520118e-12       0.000000000000e+00       3.370952353130e-12       5.468673545275e-13      -3.829620917800e-15 
  151       5.942686357471e-10       1.462542091750e-13      -6.218085266412e-12       0.000000000000e+00       3.307474033756e-12       5.393442731511e-13      -3.775409152031e-15 
  152       5.986654871887e-10       1.455114706534e-13      -6.219156112484e-12       0.000000000000e+00       3.245416814903e-12       5.319329276125e-13      -3.720555446460e-15 
  153       6.030339216763e-10       1.447118041242e-13      -6.216925335716e-12       0.000000000000e+00       3.184675051594e-12       5.246171374960e-13      -3.664780564086e-15 
  154       6.073727698000e-10       1.438565925829e-13      -6.211353641644e-12       0.000000000000e+00       3.125233600897e-12       5.173962545036e-13      -3.608087118008e-15 
  155       6.116809561711e-10       1.429473085573e-13      -6.202403605921e-12       0.000000000000e+00       3.067097635329e-12       5.102734074738e-13      -3.550552376206e-15 
  156       6.159573799347e-10       1.419855318725e-13      -6.190039508259e-12       0.000000000000e+00       3.010268335059e-12       5.032514363054e-13      -3.492256709661e-15 
  157       6.202009142757e-10       1.409729513471e-13      -6.174227373261e-12       0.000000000000e+00       2.954742793908e-12       4.963328839166e-13      -3.433283629994e-15 
  158       6.244104059245e-10       1.399113664895e-13      -6.154935011246e-12       0.000000000000e+00       2.900513925357e-12       4.895199882033e-13      -3.373719827118e-15 
  159       6.285846746634e-10       1.388026891938e-13      -6.132132059078e-12       0.000000000000e+00       2.847570368550e-12       4.828146739971e-13      -3.313655206883e-15 
  160       6.327225128323e-10       1.376489454361e-13      -6.105790020993e-12       0.000000000000e+00       2.795896394296e-12       4.762185450243e-13      -3.253182928723e-15 
  161       6.368226848348e-10       1.364522769705e-13      -6.075882309429e-12       0.000000000000e+00       2.745471811079e-12       4.697328758636e-13      -3.192399443302e-15 
  162       6.408839266443e-10       1.352149430253e-13      -6.042384285851e-12       0.000000000000e+00       2.696271871059e-12       4.633586039051e-13      -3.131404530164e-15 
  163       6.449049453098e-10       1.339393219991e-13      -6.005273301582e-12       0.000000000000e+00       2.648267176077e-12       4.570963213085e-13      -3.070301335375e-15 
  164       6.488844184620e-10       1.326279131570e-13      -5.964528738629e-12       0.000000000000e+00       2.601423583660e-12       4.509462669613e-13      -3.009196409175e-15 
  165       6.528209938194e-10       1.312833383263e-13      -5.920132050510e-12       0.000000000000e+00       2.555702113023e-12       4.449083184376e-13      -2.948199743621e-15 
  166       6.567132886941e-10       1.299083435935e-13      -5.872066803087e-12       0.000000000000e+00       2.511058851079e-12       4.389819839562e-13      -2.887424810235e-15 
  167       6.605598894979e-10       1.285058009993e-13      -5.820318715387e-12       0.000000000000e+00       2.467444858439e-12       4.331663943389e-13      -2.826988597653e-15 
  168       6.643593512485e-10       1.270787102358e-13      -5.764875700434e-12       0.000000000000e+00       2.424806075416e-12       4.274602949694e-13      -2.767011649267e-15 
  169       6.681101970750e-10       1.256302003419e-13      -5.705727906078e-12       0.000000000000e+00       2.383083228035e-12       4.218620377510e-13      -2.707618100877e-15 
  170       6.718109177245e-10       1.241635313996e-13      -5.642867755819e-12       0.000000000000e+00       2.342211734030e-12       4.163695730658e-13      -2.648935718336e-15 
  171       6.754600703141e-10       1.226819977434e-13      -5.576289268410e-12       0.000000000000e+00       2.302134764975e-12       4.109808451593e-13      -2.591070558663e-15 
  172       6.790565848643e-10       1.211886249800e-13      -5.505985867517e-12       0.000000000000e+00       2.262843851624e-12       4.056950321281e-13      -2.534028503686e-15 
  173       6.825994824970e-10       1.196864508383e-13      -5.431952466809e-12       0.000000000000e+00       2.224341499933e-12       4.005113943958e-13      -2.477787225471e-15 
  174       6.860877784016e-10       1.181786226668e-13      -5.354186212349e-12       0.000000000000e+00       2.186628299680e-12       3.954288742449e-13      -2.422320908535e-15 
  175       6.895204817457e-10       1.166683987279e-13      -5.272686520481e-12       0.000000000000e+00       2.149702884151e-12       3.904460894214e-13      -2.367600183964e-15 
  176       6.928965955862e-10       1.151591494923e-13      -5.187455115714e-12       0.000000000000e+00       2.113561889815e-12       3.855613267390e-13      -2.313592063516e-15 
  177       6.962151167798e-10       1.136543589331e-13      -5.098496068607e-12       0.000000000000e+00       2.078199916010e-12       3.807725356835e-13      -2.260259873740e-15 
  178       6.994750358944e-10       1.121576258204e-13      -5.005815833655e-12       0.000000000000e+00       2.043609484622e-12       3.760773220174e-13      -2.207563190084e-15 
