# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   26       1.358211848588e-10       1.917249712818e-15       2.364322126614e-13       2.642162114596e-17       1.870291700209e-10       2.223240817579e-11      -1.358900066675e-14 
   27       1.379251113603e-10       2.184663713779e-15       2.428848991441e-13       2.847827574668e-17       1.744148976383e-10       2.076536412129e-11      -1.087430814929e-14 
   28       1.400813245076e-10       2.477565836365e-15       2.483284011169e-13       3.061354080320e-17       1.630351487768e-10       1.943346353487e-11      -8.331235374888e-15 
   29       1.422685457586e-10       2.797763089283e-15       2.529104142430e-13       3.282751222298e-17       1.526144475965e-10       1.824770847290e-11      -6.923707365155e-15 
   30       1.444899875430e-10       3.146424799727e-15       2.566155955407e-13       3.512028641591e-17       1.430959602397e-10       1.719456044619e-11      -6.685797636476e-15 
   31       1.467456514584e-10       3.524452106185e-15       2.593767616632e-13       3.749195193221e-17       1.344097379116e-10       1.623899119212e-11      -7.288763852756e-15 
   32       1.490266170902e-10       3.932659561829e-15       2.611157236871e-13       3.994258865461e-17       1.264191804695e-10       1.533858640981e-11      -8.312440441570e-15 
   33       1.513371022669e-10       4.371891219825e-15       2.617268421773e-13       4.247227759486e-17       1.190810381738e-10       1.449075847778e-11      -9.390722560395e-15 
   34       1.536781937081e-10       4.842932329776e-15       2.610854332570e-13       4.508109422777e-17       1.123304863112e-10       1.370139275108e-11      -1.010609776595e-14 
   35       1.560455921406e-10       5.346532826431e-15       2.590676463431e-13       4.776910781644e-17       1.060672826837e-10       1.297243920432e-11      -1.007652352855e-14 
   36       1.584457678696e-10       5.883620055716e-15       2.556089192709e-13       5.053638857601e-17       1.002753568189e-10       1.230320793613e-11      -9.410006197995e-15 
   37       1.608838882116e-10       6.455152903185e-15       2.506653169517e-13       5.338300287055e-17       9.493677638297e-11       1.168871670097e-11      -8.409622774936e-15 
   38       1.633585924644e-10       7.062062910519e-15       2.441984283931e-13       5.630901131284e-17       8.999559325540e-11       1.111875355574e-11      -7.460369109361e-15 
   39       1.658643320319e-10       7.705224724942e-15       2.361817792716e-13       5.931446908523e-17       8.537806438981e-11       1.058130800855e-11      -6.931476867712e-15 
   40       1.684011532207e-10       8.385360160827e-15       2.266219760112e-13       6.239942703900e-17       8.107014317117e-11       1.007540440289e-11      -6.829467225613e-15 
   41       1.709670095517e-10       9.103098096100e-15       2.155452700030e-13       6.556393096630e-17       7.706053742319e-11       9.601865054840e-12      -7.036310321132e-15 
   42       1.735544684155e-10       9.858995171580e-15       2.029928196822e-13       6.880802133168e-17       7.331758137862e-11       9.159624710008e-12      -7.400413306686e-15 
   43       1.761546704620e-10       1.065356638971e-14       1.889975077582e-13       7.213173133507e-17       6.980095931244e-11       8.746421592665e-12      -7.769298377675e-15 
   44       1.787718914166e-10       1.148739808231e-14       1.735039385407e-13       7.553508032620e-17       6.650530097998e-11       8.361530248981e-12      -8.105063362830e-15 
   45       1.814126609082e-10       1.236106321466e-14       1.564247878442e-13       7.901807837438e-17       6.342729324500e-11       8.003594630367e-12      -8.401186300816e-15 
   46       1.840814676529e-10       1.327508785834e-14       1.376618556782e-13       8.258072795048e-17       6.055259085931e-11       7.669729564052e-12      -8.650755547600e-15 
   47       1.867805326805e-10       1.422994926812e-14       1.171053177186e-13       8.622302382531e-17       5.785495613012e-11       7.355405639313e-12      -8.846462711638e-15 
   48       1.895103900081e-10       1.522602904749e-14       9.465545175707e-14       8.994495106022e-17       5.530434367156e-11       7.055774977879e-12      -8.985413159455e-15 
   49       1.922723513529e-10       1.626346152109e-14       7.029680577016e-14       9.374647854586e-17       5.289585701913e-11       6.770359067385e-12      -9.085177518784e-15 
   50       1.950663465699e-10       1.734223931629e-14       4.404365086346e-14       9.762756346751e-17       5.062747638226e-11       6.499484592384e-12      -9.172252759482e-15 
   51       1.978899958565e-10       1.846225043196e-14       1.591972002676e-14       1.015881528599e-16       4.849143221403e-11       6.242917348864e-12      -9.277872527213e-15 
   52       2.007384241752e-10       1.962327402408e-14      -1.404139371264e-14       1.056281834080e-16       4.647380126032e-11       5.999820644971e-12      -9.438245873052e-15 
   53       2.036065032245e-10       2.082508900916e-14      -4.580952149119e-14       1.097475842336e-16       4.455887996344e-11       5.769106504110e-12      -9.683566924164e-15 
   54       2.064966813491e-10       2.206784236185e-14      -7.940269804198e-14       1.139462865517e-16       4.274455479447e-11       5.550691054655e-12      -1.000117653206e-14 
   55       2.094128436009e-10       2.335176817721e-14      -1.148532030487e-13       1.182242161504e-16       4.103018026355e-11       5.344489453146e-12      -1.036334397691e-14 
   56       2.123579785206e-10       2.467708364664e-14      -1.521950582675e-13       1.225812905512e-16       3.941194846278e-11       5.150026774320e-12      -1.073744000084e-14 
   57       2.153340943451e-10       2.604398957373e-14      -1.914642030574e-13       1.270174189349e-16       3.788268542378e-11       4.966412881541e-12      -1.108570471742e-14 
   58       2.183421352140e-10       2.745267089005e-14      -2.326986699101e-13       1.315325020678e-16       3.643164747527e-11       4.792317297227e-12      -1.136501552126e-14 
   59       2.213823606847e-10       2.890312970241e-14      -2.759271146975e-13       1.361264418692e-16       3.504747905854e-11       4.626328846838e-12      -1.153737464636e-14 
   60       2.244557775038e-10       3.039463798748e-14      -3.211308983090e-13       1.407991728735e-16       3.372835080322e-11       4.468189195359e-12      -1.160474304597e-14 
   61       2.275628928346e-10       3.192615848232e-14      -3.682734938162e-13       1.455506379571e-16       3.247382008970e-11       4.317801870872e-12      -1.158190016637e-14 
   62       2.307032134868e-10       3.349649592202e-14      -4.173111427587e-13       1.503807795874e-16       3.128178209460e-11       4.174860838787e-12      -1.148656417231e-14 
   63       2.338751778297e-10       3.510429187859e-14      -4.681926359186e-13       1.552895400764e-16       3.014837331644e-11       4.038838415438e-12      -1.133952323446e-14 
   64       2.370760877040e-10       3.674801959993e-14      -5.208590940951e-13       1.602768618336e-16       2.906787510123e-11       3.908973181684e-12      -1.116476681691e-14 
   65       2.403032740535e-10       3.842618881886e-14      -5.752551419785e-13       1.653426994821e-16       2.803429146830e-11       3.784480320662e-12      -1.098473675812e-14 
   66       2.435580336789e-10       4.013802218735e-14      -6.313656726749e-13       1.704870586243e-16       2.704668767172e-11       3.665261554400e-12      -1.080461665767e-14 
   67       2.468424069708e-10       4.188291329677e-14      -6.891865003920e-13       1.757099657625e-16       2.610481313765e-11       3.551324398193e-12      -1.062494011091e-14 
   68       2.501579848088e-10       4.366023004754e-14      -7.487137519824e-13       1.810114577340e-16       2.520747821555e-11       3.442567248257e-12      -1.044617219866e-14 
   69       2.535058749827e-10       4.546931536137e-14      -8.099439664073e-13       1.863915822960e-16       2.435250453748e-11       3.338773516986e-12      -1.026870426539e-14 
   70       2.568866686157e-10       4.730948789349e-14      -8.728741941986e-13       1.918503987104e-16       2.353667537720e-11       3.239605768206e-12      -1.009284869738e-14 
   71       2.603004065851e-10       4.918004274484e-14      -9.375020969225e-13       1.973879783283e-16       2.275568600949e-11       3.144599852432e-12      -9.918833700924e-15 
   72       2.637469585865e-10       5.108014925663e-14      -1.003819472192e-12       2.030044093794e-16       2.200525058460e-11       3.053286862635e-12      -9.747025659844e-15 
   73       2.672273191753e-10       5.300852009897e-14      -1.071791168788e-12       2.086998111012e-16       2.128477903697e-11       2.965599135614e-12      -9.578657225001e-15 
   74       2.707425009779e-10       5.496367965517e-14      -1.141372285200e-12       2.144743233916e-16       2.059431953634e-11       2.881531946897e-12      -9.415230195579e-15 
   75       2.742931203465e-10       5.694405970177e-14      -1.212514335693e-12       2.203281035140e-16       1.993344166673e-11       2.801019698985e-12      -9.258300297283e-15 
   76       2.778793732030e-10       5.894799777103e-14      -1.285165199670e-12       2.262613267788e-16       1.930121319014e-11       2.723932974880e-12      -9.109477156385e-15 
   77       2.815010108813e-10       6.097373551346e-14      -1.359269071034e-12       2.322741872236e-16       1.869617681017e-11       2.650075591618e-12      -8.970424273781e-15 
   78       2.851573159708e-10       6.301941706028e-14      -1.434766407547e-12       2.383668982946e-16       1.811632693571e-11       2.579181653800e-12      -8.842858999048e-15 
   79       2.888470781594e-10       6.508308738598e-14      -1.511593880196e-12       2.445396935270e-16       1.755908644464e-11       2.510912607123e-12      -8.728552504492e-15 
   80       2.925690957173e-10       6.716278057944e-14      -1.589688257261e-12       2.507928198899e-16       1.702194643461e-11       2.444941592797e-12      -8.628808809257e-15 
   81       2.963238333918e-10       6.925680591426e-14      -1.668998944763e-12       2.571265149904e-16       1.650456454569e-11       2.381229863908e-12      -8.542797713533e-15 
   82       3.001120096817e-10       7.136350870251e-14      -1.749477541624e-12       2.635410271351e-16       1.600699033291e-11       2.319793219111e-12      -8.468930948734e-15 
   83       3.039340825687e-10       7.348118482563e-14      -1.831074120271e-12       2.700366228510e-16       1.552902385580e-11       2.260617656169e-12      -8.405347889141e-15 
   84       3.077902350947e-10       7.560808076202e-14      -1.913737248864e-12       2.766135874307e-16       1.507020471961e-11       2.203658042168e-12      -8.349905878734e-15 
   85       3.116803609389e-10       7.774239361442e-14      -1.997414013522e-12       2.832722254772e-16       1.462980111652e-11       2.148836783732e-12      -8.300170558030e-15 
   86       3.156040499947e-10       7.988227113746e-14      -2.082050040550e-12       2.900128614491e-16       1.420679886685e-11       2.096042497237e-12      -8.253406190908e-15 
   87       3.195605739473e-10       8.202581176510e-14      -2.167589518663e-12       2.968358402056e-16       1.379989046024e-11       2.045128679023e-12      -8.206565991449e-15 
   88       3.235488718503e-10       8.417106463811e-14      -2.253975221217e-12       3.037415275512e-16       1.340746409693e-11       1.995912375614e-12      -8.156282450764e-15 
   89       3.275679156135e-10       8.631604967206e-14      -2.341147968332e-12       3.107303069485e-16       1.302798723570e-11       1.948219466440e-12      -8.099642266485e-15 
   90       3.316179036089e-10       8.845882130892e-14      -2.429044868129e-12       3.178025678776e-16       1.266125007813e-11       1.902031551391e-12      -8.036671529740e-15 
   91       3.356992286006e-10       9.059741486316e-14      -2.517600839270e-12       3.249587166460e-16       1.230729786348e-11       1.857359762326e-12      -7.968224374749e-15 
   92       3.398121058935e-10       9.272982769468e-14      -2.606749160139e-12       3.321991805394e-16       1.196604874840e-11       1.814199579118e-12      -7.895235132668e-15 
   93       3.439565646021e-10       9.485401953644e-14      -2.696421482672e-12       3.395244083094e-16       1.163728875840e-11       1.772530198182e-12      -7.818720412773e-15 
   94       3.481324389189e-10       9.696791282227e-14      -2.786547846200e-12       3.469348706607e-16       1.132066673927e-11       1.732313901006e-12      -7.739781183636e-15 
   95       3.523393593833e-10       9.906939301450e-14      -2.877056691279e-12       3.544310607389e-16       1.101568930847e-11       1.693495422678e-12      -7.659604854303e-15 
   96       3.565767441501e-10       1.011563089317e-13      -2.967874873526e-12       3.620134946182e-16       1.072171580661e-11       1.656001320416e-12      -7.579467355481e-15 
   97       3.608437902585e-10       1.032264730765e-13      -3.058927677457e-12       3.696827117887e-16       1.043795324883e-11       1.619739342099e-12      -7.500735220710e-15 
   98       3.651394649004e-10       1.052776619630e-13      -3.150138830320e-12       3.774392756440e-16       1.016345127623e-11       1.584597794792e-12      -7.424867667544e-15 
   99       3.694627417925e-10       1.073076706514e-13      -3.241431500085e-12       3.852837717445e-16       9.897319798251e-12       1.550471593793e-12      -7.353095725949e-15 
  100       3.738133673668e-10       1.093144844555e-13      -3.332731420797e-12       3.932168012722e-16       9.639428007250e-12       1.517345984698e-12      -7.285403266729e-15 
  101       3.781911873892e-10       1.112961322782e-13      -3.423964237665e-12       4.012389875498e-16       9.389795455175e-12       1.485223561928e-12      -7.221404839324e-15 
  102       3.825959058505e-10       1.132506355465e-13      -3.515054587839e-12       4.093509786378e-16       9.148375875998e-12       1.454098341978e-12      -7.160653938329e-15 
  103       3.870270792058e-10       1.151760091965e-13      -3.605926126171e-12       4.175534477950e-16       8.915054836422e-12       1.423955455340e-12      -7.102641170092e-15 
  104       3.914841106143e-10       1.170702626582e-13      -3.696501550987e-12       4.258470939388e-16       8.689647386592e-12       1.394770838440e-12      -7.046792419315e-15 
  105       3.959662441788e-10       1.189314008401e-13      -3.786702629844e-12       4.342326421061e-16       8.471895710805e-12       1.366510925562e-12      -6.992467015658e-15 
  106       4.004725591857e-10       1.207574251144e-13      -3.876450225301e-12       4.427108439139e-16       8.261466778218e-12       1.339132340780e-12      -6.938955900333e-15 
  107       4.050019643439e-10       1.225463343009e-13      -3.965664320677e-12       4.512824780198e-16       8.057949993560e-12       1.312581589885e-12      -6.885479792711e-15 
  108       4.095531920254e-10       1.242961256527e-13      -4.054264045823e-12       4.599483505826e-16       7.860854847836e-12       1.286794752317e-12      -6.831187356917e-15 
  109       4.141247925039e-10       1.260047958404e-13      -4.142167702878e-12       4.687092957228e-16       7.669608569041e-12       1.261697173094e-12      -6.775153368433e-15 
  110       4.187153675028e-10       1.276703931119e-13      -4.229293684792e-12       4.775661484621e-16       7.483685104758e-12       1.237220462986e-12      -6.716576297107e-15 
  111       4.233243171643e-10       1.292911792458e-13      -4.315563309190e-12       4.865196586151e-16       7.303015871360e-12       1.213356632746e-12      -6.655403728991e-15 
  112       4.279511783408e-10       1.308654902638e-13      -4.400898397081e-12       4.955705666881e-16       7.127627419812e-12       1.190110342589e-12      -6.591783926206e-15 
  113       4.325953904630e-10       1.323916885795e-13      -4.485220446673e-12       5.047196306036e-16       6.957513756391e-12       1.167482076859e-12      -6.525873690514e-15 
  114       4.372562921315e-10       1.338681644857e-13      -4.568450667911e-12       5.139676258905e-16       6.792635284123e-12       1.145468006067e-12      -6.457838489780e-15 
  115       4.419331177085e-10       1.352933376423e-13      -4.650510017013e-12       5.233153458738e-16       6.632917744223e-12       1.124059848926e-12      -6.387852584444e-15 
  116       4.466249939093e-10       1.366656585641e-13      -4.731319231012e-12       5.327636018653e-16       6.478251157541e-12       1.103244734387e-12      -6.316099153988e-15 
  117       4.513309363936e-10       1.379836101085e-13      -4.810798862291e-12       5.423132233533e-16       6.328488765995e-12       1.083005063671e-12      -6.242770423397e-15 
  118       4.560498463575e-10       1.392457089630e-13      -4.888869313126e-12       5.519650581928e-16       6.183445974017e-12       1.063318372307e-12      -6.168067789633e-15 
  119       4.607805071246e-10       1.404505071330e-13      -4.965450870218e-12       5.617199727959e-16       6.042899289990e-12       1.044157192163e-12      -6.092201948095e-15 
  120       4.655215807379e-10       1.415965934297e-13      -5.040463739240e-12       5.715788523216e-16       5.906585267688e-12       1.025488913486e-12      -6.015393019093e-15 
  121       4.702716045511e-10       1.426825949577e-13      -5.113828079368e-12       5.815426008659e-16       5.774199447721e-12       1.007275646935e-12      -5.937870674307e-15 
  122       4.750289878202e-10       1.437071786023e-13      -5.185464037822e-12       5.916121416524e-16       5.645395298970e-12       9.894740856138e-13      -5.859874263262e-15 
  123       4.797921829637e-10       1.446691013762e-13      -5.255292647686e-12       6.017883864690e-16       5.519858928590e-12       9.720453403867e-13      -5.781622270579e-15 
  124       4.845602288805e-10       1.455673648362e-13      -5.323238564585e-12       6.120721395998e-16       5.397545185208e-12       9.549860190861e-13      -5.703216445330e-15 
  125       4.893322639166e-10       1.464010812924e-13      -5.389227710957e-12       6.224641831636e-16       5.278466811065e-12       9.383004743619e-13      -5.624726844935e-15 
  126       4.941073547738e-10       1.471694283915e-13      -5.453186481837e-12       6.329653068275e-16       5.162620645244e-12       9.219910913166e-13      -5.546221404232e-15 
  127       4.988844944755e-10       1.478716509888e-13      -5.515041786186e-12       6.435763077544e-16       5.049987161241e-12       9.060582280082e-13      -5.467765820641e-15 
  128       5.036626003325e-10       1.485070630207e-13      -5.574721088227e-12       6.542979905516e-16       4.940530004539e-12       8.905001559535e-13      -5.389423439333e-15 
  129       5.084405119086e-10       1.490750493765e-13      -5.632152448770e-12       6.651311672187e-16       4.834195530183e-12       8.753130006306e-13      -5.311255138398e-15 
  130       5.132169889868e-10       1.495750677706e-13      -5.687264566545e-12       6.760766570961e-16       4.730912340353e-12       8.604906819819e-13      -5.233319214008e-15 
  131       5.179907095349e-10       1.500066506146e-13      -5.739986819532e-12       6.871352868129e-16       4.630590821939e-12       8.460248549173e-13      -5.155671265589e-15 
  132       5.227602676713e-10       1.503694068894e-13      -5.790249306293e-12       6.983078902350e-16       4.533122684113e-12       8.319048498172e-13      -5.078364080983e-15 
  133       5.275241716307e-10       1.506630240175e-13      -5.837982887301e-12       7.095953084136e-16       4.438380495903e-12       8.181176130347e-13      -5.001447521620e-15 
  134       5.322808417300e-10       1.508872697348e-13      -5.883119226272e-12       7.209983895330e-16       4.346217223767e-12       8.046476473994e-13      -4.924968407679e-15 
  135       5.370286083344e-10       1.510419939631e-13      -5.925590831495e-12       7.325179888590e-16       4.256465769169e-12       7.914769527199e-13      -4.848970403261e-15 
  136       5.417657098226e-10       1.511271306816e-13      -5.965331097162e-12       7.441549686871e-16       4.168938506150e-12       7.785849662867e-13      -4.773493901554e-15 
  137       5.464904402515e-10       1.511427213082e-13      -6.002274983367e-12       7.559101590684e-16       4.083467047485e-12       7.659533532774e-13      -4.698576780222e-15 
  138       5.512016138993e-10       1.510889836076e-13      -6.036361048037e-12       7.677842355121e-16       4.000027166243e-12       7.535810633760e-13      -4.624256998889e-15 
  139       5.558981451598e-10       1.509662534964e-13      -6.067529704604e-12       7.797778284705e-16       3.918625984409e-12       7.414707266446e-13      -4.550570053968e-15 
  140       5.605789020832e-10       1.507749661642e-13      -6.095722647173e-12       7.918915611278e-16       3.839262698999e-12       7.296239149713e-13      -4.477548024253e-15 
  141       5.652427052919e-10       1.505156580825e-13      -6.120882895898e-12       8.041260490991e-16       3.761928374977e-12       7.180411133563e-13      -4.405219461615e-15 
  142       5.698883268963e-10       1.501889690131e-13      -6.142954842372e-12       8.164819001299e-16       3.686605738162e-12       7.067216911979e-13      -4.333609281687e-15 
  143       5.745144894113e-10       1.497956440168e-13      -6.161884295011e-12       8.289597137947e-16       3.613268968146e-12       6.956638735794e-13      -4.262738654560e-15 
  144       5.791198646719e-10       1.493365354622e-13      -6.177618524434e-12       8.415600811972e-16       3.541883491203e-12       6.848647125542e-13      -4.192624895468e-15 
  145       5.837030727493e-10       1.488126050340e-13      -6.190106308853e-12       8.542835846684e-16       3.472405773201e-12       6.743200584333e-13      -4.123281355484e-15 
  146       5.882626808665e-10       1.482249257421e-13      -6.199297979455e-12       8.671307974668e-16       3.404783112515e-12       6.640245310702e-13      -4.054717312206e-15 
  147       5.927972023151e-10       1.475746839295e-13      -6.205145465784e-12       8.801022834769e-16       3.338953432941e-12       6.539714911479e-13      -3.986937860448e-15 
  148       5.973050953702e-10       1.468631812820e-13      -6.207602341130e-12       8.931985969090e-16       3.274845076606e-12       6.441530114651e-13      -3.919943802934e-15 
  149       6.017847622073e-10       1.460918368356e-13      -6.206623867910e-12       9.064202819977e-16       3.212376596880e-12       6.345598482217e-13      -3.853731540985e-15 
  150       6.062345478177e-10       1.452621889862e-13      -6.202167043053e-12       9.197678727020e-16       3.151456551291e-12       6.251814123058e-13      -3.788292965210e-15 
  151       6.106527389247e-10       1.443758974977e-13      -6.194190643386e-12       9.332418924038e-16       3.091983294434e-12       6.160057405794e-13      -3.723615346197e-15 
  152       6.150375628995e-10       1.434347455104e-13      -6.182655271016e-12       9.468428536075e-16       3.033844770887e-12       6.070194671647e-13      -3.659681225203e-15 
  153       6.193873131333e-10       1.424406082495e-13      -6.167523468820e-12       9.605712129903e-16       2.976941658064e-12       5.982104768912e-13      -3.596469172478e-15 
  154       6.237007405457e-10       1.413953516479e-13      -6.148759983471e-12       9.744272324876e-16       2.921259650787e-12       5.895762035525e-13      -3.533956371576e-15 
  155       6.279766965644e-10       1.403009280873e-13      -6.126331613498e-12       9.884111046635e-16       2.866803531068e-12       5.811160517089e-13      -3.472116067928e-15 
  156       6.322140095032e-10       1.391594106758e-13      -6.100207186744e-12       1.002522995676e-15       2.813574334515e-12       5.728287689126e-13      -3.410916618780e-15 
  157       6.364114841218e-10       1.379729950872e-13      -6.070357606106e-12       1.016763044748e-15       2.761569262154e-12       5.647124306531e-13      -3.350321388302e-15 
  158       6.405679011858e-10       1.367440013995e-13      -6.036755895274e-12       1.031131363639e-15       2.710781592270e-12       5.567644253039e-13      -3.290288642698e-15 
  159       6.446820170266e-10       1.354748759345e-13      -5.999377244475e-12       1.045628036120e-15       2.661200592235e-12       5.489814390688e-13      -3.230771445317e-15 
  160       6.487525631018e-10       1.341681930965e-13      -5.958199056213e-12       1.060253117440e-15       2.612811430339e-12       5.413594409282e-13      -3.171717551759e-15 
  161       6.527782455547e-10       1.328266572116e-13      -5.913200991012e-12       1.075006633802e-15       2.565595087628e-12       5.338936675852e-13      -3.113069304986e-15 
  162       6.567577447748e-10       1.314531043662e-13      -5.864365013154e-12       1.089888581834e-15       2.519528269730e-12       5.265786084121e-13      -3.054763530431e-15 
  163       6.606897149572e-10       1.300505042467e-13      -5.811675436425e-12       1.104898928059e-15       2.474583318692e-12       5.194079903964e-13      -2.996731431108e-15 
  164       6.645727836634e-10       1.286219619782e-13      -5.755118969854e-12       1.120037608368e-15       2.430728124807e-12       5.123747630875e-13      -2.938898482720e-15 
  165       6.684055513803e-10       1.271707199633e-13      -5.694684763454e-12       1.135304527494e-15       2.387926038454e-12       5.054710835428e-13      -2.881184328769e-15 
  166       6.721865910813e-10       1.257001597217e-13      -5.630364453963e-12       1.150699558479e-15       2.346135781923e-12       4.986883012737e-13      -2.823502675664e-15 
  167       6.759144477853e-10       1.242138037288e-13      -5.562152210588e-12       1.166222542152e-15       2.305311361252e-12       4.920169431924e-13      -2.765761187834e-15 
  168       6.795876381175e-10       1.227153172547e-13      -5.490044780745e-12       1.181873286594e-15       2.265401978055e-12       4.854466985578e-13      -2.707861382832e-15 
  169       6.832046498687e-10       1.212085102037e-13      -5.414041535799e-12       1.197651566615e-15       2.226351941360e-12       4.789664039221e-13      -2.649698526448e-15 
  170       6.867639415560e-10       1.196973389526e-13      -5.334144516806e-12       1.213557123225e-15       2.188100579437e-12       4.725640280768e-13      -2.591161527817e-15 
  171       6.902640428378e-10       1.181857773220e-13      -5.250357372197e-12       1.229589638706e-15       2.150594501324e-12       4.662293544258e-13      -2.532161304917e-15 
  172       6.937038660771e-10       1.166774135635e-13      -5.162681975651e-12       1.245748660621e-15       2.113825713266e-12       4.599623106036e-13      -2.472718754748e-15 
  173       6.970824200349e-10       1.151758231363e-13      -5.071121612554e-12       1.262033670427e-15       2.077796526313e-12       4.537653077764e-13      -2.412883951356e-15 
  174       7.003987113244e-10       1.136846978460e-13      -4.975682103585e-12       1.278444106681e-15       2.042507455209e-12       4.476406017156e-13      -2.352708346880e-15 
  175       7.036517443827e-10       1.122078471498e-13      -4.876371845935e-12       1.294979364411e-15       2.007957180613e-12       4.415902887484e-13      -2.292244782817e-15 
  176       7.068405214422e-10       1.107491994616e-13      -4.773201854533e-12       1.311638794491e-15       1.974142511311e-12       4.356163017104e-13      -2.231547501293e-15 
  177       7.099640425022e-10       1.093128034568e-13      -4.666185803260e-12       1.328421703007e-15       1.941058346441e-12       4.297204058966e-13      -2.170672156328e-15 
