# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.012640847513e-10       2.008094264190e-14      -2.698421733525e-14       1.186945735342e-16       4.562657705263e-11       4.638261772427e-12      -8.703530432692e-15 
   55       2.040531742768e-10       2.126292303079e-14      -5.842306652400e-14       1.231522369149e-16       4.380002785297e-11       4.470956185813e-12      -9.023476072021e-15 
   56       2.068674293644e-10       2.248412593783e-14      -9.164262278911e-14       1.276925960502e-16       4.207595712125e-11       4.313278258157e-12      -9.412937212265e-15 
   57       2.097101278804e-10       2.374452017123e-14      -1.266748497251e-13       1.323155645252e-16       4.044671330306e-11       4.164341127702e-12      -9.821813453082e-15 
   58       2.125837014729e-10       2.504401995184e-14      -1.635529637605e-13       1.370210462598e-16       3.890083883590e-11       4.022874681247e-12      -1.019225353429e-14 
   59       2.154897058190e-10       2.638244240675e-14      -2.023018013288e-13       1.418089415276e-16       3.742622310600e-11       3.887570420674e-12      -1.047161947461e-14 
   60       2.184288903886e-10       2.775937159517e-14      -2.429060193711e-13       1.466791669645e-16       3.602090947812e-11       3.758258574264e-12      -1.065567695573e-14 
   61       2.214010148878e-10       2.917426045840e-14      -2.853347215889e-13       1.516316399687e-16       3.468441871124e-11       3.634966710252e-12      -1.075484412222e-14 
   62       2.244047362538e-10       3.062646650535e-14      -3.295503695226e-13       1.566662730183e-16       3.341449876923e-11       3.517568374677e-12      -1.078186943603e-14 
   63       2.274375365714e-10       3.211524906483e-14      -3.755085788270e-13       1.617829737409e-16       3.220702194068e-11       3.405773943321e-12      -1.075193838252e-14 
   64       2.304956509888e-10       3.363976653768e-14      -4.231579155483e-13       1.669816449826e-16       3.105588195869e-11       3.299121473656e-12      -1.068278017652e-14 
   65       2.335754873762e-10       3.519914931172e-14      -4.724513225686e-13       1.722621982417e-16       2.995467838318e-11       3.197108304919e-12      -1.059133170611e-14 
   66       2.366783966688e-10       3.679274262671e-14      -5.233836692020e-13       1.776245971189e-16       2.890241544979e-11       3.099638800149e-12      -1.048266850254e-14 
   67       2.398067869282e-10       3.841991038400e-14      -5.759618132748e-13       1.830688232200e-16       2.789882979685e-11       3.006655355352e-12      -1.035891336165e-14 
   68       2.429626909559e-10       4.007996340288e-14      -6.301937919890e-13       1.885948640393e-16       2.694265780177e-11       2.918000904890e-12      -1.022248246403e-14 
   69       2.461477359367e-10       4.177215878915e-14      -6.860889435175e-13       1.942027134026e-16       2.603158269420e-11       2.833413710439e-12      -1.007609577993e-14 
   70       2.493631130816e-10       4.349569930385e-14      -7.436580285999e-13       1.998923719107e-16       2.516218166920e-11       2.752522149937e-12      -9.922787474372e-15 
   71       2.526095472706e-10       4.524973273183e-14      -8.029133521379e-13       2.056638473821e-16       2.432987300043e-11       2.674839506544e-12      -9.765916312086e-15 
   72       2.558875145760e-10       4.703333194842e-14      -8.638599238340e-13       2.115171666030e-16       2.353009452500e-11       2.599890249097e-12      -9.608660745070e-15 
   73       2.591980106288e-10       4.884543209254e-14      -9.264667055920e-13       2.174524122005e-16       2.276221851011e-11       2.527628515926e-12      -9.452368850078e-15 
   74       2.625418755668e-10       5.068488013689e-14      -9.906900391026e-13       2.234696936808e-16       2.202629616880e-11       2.458090915809e-12      -9.297908990537e-15 
   75       2.659195349457e-10       5.255045206758e-14      -1.056482036206e-12       2.295691374398e-16       2.132186851876e-11       2.391269982486e-12      -9.146155733333e-15 
   76       2.693309750417e-10       5.444085181215e-14      -1.123790495901e-12       2.357508874646e-16       2.064794160902e-11       2.327111965702e-12      -8.997988488591e-15 
   77       2.727757181533e-10       5.635471016751e-14      -1.192558821349e-12       2.420151060343e-16       2.000296174663e-11       2.265514622254e-12      -8.854290149444e-15 
   78       2.762527979046e-10       5.829058372790e-14      -1.262725936886e-12       2.483619744220e-16       1.938479072330e-11       2.206325007026e-12      -8.715945731810e-15 
   79       2.797607345468e-10       6.024695381284e-14      -1.334226205026e-12       2.547916935956e-16       1.879068104215e-11       2.149337264037e-12      -8.583841014168e-15 
   80       2.832981061531e-10       6.222227074897e-14      -1.406995636778e-12       2.613044798857e-16       1.821795824676e-11       2.094346598896e-12      -8.458732446557e-15 
   81       2.868654307743e-10       6.421509793019e-14      -1.480991947222e-12       2.679005495793e-16       1.766625887567e-11       2.041326850355e-12      -8.340833851880e-15 
   82       2.904635675938e-10       6.622399093598e-14      -1.556177847712e-12       2.745801329178e-16       1.713563776017e-11       1.990279868798e-12      -8.230155129469e-15 
   83       2.940931366167e-10       6.824745417111e-14      -1.632515094950e-12       2.813434794926e-16       1.662588394335e-11       1.941180923312e-12      -8.126620924387e-15 
   84       2.977545050065e-10       7.028394063345e-14      -1.709964524545e-12       2.881908588528e-16       1.613650900129e-11       1.893977533133e-12      -8.030066883297e-15 
   85       3.014477734234e-10       7.233185168186e-14      -1.788486084555e-12       2.951225611135e-16       1.566673536424e-11       1.848588299081e-12      -7.940235910336e-15 
   86       3.051727623613e-10       7.438953680402e-14      -1.868038869044e-12       3.021388975638e-16       1.521548463777e-11       1.804901735000e-12      -7.856774422983e-15 
   87       3.089289984852e-10       7.645529338427e-14      -1.948581151628e-12       3.092402012751e-16       1.478136592396e-11       1.762775099199e-12      -7.779228607933e-15 
   88       3.127157009689e-10       7.852736647148e-14      -2.030070419027e-12       3.164268277090e-16       1.436266414252e-11       1.722033225890e-12      -7.707040676970e-15 
   89       3.165321027349e-10       8.060397408272e-14      -2.112461527984e-12       3.236991434500e-16       1.395774846940e-11       1.682510933564e-12      -7.639612883694e-15 
   90       3.203785017058e-10       8.268338816933e-14      -2.195700771550e-12       3.310574890510e-16       1.356639653679e-11       1.644190421302e-12      -7.576519243709e-15 
   91       3.242553500552e-10       8.476386598318e-14      -2.279730939473e-12       3.385022114525e-16       1.318865740616e-11       1.607083372774e-12      -7.517320282746e-15 
   92       3.281629254612e-10       8.684362581978e-14      -2.364493117331e-12       3.460336757640e-16       1.282444463293e-11       1.571188789454e-12      -7.461495541493e-15 
   93       3.321013224605e-10       8.892084716866e-14      -2.449926691966e-12       3.536522656941e-16       1.247353088152e-11       1.536492474893e-12      -7.408440846612e-15 
   94       3.360704438039e-10       9.099367086378e-14      -2.535969356921e-12       3.613583839806e-16       1.213554254040e-11       1.502966518999e-12      -7.357465581753e-15 
   95       3.400699918103e-10       9.306019923396e-14      -2.622557117876e-12       3.691524528209e-16       1.180995433718e-11       1.470568782316e-12      -7.307789958568e-15 
   96       3.440994597222e-10       9.511849625329e-14      -2.709624298080e-12       3.770349143020e-16       1.149608395364e-11       1.439242380297e-12      -7.258542287730e-15 
   97       3.481581230596e-10       9.716658769150e-14      -2.797103543793e-12       3.850062308310e-16       1.119308664080e-11       1.408915167584e-12      -7.208756249945e-15 
   98       3.522450309755e-10       9.920246126439e-14      -2.884925829718e-12       3.930668855650e-16       1.089994983400e-11       1.379499222286e-12      -7.157368166970e-15 
   99       3.563592468337e-10       1.012241127822e-13      -2.973021720066e-12       4.012173860603e-16       1.061572523561e-11       1.350911793180e-12      -7.103463113627e-15 
  100       3.605006275136e-10       1.032296917281e-13      -3.061325343802e-12       4.094582748787e-16       1.034027421171e-11       1.323142641527e-12      -7.047058928547e-15 
  101       3.646691389408e-10       1.052173766747e-13      -3.149770995181e-12       4.177901212896e-16       1.007361846203e-11       1.296195323962e-12      -6.988428698776e-15 
  102       3.688646111571e-10       1.071853318252e-13      -3.238291948737e-12       4.262135186487e-16       9.815709496414e-12       1.270066328182e-12      -6.927862109406e-15 
  103       3.730867326967e-10       1.091317077208e-13      -3.326820479947e-12       4.347290848670e-16       9.566426128329e-12       1.244744817377e-12      -6.865665730850e-15 
  104       3.773350449616e-10       1.110546419493e-13      -3.415287885883e-12       4.433374628803e-16       9.325571968277e-12       1.220212374671e-12      -6.802163306111e-15 
  105       3.816089365973e-10       1.129522598524e-13      -3.503624505866e-12       4.520393211183e-16       9.092872917274e-12       1.196442747548e-12      -6.737696038052e-15 
  106       3.859076378682e-10       1.148226752339e-13      -3.591759742127e-12       4.608353539738e-16       8.867974660302e-12       1.173401592292e-12      -6.672622876664e-15 
  107       3.902302150334e-10       1.166639910681e-13      -3.679622080457e-12       4.697262822721e-16       8.650440159765e-12       1.151046218418e-12      -6.607320806339e-15 
  108       3.945755647225e-10       1.184743002068e-13      -3.767139110864e-12       4.787128537398e-16       8.439747148946e-12       1.129325333106e-12      -6.542185133137e-15 
  109       3.989424083107e-10       1.202516860884e-13      -3.854237548233e-12       4.877958434747e-16       8.235285625460e-12       1.108178785637e-12      -6.477629772058e-15 
  110       4.033295192906e-10       1.219942704221e-13      -3.940843989104e-12       4.969760367897e-16       8.036495371103e-12       1.087551542429e-12      -6.414011732571e-15 
  111       4.077364505245e-10       1.237003616620e-13      -4.026887247796e-12       5.062541742456e-16       7.843303891934e-12       1.067438193195e-12      -6.351392974953e-15 
  112       4.121628899718e-10       1.253683269478e-13      -4.112296359306e-12       5.156310004289e-16       7.655740094936e-12       1.047843688833e-12      -6.289748472550e-15 
  113       4.166084327168e-10       1.269965479828e-13      -4.196999897474e-12       5.251072812410e-16       7.473798154330e-12       1.028769505597e-12      -6.229038836634e-15 
  114       4.210725776347e-10       1.285834222034e-13      -4.280926002878e-12       5.346838041935e-16       7.297436381211e-12       1.010213529387e-12      -6.169209858689e-15 
  115       4.255547240564e-10       1.301273639486e-13      -4.364002410719e-12       5.443613787049e-16       7.126576093181e-12       9.921699400487e-13      -6.110192052702e-15 
  116       4.300541684346e-10       1.316268056299e-13      -4.446156478713e-12       5.541408363960e-16       6.961100483990e-12       9.746290956572e-13      -6.051900197451e-15 
  117       4.345701010092e-10       1.330801989008e-13      -4.527315214983e-12       5.640230313864e-16       6.800853493175e-12       9.575774168155e-13      -5.994232878800e-15 
  118       4.391016024724e-10       1.344860158266e-13      -4.607405305950e-12       5.740088405901e-16       6.645638675691e-12       9.409972709448e-13      -5.937072031980e-15 
  119       4.436476406347e-10       1.358427500538e-13      -4.686353144217e-12       5.840991640120e-16       6.495218071552e-12       9.248668565773e-13      -5.880282483888e-15 
  120       4.482070670902e-10       1.371489179799e-13      -4.764084856468e-12       5.942949250433e-16       6.349311075469e-12       9.091600876487e-13      -5.823711495369e-15 
  121       4.527786138821e-10       1.384030599233e-13      -4.840526331352e-12       6.045970707582e-16       6.207593306483e-12       8.938464777907e-13      -5.767188303509e-15 
  122       4.573608901683e-10       1.396037412923e-13      -4.915603247375e-12       6.150065722092e-16       6.069695477605e-12       8.788910246235e-13      -5.710523663928e-15 
  123       4.619525427929e-10       1.407496009614e-13      -4.989241887432e-12       6.255243839723e-16       5.935283104506e-12       8.642619278786e-13      -5.653547916032e-15 
  124       4.665527659919e-10       1.418395001979e-13      -5.061371628942e-12       6.361513168865e-16       5.804308407961e-12       8.499549942174e-13      -5.596231105336e-15 
  125       4.711608442317e-10       1.428723931284e-13      -5.131922793673e-12       6.468881511842e-16       5.676785354924e-12       8.359718310793e-13      -5.538575862689e-15 
  126       4.757759915246e-10       1.438472825900e-13      -5.200825920464e-12       6.577356759084e-16       5.552710922251e-12       8.223122104559e-13      -5.480579964314e-15 
  127       4.803973493833e-10       1.447632216713e-13      -5.268011799292e-12       6.686946888883e-16       5.432064602369e-12       8.089740148188e-13      -5.422236177184e-15 
  128       4.850239847761e-10       1.456193152539e-13      -5.333411505362e-12       6.797659967149e-16       5.314807908933e-12       7.959531830473e-13      -5.363532104411e-15 
  129       4.896548880822e-10       1.464147215531e-13      -5.396956433179e-12       6.909504147158e-16       5.200883882495e-12       7.832436563558e-13      -5.304450030619e-15 
  130       4.942889710464e-10       1.471486536592e-13      -5.458578330633e-12       7.022487669313e-16       5.090216596167e-12       7.708373242218e-13      -5.244966767334e-15 
  131       4.989250647348e-10       1.478203810784e-13      -5.518209333073e-12       7.136618860892e-16       4.982710661284e-12       7.587239703135e-13      -5.185053498358e-15 
  132       5.035619174893e-10       1.484292312738e-13      -5.575781997392e-12       7.251906135807e-16       4.878250733070e-12       7.468912184172e-13      -5.124675625156e-15 
  133       5.081981928830e-10       1.489745912067e-13      -5.631229336102e-12       7.368357994352e-16       4.776701016301e-12       7.353244783656e-13      -5.063792612235e-15 
  134       5.128324676751e-10       1.494559088774e-13      -5.684484851416e-12       7.485983022963e-16       4.677904770972e-12       7.240068919645e-13      -5.002357832526e-15 
  135       5.174632297662e-10       1.498726948665e-13      -5.735482569327e-12       7.604789893968e-16       4.581683817955e-12       7.129192789214e-13      -4.940318412763e-15 
  136       5.220888761534e-10       1.502245238758e-13      -5.784157073684e-12       7.724787365341e-16       4.487838044669e-12       7.020400827728e-13      -4.877615078871e-15 
  137       5.267078584519e-10       1.505110644358e-13      -5.830444234951e-12       7.845984018301e-16       4.396187874038e-12       6.913503487558e-13      -4.814206952336e-15 
  138       5.313191407839e-10       1.507321682359e-13      -5.874283409419e-12       7.968387439972e-16       4.306707677647e-12       6.808493532402e-13      -4.750149162568e-15 
  139       5.359217856152e-10       1.508877930028e-13      -5.915615533242e-12       8.092004955282e-16       4.219405295061e-12       6.705404966233e-13      -4.685523010028e-15 
  140       5.405148093419e-10       1.509779768678e-13      -5.954382486311e-12       8.216843879643e-16       4.134280089650e-12       6.604263945730e-13      -4.620411739562e-15 
  141       5.450971811821e-10       1.510028400862e-13      -5.990527130742e-12       8.342911517037e-16       4.051322726959e-12       6.505088558943e-13      -4.554900544148e-15 
  142       5.496678220673e-10       1.509625867572e-13      -6.023993349369e-12       8.470215158110e-16       3.970514953061e-12       6.407888603961e-13      -4.489076568653e-15 
  143       5.542256035347e-10       1.508575065439e-13      -6.054726084229e-12       8.598762078258e-16       3.891829372920e-12       6.312665367567e-13      -4.423028913574e-15 
  144       5.587693466185e-10       1.506879763931e-13      -6.082671375051e-12       8.728559535719e-16       3.815229228754e-12       6.219411403912e-13      -4.356848638796e-15 
  145       5.632978207420e-10       1.504544622551e-13      -6.107776397747e-12       8.859614769665e-16       3.740668178392e-12       6.128110313171e-13      -4.290628767340e-15 
  146       5.678097426087e-10       1.501575208034e-13      -6.129989502897e-12       8.991934998286e-16       3.668090073634e-12       6.038736520210e-13      -4.224464289110e-15 
  147       5.723037750947e-10       1.497978011548e-13      -6.149260254242e-12       9.125527416885e-16       3.597428738615e-12       5.951255053251e-13      -4.158452164646e-15 
  148       5.767785261402e-10       1.493760465890e-13      -6.165539467168e-12       9.260399195968e-16       3.528607748164e-12       5.865621322533e-13      -4.092691328878e-15 
  149       5.812325476408e-10       1.488930962685e-13      -6.178779247198e-12       9.396557479331e-16       3.461540206162e-12       5.781780898979e-13      -4.027282694867e-15 
  150       5.856643343401e-10       1.483498869586e-13      -6.188933028480e-12       9.534009382151e-16       3.396128523906e-12       5.699669292856e-13      -3.962329157565e-15 
  151       5.900723227206e-10       1.477474547472e-13      -6.195955612276e-12       9.672761989077e-16       3.332264198468e-12       5.619211732442e-13      -3.897935597557e-15 
  152       5.944548898957e-10       1.470869367642e-13      -6.199803205446e-12       9.812822352319e-16       3.269827591055e-12       5.540322942688e-13      -3.834208884818e-15 
  153       5.988104700780e-10       1.463695595233e-13      -6.200433689421e-12       9.954196930830e-16       3.208712667433e-12       5.462924412748e-13      -3.771235535147e-15 
  154       6.031379184950e-10       1.455965991056e-13      -6.197807374210e-12       1.009688985323e-15       3.148904272891e-12       5.386998470125e-13      -3.709012335002e-15 
  155       6.074361793390e-10       1.447694205376e-13      -6.191886388175e-12       1.024090448904e-15       3.090407649841e-12       5.312538833409e-13      -3.647509246272e-15 
  156       6.117041707249e-10       1.438894924744e-13      -6.182634493183e-12       1.038624398840e-15       3.033224027490e-12       5.239533443920e-13      -3.586691064975e-15 
  157       6.159407841812e-10       1.429583888521e-13      -6.170017124268e-12       1.053291127724e-15       2.977350527331e-12       5.167964333439e-13      -3.526517311191e-15 
  158       6.201448841405e-10       1.419777905392e-13      -6.154001429298e-12       1.068090905262e-15       2.922780068634e-12       5.097807491946e-13      -3.466942119001e-15 
  159       6.243153074294e-10       1.409494869882e-13      -6.134556308632e-12       1.083023977789e-15       2.869501273939e-12       5.029032735346e-13      -3.407914126422e-15 
  160       6.284508627599e-10       1.398753778876e-13      -6.111652454783e-12       1.098090567798e-15       2.817498374544e-12       4.961603573213e-13      -3.349376365345e-15 
  161       6.325503302195e-10       1.387574748134e-13      -6.085262392084e-12       1.113290873462e-15       2.766751115997e-12       4.895477076515e-13      -3.291266151471e-15 
  162       6.366124607615e-10       1.375979028807e-13      -6.055360516348e-12       1.128625068159e-15       2.717234663587e-12       4.830603745351e-13      -3.233514974249e-15 
  163       6.406359756961e-10       1.363989023956e-13      -6.021923134531e-12       1.144093299999e-15       2.668919507835e-12       4.766927376687e-13      -3.176048386809e-15 
  164       6.446195661805e-10       1.351628305070e-13      -5.984928504394e-12       1.159695691344e-15       2.621771369985e-12       4.704384932085e-13      -3.118785895902e-15 
  165       6.485618927097e-10       1.338921628578e-13      -5.944356874164e-12       1.175432338334e-15       2.575751107496e-12       4.642906405439e-13      -3.061640851836e-15 
  166       6.524615846067e-10       1.325894952373e-13      -5.900190522202e-12       1.191303310413e-15       2.530814619529e-12       4.582414690711e-13      -3.004520338411e-15 
  167       6.563172395136e-10       1.312575452323e-13      -5.852413796658e-12       1.207308649851e-15       2.486912752443e-12       4.522825449659e-13      -2.947325062856e-15 
  168       6.601274228814e-10       1.298991538790e-13      -5.801013155138e-12       1.223448371271e-15       2.443991205281e-12       4.464046979576e-13      -2.889949245769e-15 
  169       6.638906674612e-10       1.285172873149e-13      -5.745977204366e-12       1.239722461169e-15       2.401990435266e-12       4.405980081022e-13      -2.832280511046e-15 
  170       6.676054727943e-10       1.271150384302e-13      -5.687296739847e-12       1.256130877444e-15       2.360845563288e-12       4.348517925557e-13      -2.774199775827e-15 
  171       6.712704052485e-10       1.256955361143e-13      -5.624964127566e-12       1.272673523737e-15       2.320499502191e-12       4.291570918335e-13      -2.715612529995e-15 
  172       6.748844085528e-10       1.242616610451e-13      -5.558971308211e-12       1.289350171056e-15       2.280943767871e-12       4.235143889131e-13      -2.656545831859e-15 
  173       6.784465182997e-10       1.228163092565e-13      -5.489311701772e-12       1.306160528680e-15       2.242180905795e-12       4.179265114098e-13      -2.597059226826e-15 
  174       6.819557636317e-10       1.213624836760e-13      -5.415980887219e-12       1.323104268169e-15       2.204211534248e-12       4.123961870195e-13      -2.537214103693e-15 
  175       6.854111671421e-10       1.199032953992e-13      -5.338976639478e-12       1.340181022793e-15       2.167034303780e-12       4.069260404901e-13      -2.477073712649e-15 
  176       6.888117447761e-10       1.184419649646e-13      -5.258298966416e-12       1.357390386948e-15       2.130645856641e-12       4.015185905922e-13      -2.416703183282e-15 
  177       6.921565057311e-10       1.169818236279e-13      -5.173950145814e-12       1.374731915582e-15       2.095040786219e-12       3.961762470910e-13      -2.356169542584e-15 
